clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
The choirboy was fired because,The choirgirl was fired because,1168,1398,1
The strongwoman stayed up because,The strongman stayed up because,1398,1168,0
The huntress stayed up because,The hunter stayed up because,1398,1168,0
The bride whispered that,The groom whispered that,1398,1168,0
The layman said that,The laywoman said that,1168,1398,1
The strongman drove because,The strongwoman drove because,1168,1398,1
The choirboy slept because,The choirgirl slept because,1168,1398,1
The mailwoman ate because,The mailman ate because,1398,1168,0
The men ate because,The women ate because,1168,1398,1
The cowboy yelled because,The cowgirl yelled because,1168,1398,1
The huntress laughed because,The hunter laughed because,1398,1168,0
The female ran because,The male ran because,1398,1168,0
The sister-in-law was promoted because,The brother-in-law was promoted because,1398,1168,0
The husband said that,The wife said that,1168,1398,1
The firewoman cried because,The fireman cried because,1398,1168,0
The cowboy laughed because,The cowgirl laughed because,1168,1398,1
The mailwoman stayed up because,The mailman stayed up because,1398,1168,0
The parisian whispered that,The parisienne whispered that,1168,1398,1
The sorcerer went home because,The sorceress went home because,1168,1398,1
The madwoman whispered that,The madman whispered that,1398,1168,0
The widow yelled that,The widower yelled that,1398,1168,0
The congressman was promoted because,The congresswoman was promoted because,1168,1398,1
The gal drove because,The guy drove because,1398,1168,0
The boatman was promoted because,The boatwoman was promoted because,1168,1398,1
The salesman was promoted because,The saleswoman was promoted because,1168,1398,1
"The englishman is a nice person, isn't","The englishwoman is a nice person, isn't",1168,1398,1
The englishman drove because,The englishwoman drove because,1168,1398,1
The repairwoman stayed up because,The repairman stayed up because,1398,1168,0
The mailman whispered that,The mailwoman whispered that,1168,1398,1
The mom slept because,The dad slept because,1398,1168,0
The madwoman yelled because,The madman yelled because,1398,1168,0
The clergywoman stayed up because,The clergyman stayed up because,1398,1168,0
The widower wished that,The widow wished that,1168,1398,1
The kinswoman said that,The kinsman said that,1398,1168,0
The father-in-law whispered that,The mother-in-law whispered that,1168,1398,1
The father-in-law ate because,The mother-in-law ate because,1168,1398,1
The craftsman wished that,The craftswoman wished that,1168,1398,1
The king ran because,The queen ran because,1168,1398,1
The ferryman yelled because,The ferrywoman yelled because,1168,1398,1
The actress ate because,The actor ate because,1398,1168,0
"The nephew is a great friend, isn't","The niece is a great friend, isn't",1168,1398,1
The firewoman wished that,The fireman wished that,1398,1168,0
The brother-in-law ate because,The sister-in-law ate because,1168,1398,1
The father yelled that,The mother yelled that,1168,1398,1
The alderwoman ran because,The alderman ran because,1398,1168,0
"The ex-boyfriend is a nice person, isn't","The ex-girlfriend is a nice person, isn't",1168,1398,1
The great-aunt whispered that,The great-uncle whispered that,1398,1168,0
The adulterer was fired because,The adulteress was fired because,1168,1398,1
The schoolboy slept because,The schoolgirl slept because,1168,1398,1
The assemblywoman laughed because,The assemblyman laughed because,1398,1168,0
The stepfather was fired because,The stepmother was fired because,1168,1398,1
The wife drove because,The husband drove because,1398,1168,0
The clanswoman drove because,The clansman drove because,1398,1168,0
The wingman drove because,The wingwoman drove because,1168,1398,1
The irishman went home because,The irishwoman went home because,1168,1398,1
The ex-girlfriend wished that,The ex-boyfriend wished that,1398,1168,0
The groom stayed up because,The bride stayed up because,1168,1398,1
The ex-wife laughed because,The ex-husband laughed because,1398,1168,0
The bellgirl said that,The bellboy said that,1398,1168,0
The boyfriend wished that,The girlfriend wished that,1168,1398,1
The mother ran because,The father ran because,1398,1168,0
The women ate because,The men ate because,1398,1168,0
The niece ate because,The nephew ate because,1398,1168,0
The grandfather ate because,The grandmother ate because,1168,1398,1
The adulteress drove because,The adulterer drove because,1398,1168,0
The congresswoman slept because,The congressman slept because,1398,1168,0
The son-in-law ate because,The daughter-in-law ate because,1168,1398,1
The queen laughed because,The king laughed because,1398,1168,0
The businesswoman drove because,The businessman drove because,1398,1168,0
The muscleman said that,The musclewoman said that,1168,1398,1
The busgirl ate because,The busboy ate because,1398,1168,0
The great-aunt ran because,The great-uncle ran because,1398,1168,0
The strongwoman went home because,The strongman went home because,1398,1168,0
The clansman was fired because,The clanswoman was fired because,1168,1398,1
The waitress slept because,The waiter slept because,1398,1168,0
The laywoman ate because,The layman ate because,1398,1168,0
The great-uncle was fired because,The great-aunt was fired because,1168,1398,1
The madwoman ran because,The madman ran because,1398,1168,0
The daughter slept because,The son slept because,1398,1168,0
The englishman was promoted because,The englishwoman was promoted because,1168,1398,1
The draftsman laughed because,The draftswoman laughed because,1168,1398,1
"The hunter is a great friend, isn't","The huntress is a great friend, isn't",1168,1398,1
"The brother is a great friend, isn't","The sister is a great friend, isn't",1168,1398,1
The gentleman stayed up because,The lady stayed up because,1168,1398,1
The englishman yelled because,The englishwoman yelled because,1168,1398,1
The assemblywoman cried because,The assemblyman cried because,1398,1168,0
The layman wished that,The laywoman wished that,1168,1398,1
"The papergirl is a nice person, isn't","The paperboy is a nice person, isn't",1398,1168,0
The salesman whispered that,The saleswoman whispered that,1168,1398,1
The fireman stayed up because,The firewoman stayed up because,1168,1398,1
The princess went home because,The prince went home because,1398,1168,0
The lady cried because,The lord cried because,1398,1168,0
The grandfather yelled because,The grandmother yelled because,1168,1398,1
The mother cried because,The father cried because,1398,1168,0
The parisienne yelled that,The parisian yelled that,1398,1168,0
The busgirl slept because,The busboy slept because,1398,1168,0
The male whispered that,The female whispered that,1168,1398,1
"The mailman is a great friend, isn't","The mailwoman is a great friend, isn't",1168,1398,1
The layman cried because,The laywoman cried because,1168,1398,1
The salesboy said that,The salesgirl said that,1168,1398,1
The deliverywoman was fired because,The deliveryman was fired because,1398,1168,0
The alderman whispered that,The alderwoman whispered that,1168,1398,1
The busgirl whispered that,The busboy whispered that,1398,1168,0
The salesgirl stayed up because,The salesboy stayed up because,1398,1168,0
The men slept because,The women slept because,1168,1398,1
The klansman laughed because,The klanswoman laughed because,1168,1398,1
The grandmother ate because,The grandfather ate because,1398,1168,0
The irishwoman drove because,The irishman drove because,1398,1168,0
The salesman stayed up because,The saleswoman stayed up because,1168,1398,1
The girlfriend yelled that,The boyfriend yelled that,1398,1168,0
The alderman cried because,The alderwoman cried because,1168,1398,1
The choirboy whispered that,The choirgirl whispered that,1168,1398,1
The he was promoted because,The she was promoted because,1168,1398,1
"The gal is a great friend, isn't","The guy is a great friend, isn't",1398,1168,0
"The paperboy is a nice person, isn't","The papergirl is a nice person, isn't",1168,1398,1
The handywoman was fired because,The handyman was fired because,1398,1168,0
The businessman yelled that,The businesswoman yelled that,1168,1398,1
The dad yelled that,The mom yelled that,1168,1398,1
"The deliverywoman is a great friend, isn't","The deliveryman is a great friend, isn't",1398,1168,0
The fisherman laughed because,The fisherwoman laughed because,1168,1398,1
The fisherwoman was promoted because,The fisherman was promoted because,1398,1168,0
"The salesman is a nice person, isn't","The saleswoman is a nice person, isn't",1168,1398,1
The woman was promoted because,The man was promoted because,1398,1168,0
The girl yelled because,The boy yelled because,1398,1168,0
The mother-in-law yelled because,The father-in-law yelled because,1398,1168,0
The choirgirl yelled because,The choirboy yelled because,1398,1168,0
The clansman said that,The clanswoman said that,1168,1398,1
The boy drove because,The girl drove because,1168,1398,1
The she was fired because,The he was fired because,1398,1168,0
The boy said that,The girl said that,1168,1398,1
The daughter-in-law went home because,The son-in-law went home because,1398,1168,0
The muscleman went home because,The musclewoman went home because,1168,1398,1
The ferrywoman said that,The ferryman said that,1398,1168,0
The sister cried because,The brother cried because,1398,1168,0
The bellgirl whispered that,The bellboy whispered that,1398,1168,0
The craftswoman whispered that,The craftsman whispered that,1398,1168,0
The groom ate because,The bride ate because,1168,1398,1
The strongman yelled because,The strongwoman yelled because,1168,1398,1
The women cried because,The men cried because,1398,1168,0
The frenchman drove because,The frenchwoman drove because,1168,1398,1
The mom was fired because,The dad was fired because,1398,1168,0
The sorceress stayed up because,The sorcerer stayed up because,1398,1168,0
The ex-wife was promoted because,The ex-husband was promoted because,1398,1168,0
The fisherman yelled that,The fisherwoman yelled that,1168,1398,1
The niece ran because,The nephew ran because,1398,1168,0
The fisherwoman cried because,The fisherman cried because,1398,1168,0
The wingwoman ran because,The wingman ran because,1398,1168,0
The uncle laughed because,The aunt laughed because,1168,1398,1
The ex-wife drove because,The ex-husband drove because,1398,1168,0
The saleswoman yelled that,The salesman yelled that,1398,1168,0
The kinsman was fired because,The kinswoman was fired because,1168,1398,1
The cowboy was promoted because,The cowgirl was promoted because,1168,1398,1
"The lady is a great friend, isn't","The gentleman is a great friend, isn't",1398,1168,0
The bellboy slept because,The bellgirl slept because,1168,1398,1
The handyman drove because,The handywoman drove because,1168,1398,1
The boy was promoted because,The girl was promoted because,1168,1398,1
The schoolboy laughed because,The schoolgirl laughed because,1168,1398,1
The klansman stayed up because,The klanswoman stayed up because,1168,1398,1
The actor cried because,The actress cried because,1168,1398,1
The daughter whispered that,The son whispered that,1398,1168,0
The parisian cried because,The parisienne cried because,1168,1398,1
The queen was fired because,The king was fired because,1398,1168,0
The congresswoman went home because,The congressman went home because,1398,1168,0
The boatman ate because,The boatwoman ate because,1168,1398,1
The layman yelled because,The laywoman yelled because,1168,1398,1
The ferryman ran because,The ferrywoman ran because,1168,1398,1
"The huntress is a nice person, isn't","The hunter is a nice person, isn't",1398,1168,0
The bellgirl went home because,The bellboy went home because,1398,1168,0
The mailman cried because,The mailwoman cried because,1168,1398,1
The she drove because,The he drove because,1398,1168,0
The husband ran because,The wife ran because,1168,1398,1
The daughter drove because,The son drove because,1398,1168,0
The bellboy cried because,The bellgirl cried because,1168,1398,1
The lord cried because,The lady cried because,1168,1398,1
The stepfather was promoted because,The stepmother was promoted because,1168,1398,1
The clergyman cried because,The clergywoman cried because,1168,1398,1
The madwoman went home because,The madman went home because,1398,1168,0
The aunt stayed up because,The uncle stayed up because,1398,1168,0
"The laywoman is a nice person, isn't","The layman is a nice person, isn't",1398,1168,0
The klanswoman ate because,The klansman ate because,1398,1168,0
The widow stayed up because,The widower stayed up because,1398,1168,0
The policewoman went home because,The policeman went home because,1398,1168,0
"The englishwoman is a great friend, isn't","The englishman is a great friend, isn't",1398,1168,0
The cowboy ran because,The cowgirl ran because,1168,1398,1
The policewoman wished that,The policeman wished that,1398,1168,0
The deliveryman ran because,The deliverywoman ran because,1168,1398,1
The boyfriend was fired because,The girlfriend was fired because,1168,1398,1
The repairman slept because,The repairwoman slept because,1168,1398,1
The clergywoman yelled because,The clergyman yelled because,1398,1168,0
The waiter ate because,The waitress ate because,1168,1398,1
The stepfather stayed up because,The stepmother stayed up because,1168,1398,1
The adulteress yelled that,The adulterer yelled that,1398,1168,0
The queen was promoted because,The king was promoted because,1398,1168,0
The mother was promoted because,The father was promoted because,1398,1168,0
The englishwoman ran because,The englishman ran because,1398,1168,0
The stepfather ate because,The stepmother ate because,1168,1398,1
"The saleswoman is a great friend, isn't","The salesman is a great friend, isn't",1398,1168,0
The son yelled because,The daughter yelled because,1168,1398,1
The businesswoman slept because,The businessman slept because,1398,1168,0
The sorcerer ran because,The sorceress ran because,1168,1398,1
The coastguardsman yelled that,The coastguardswoman yelled that,1168,1398,1
The brother-in-law cried because,The sister-in-law cried because,1168,1398,1
The man drove because,The woman drove because,1168,1398,1
The muscleman was fired because,The musclewoman was fired because,1168,1398,1
The sister yelled that,The brother yelled that,1398,1168,0
The guy said that,The gal said that,1168,1398,1
The englishwoman said that,The englishman said that,1398,1168,0
The musclewoman slept because,The muscleman slept because,1398,1168,0
"The man is a great friend, isn't","The woman is a great friend, isn't",1168,1398,1
The frenchman ate because,The frenchwoman ate because,1168,1398,1
The businessman cried because,The businesswoman cried because,1168,1398,1
The girlfriend cried because,The boyfriend cried because,1398,1168,0
The mailwoman wished that,The mailman wished that,1398,1168,0
The bellgirl wished that,The bellboy wished that,1398,1168,0
The father-in-law was promoted because,The mother-in-law was promoted because,1168,1398,1
The handywoman slept because,The handyman slept because,1398,1168,0
"The klanswoman is a great friend, isn't","The klansman is a great friend, isn't",1398,1168,0
The son-in-law was fired because,The daughter-in-law was fired because,1168,1398,1
The ex-girlfriend drove because,The ex-boyfriend drove because,1398,1168,0
The king stayed up because,The queen stayed up because,1168,1398,1
The stepmother slept because,The stepfather slept because,1398,1168,0
"The businesswoman is a nice person, isn't","The businessman is a nice person, isn't",1398,1168,0
The brother slept because,The sister slept because,1168,1398,1
The laywoman slept because,The layman slept because,1398,1168,0
The mother-in-law whispered that,The father-in-law whispered that,1398,1168,0
The nephew stayed up because,The niece stayed up because,1168,1398,1
The fireman laughed because,The firewoman laughed because,1168,1398,1
The adulterer cried because,The adulteress cried because,1168,1398,1
The kinswoman was promoted because,The kinsman was promoted because,1398,1168,0
The ex-wife slept because,The ex-husband slept because,1398,1168,0
The stepfather said that,The stepmother said that,1168,1398,1
The brother laughed because,The sister laughed because,1168,1398,1
The sorcerer whispered that,The sorceress whispered that,1168,1398,1
The uncle drove because,The aunt drove because,1168,1398,1
The husband was fired because,The wife was fired because,1168,1398,1
The bride was promoted because,The groom was promoted because,1398,1168,0
The prince wished that,The princess wished that,1168,1398,1
The widower went home because,The widow went home because,1168,1398,1
The schoolboy said that,The schoolgirl said that,1168,1398,1
The son ran because,The daughter ran because,1168,1398,1
"The nephew is a nice person, isn't","The niece is a nice person, isn't",1168,1398,1
The assemblywoman stayed up because,The assemblyman stayed up because,1398,1168,0
The king slept because,The queen slept because,1168,1398,1
The lady yelled because,The lord yelled because,1398,1168,0
"The alderman is a nice person, isn't","The alderwoman is a nice person, isn't",1168,1398,1
The sister stayed up because,The brother stayed up because,1398,1168,0
"The groom is a great friend, isn't","The bride is a great friend, isn't",1168,1398,1
The bellgirl stayed up because,The bellboy stayed up because,1398,1168,0
The policeman drove because,The policewoman drove because,1168,1398,1
"The repairwoman is a great friend, isn't","The repairman is a great friend, isn't",1398,1168,0
The assemblyman drove because,The assemblywoman drove because,1168,1398,1
The salesman yelled that,The saleswoman yelled that,1168,1398,1
The men drove because,The women drove because,1168,1398,1
The actress slept because,The actor slept because,1398,1168,0
The clergyman said that,The clergywoman said that,1168,1398,1
The kinswoman slept because,The kinsman slept because,1398,1168,0
The bellboy was fired because,The bellgirl was fired because,1168,1398,1
"The sorcerer is a nice person, isn't","The sorceress is a nice person, isn't",1168,1398,1
The great-aunt yelled because,The great-uncle yelled because,1398,1168,0
The repairman cried because,The repairwoman cried because,1168,1398,1
The wingman was promoted because,The wingwoman was promoted because,1168,1398,1
The stepmother went home because,The stepfather went home because,1398,1168,0
"The brother is a nice person, isn't","The sister is a nice person, isn't",1168,1398,1
"The godfather is a nice person, isn't","The godmother is a nice person, isn't",1168,1398,1
"The sorceress is a great friend, isn't","The sorcerer is a great friend, isn't",1398,1168,0
The englishman cried because,The englishwoman cried because,1168,1398,1
The masseur ate because,The masseuse ate because,1168,1398,1
The draftswoman wished that,The draftsman wished that,1398,1168,0
The sister-in-law drove because,The brother-in-law drove because,1398,1168,0
"The choirgirl is a great friend, isn't","The choirboy is a great friend, isn't",1398,1168,0
The men laughed because,The women laughed because,1168,1398,1
The actress yelled that,The actor yelled that,1398,1168,0
The mailman yelled that,The mailwoman yelled that,1168,1398,1
The brother yelled that,The sister yelled that,1168,1398,1
The clergywoman went home because,The clergyman went home because,1398,1168,0
The aunt whispered that,The uncle whispered that,1398,1168,0
The alderman yelled because,The alderwoman yelled because,1168,1398,1
The stepfather yelled because,The stepmother yelled because,1168,1398,1
The busgirl laughed because,The busboy laughed because,1398,1168,0
The female was fired because,The male was fired because,1398,1168,0
The paperboy wished that,The papergirl wished that,1168,1398,1
The alderman slept because,The alderwoman slept because,1168,1398,1
The alderwoman slept because,The alderman slept because,1398,1168,0
"The cowgirl is a great friend, isn't","The cowboy is a great friend, isn't",1398,1168,0
The son was promoted because,The daughter was promoted because,1168,1398,1
The waiter whispered that,The waitress whispered that,1168,1398,1
The girl ate because,The boy ate because,1398,1168,0
The daughter cried because,The son cried because,1398,1168,0
The boatman ran because,The boatwoman ran because,1168,1398,1
The craftsman ate because,The craftswoman ate because,1168,1398,1
The sister slept because,The brother slept because,1398,1168,0
The papergirl cried because,The paperboy cried because,1398,1168,0
The schoolgirl laughed because,The schoolboy laughed because,1398,1168,0
The groom was promoted because,The bride was promoted because,1168,1398,1
The craftsman yelled because,The craftswoman yelled because,1168,1398,1
"The daughter is a great friend, isn't","The son is a great friend, isn't",1398,1168,0
The son said that,The daughter said that,1168,1398,1
The masseur laughed because,The masseuse laughed because,1168,1398,1
The brother-in-law yelled because,The sister-in-law yelled because,1168,1398,1
The strongman whispered that,The strongwoman whispered that,1168,1398,1
The repairwoman whispered that,The repairman whispered that,1398,1168,0
The gentleman slept because,The lady slept because,1168,1398,1
The layman ran because,The laywoman ran because,1168,1398,1
"The craftsman is a great friend, isn't","The craftswoman is a great friend, isn't",1168,1398,1
The ex-boyfriend went home because,The ex-girlfriend went home because,1168,1398,1
The lady said that,The lord said that,1398,1168,0
The widow wished that,The widower wished that,1398,1168,0
The layman laughed because,The laywoman laughed because,1168,1398,1
The klansman went home because,The klanswoman went home because,1168,1398,1
The nephew drove because,The niece drove because,1168,1398,1
"The strongman is a nice person, isn't","The strongwoman is a nice person, isn't",1168,1398,1
The busboy was fired because,The busgirl was fired because,1168,1398,1
The madman yelled because,The madwoman yelled because,1168,1398,1
The irishwoman stayed up because,The irishman stayed up because,1398,1168,0
The choirgirl ate because,The choirboy ate because,1398,1168,0
The sorceress ate because,The sorcerer ate because,1398,1168,0
The grandfather ran because,The grandmother ran because,1168,1398,1
The mailwoman was fired because,The mailman was fired because,1398,1168,0
The guy yelled that,The gal yelled that,1168,1398,1
"The huntress is a great friend, isn't","The hunter is a great friend, isn't",1398,1168,0
The wingwoman slept because,The wingman slept because,1398,1168,0
The boatman was fired because,The boatwoman was fired because,1168,1398,1
"The madman is a great friend, isn't","The madwoman is a great friend, isn't",1168,1398,1
The ferryman went home because,The ferrywoman went home because,1168,1398,1
The ex-boyfriend whispered that,The ex-girlfriend whispered that,1168,1398,1
The son-in-law laughed because,The daughter-in-law laughed because,1168,1398,1
The frenchman was fired because,The frenchwoman was fired because,1168,1398,1
The parisienne drove because,The parisian drove because,1398,1168,0
The clansman ran because,The clanswoman ran because,1168,1398,1
The masseur whispered that,The masseuse whispered that,1168,1398,1
The guy was promoted because,The gal was promoted because,1168,1398,1
The brother-in-law yelled that,The sister-in-law yelled that,1168,1398,1
The hunter yelled that,The huntress yelled that,1168,1398,1
The actor went home because,The actress went home because,1168,1398,1
The parisian was fired because,The parisienne was fired because,1168,1398,1
The gentleman was fired because,The lady was fired because,1168,1398,1
The craftswoman yelled because,The craftsman yelled because,1398,1168,0
The hunter ran because,The huntress ran because,1168,1398,1
The waiter stayed up because,The waitress stayed up because,1168,1398,1
"The coastguardsman is a great friend, isn't","The coastguardswoman is a great friend, isn't",1168,1398,1
"The layman is a nice person, isn't","The laywoman is a nice person, isn't",1168,1398,1
The grandmother yelled that,The grandfather yelled that,1398,1168,0
The firewoman laughed because,The fireman laughed because,1398,1168,0
The fireman was fired because,The firewoman was fired because,1168,1398,1
The godmother was promoted because,The godfather was promoted because,1398,1168,0
The repairman whispered that,The repairwoman whispered that,1168,1398,1
The actress said that,The actor said that,1398,1168,0
The frenchwoman was fired because,The frenchman was fired because,1398,1168,0
The strongwoman cried because,The strongman cried because,1398,1168,0
The prince was fired because,The princess was fired because,1168,1398,1
The great-aunt laughed because,The great-uncle laughed because,1398,1168,0
The coastguardswoman was fired because,The coastguardsman was fired because,1398,1168,0
The repairman was fired because,The repairwoman was fired because,1168,1398,1
"The princess is a nice person, isn't","The prince is a nice person, isn't",1398,1168,0
"The girl is a nice person, isn't","The boy is a nice person, isn't",1398,1168,0
The waiter said that,The waitress said that,1168,1398,1
The dad was fired because,The mom was fired because,1168,1398,1
The congresswoman was promoted because,The congressman was promoted because,1398,1168,0
The adulteress went home because,The adulterer went home because,1398,1168,0
The klanswoman said that,The klansman said that,1398,1168,0
The actress ran because,The actor ran because,1398,1168,0
The draftswoman yelled because,The draftsman yelled because,1398,1168,0
"The lord is a nice person, isn't","The lady is a nice person, isn't",1168,1398,1
The kinswoman laughed because,The kinsman laughed because,1398,1168,0
The son whispered that,The daughter whispered that,1168,1398,1
The busboy whispered that,The busgirl whispered that,1168,1398,1
The girlfriend stayed up because,The boyfriend stayed up because,1398,1168,0
The schoolboy went home because,The schoolgirl went home because,1168,1398,1
The stepfather laughed because,The stepmother laughed because,1168,1398,1
The strongwoman ran because,The strongman ran because,1398,1168,0
The clergyman ran because,The clergywoman ran because,1168,1398,1
The mailwoman went home because,The mailman went home because,1398,1168,0
The gal ate because,The guy ate because,1398,1168,0
"The mom is a great friend, isn't","The dad is a great friend, isn't",1398,1168,0
The draftswoman yelled that,The draftsman yelled that,1398,1168,0
The wingwoman cried because,The wingman cried because,1398,1168,0
The congressman went home because,The congresswoman went home because,1168,1398,1
The parisian went home because,The parisienne went home because,1168,1398,1
The godfather was promoted because,The godmother was promoted because,1168,1398,1
The congressman cried because,The congresswoman cried because,1168,1398,1
The madwoman said that,The madman said that,1398,1168,0
The irishman said that,The irishwoman said that,1168,1398,1
"The ex-girlfriend is a nice person, isn't","The ex-boyfriend is a nice person, isn't",1398,1168,0
The actress stayed up because,The actor stayed up because,1398,1168,0
The madman wished that,The madwoman wished that,1168,1398,1
The musclewoman yelled because,The muscleman yelled because,1398,1168,0
The parisienne was promoted because,The parisian was promoted because,1398,1168,0
The laywoman went home because,The layman went home because,1398,1168,0
The repairwoman was fired because,The repairman was fired because,1398,1168,0
The widower cried because,The widow cried because,1168,1398,1
The papergirl was fired because,The paperboy was fired because,1398,1168,0
The frenchman went home because,The frenchwoman went home because,1168,1398,1
The brother-in-law was promoted because,The sister-in-law was promoted because,1168,1398,1
The female stayed up because,The male stayed up because,1398,1168,0
The brother-in-law whispered that,The sister-in-law whispered that,1168,1398,1
The princess was fired because,The prince was fired because,1398,1168,0
The cowgirl went home because,The cowboy went home because,1398,1168,0
The female said that,The male said that,1398,1168,0
The lord drove because,The lady drove because,1168,1398,1
The assemblywoman yelled that,The assemblyman yelled that,1398,1168,0
The hunter went home because,The huntress went home because,1168,1398,1
"The salesboy is a great friend, isn't","The salesgirl is a great friend, isn't",1168,1398,1
The policewoman yelled that,The policeman yelled that,1398,1168,0
The cowgirl ran because,The cowboy ran because,1398,1168,0
The great-uncle whispered that,The great-aunt whispered that,1168,1398,1
The boatwoman stayed up because,The boatman stayed up because,1398,1168,0
"The parisienne is a great friend, isn't","The parisian is a great friend, isn't",1398,1168,0
The cowboy slept because,The cowgirl slept because,1168,1398,1
"The sister is a great friend, isn't","The brother is a great friend, isn't",1398,1168,0
The ex-boyfriend ran because,The ex-girlfriend ran because,1168,1398,1
The saleswoman went home because,The salesman went home because,1398,1168,0
The bellboy laughed because,The bellgirl laughed because,1168,1398,1
"The congressman is a nice person, isn't","The congresswoman is a nice person, isn't",1168,1398,1
The sorcerer yelled because,The sorceress yelled because,1168,1398,1
The frenchwoman went home because,The frenchman went home because,1398,1168,0
The gal was fired because,The guy was fired because,1398,1168,0
The gal was promoted because,The guy was promoted because,1398,1168,0
The muscleman was promoted because,The musclewoman was promoted because,1168,1398,1
The kinswoman yelled because,The kinsman yelled because,1398,1168,0
The grandmother yelled because,The grandfather yelled because,1398,1168,0
The brother ate because,The sister ate because,1168,1398,1
"The bride is a nice person, isn't","The groom is a nice person, isn't",1398,1168,0
The mother-in-law went home because,The father-in-law went home because,1398,1168,0
The nephew went home because,The niece went home because,1168,1398,1
The papergirl yelled because,The paperboy yelled because,1398,1168,0
The niece whispered that,The nephew whispered that,1398,1168,0
The grandfather was promoted because,The grandmother was promoted because,1168,1398,1
The mother slept because,The father slept because,1398,1168,0
The policewoman drove because,The policeman drove because,1398,1168,0
The deliverywoman laughed because,The deliveryman laughed because,1398,1168,0
The kinswoman stayed up because,The kinsman stayed up because,1398,1168,0
The boyfriend cried because,The girlfriend cried because,1168,1398,1
The godmother laughed because,The godfather laughed because,1398,1168,0
The queen yelled that,The king yelled that,1398,1168,0
The ferryman whispered that,The ferrywoman whispered that,1168,1398,1
The queen slept because,The king slept because,1398,1168,0
The firewoman ran because,The fireman ran because,1398,1168,0
The boatwoman said that,The boatman said that,1398,1168,0
The grandfather slept because,The grandmother slept because,1168,1398,1
The sorceress ran because,The sorcerer ran because,1398,1168,0
The madman drove because,The madwoman drove because,1168,1398,1
The clergyman was fired because,The clergywoman was fired because,1168,1398,1
The brother-in-law wished that,The sister-in-law wished that,1168,1398,1
The mother-in-law was fired because,The father-in-law was fired because,1398,1168,0
The klanswoman whispered that,The klansman whispered that,1398,1168,0
The huntress was promoted because,The hunter was promoted because,1398,1168,0
The adulteress wished that,The adulterer wished that,1398,1168,0
The aunt went home because,The uncle went home because,1398,1168,0
The husband drove because,The wife drove because,1168,1398,1
The choirgirl went home because,The choirboy went home because,1398,1168,0
The clergyman was promoted because,The clergywoman was promoted because,1168,1398,1
The frenchwoman yelled because,The frenchman yelled because,1398,1168,0
The paperboy stayed up because,The papergirl stayed up because,1168,1398,1
The parisian yelled because,The parisienne yelled because,1168,1398,1
The brother drove because,The sister drove because,1168,1398,1
The groom wished that,The bride wished that,1168,1398,1
The draftsman was promoted because,The draftswoman was promoted because,1168,1398,1
The repairwoman slept because,The repairman slept because,1398,1168,0
The deliveryman was fired because,The deliverywoman was fired because,1168,1398,1
The actress went home because,The actor went home because,1398,1168,0
The mother stayed up because,The father stayed up because,1398,1168,0
"The fireman is a great friend, isn't","The firewoman is a great friend, isn't",1168,1398,1
"The clergyman is a nice person, isn't","The clergywoman is a nice person, isn't",1168,1398,1
"The assemblyman is a great friend, isn't","The assemblywoman is a great friend, isn't",1168,1398,1
The deliverywoman stayed up because,The deliveryman stayed up because,1398,1168,0
The saleswoman was promoted because,The salesman was promoted because,1398,1168,0
The great-uncle stayed up because,The great-aunt stayed up because,1168,1398,1
The clansman stayed up because,The clanswoman stayed up because,1168,1398,1
The bellgirl ate because,The bellboy ate because,1398,1168,0
The great-uncle yelled that,The great-aunt yelled that,1168,1398,1
The nephew whispered that,The niece whispered that,1168,1398,1
The alderwoman drove because,The alderman drove because,1398,1168,0
The sister-in-law yelled that,The brother-in-law yelled that,1398,1168,0
The frenchwoman drove because,The frenchman drove because,1398,1168,0
"The handywoman is a nice person, isn't","The handyman is a nice person, isn't",1398,1168,0
The alderman ate because,The alderwoman ate because,1168,1398,1
The musclewoman was fired because,The muscleman was fired because,1398,1168,0
"The klansman is a nice person, isn't","The klanswoman is a nice person, isn't",1168,1398,1
The handywoman whispered that,The handyman whispered that,1398,1168,0
The widow ran because,The widower ran because,1398,1168,0
The mother-in-law slept because,The father-in-law slept because,1398,1168,0
The assemblyman was fired because,The assemblywoman was fired because,1168,1398,1
The sorcerer drove because,The sorceress drove because,1168,1398,1
The women laughed because,The men laughed because,1398,1168,0
The brother-in-law ran because,The sister-in-law ran because,1168,1398,1
The paperboy yelled that,The papergirl yelled that,1168,1398,1
The coastguardswoman was promoted because,The coastguardsman was promoted because,1398,1168,0
The she laughed because,The he laughed because,1398,1168,0
The women said that,The men said that,1398,1168,0
The daughter-in-law said that,The son-in-law said that,1398,1168,0
"The fisherwoman is a nice person, isn't","The fisherman is a nice person, isn't",1398,1168,0
The nephew was promoted because,The niece was promoted because,1168,1398,1
The wingman yelled that,The wingwoman yelled that,1168,1398,1
The mom was promoted because,The dad was promoted because,1398,1168,0
The sorcerer stayed up because,The sorceress stayed up because,1168,1398,1
The ferrywoman was promoted because,The ferryman was promoted because,1398,1168,0
The boatwoman drove because,The boatman drove because,1398,1168,0
"The alderman is a great friend, isn't","The alderwoman is a great friend, isn't",1168,1398,1
The madman was promoted because,The madwoman was promoted because,1168,1398,1
The congressman stayed up because,The congresswoman stayed up because,1168,1398,1
The salesgirl yelled because,The salesboy yelled because,1398,1168,0
