clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
"The uncle is a nice person, isn't","The aunt is a nice person, isn't",344,703,1
The monk wished that,The nun wished that,344,703,1
The stepsister was fired because,The stepbrother was fired because,703,344,0
The daughter yelled because,The son yelled because,703,344,0
The daughter ate because,The son ate because,703,344,0
The milkwoman slept because,The milkman slept because,703,344,0
The king went home because,The queen went home because,344,703,1
The guy yelled because,The gal yelled because,344,703,1
The wingwoman slept because,The wingman slept because,703,344,0
The gentlemen went home because,The ladies went home because,344,703,1
The kinswoman ate because,The kinsman ate because,703,344,0
The grandfather slept because,The grandmother slept because,344,703,1
The masseuse laughed because,The masseur laughed because,703,344,0
The female yelled that,The male yelled that,703,344,0
The bride whispered that,The groom whispered that,703,344,0
The deliveryman cried because,The deliverywoman cried because,344,703,1
The boy slept because,The girl slept because,344,703,1
The englishwoman went home because,The englishman went home because,703,344,0
The choirboy yelled because,The choirgirl yelled because,344,703,1
The salesman ran because,The saleswoman ran because,344,703,1
The son yelled because,The daughter yelled because,344,703,1
The girlfriend was fired because,The boyfriend was fired because,703,344,0
The he yelled that,The she yelled that,344,703,1
The infantryman whispered that,The infantrywoman whispered that,344,703,1
"The choirboy is a nice person, isn't","The choirgirl is a nice person, isn't",344,703,1
"The mother-in-law is a nice person, isn't","The father-in-law is a nice person, isn't",703,344,0
The goddaughter whispered that,The godson whispered that,703,344,0
"The woman is a nice person, isn't","The man is a nice person, isn't",703,344,0
The gentlemen stayed up because,The ladies stayed up because,344,703,1
The servicewoman whispered that,The serviceman whispered that,703,344,0
The strongman ate because,The strongwoman ate because,344,703,1
"The uncle is a great friend, isn't","The aunt is a great friend, isn't",344,703,1
The he cried because,The she cried because,344,703,1
The barmaid ate because,The barman ate because,703,344,0
"The klanswoman is a nice person, isn't","The klansman is a nice person, isn't",703,344,0
The frenchman laughed because,The frenchwoman laughed because,344,703,1
The englishwoman laughed because,The englishman laughed because,703,344,0
The irishwoman ate because,The irishman ate because,703,344,0
The husband went home because,The wife went home because,344,703,1
The mom wished that,The dad wished that,703,344,0
The women said that,The men said that,703,344,0
The adulteress cried because,The adulterer cried because,703,344,0
The assemblywoman yelled that,The assemblyman yelled that,703,344,0
The stepsister whispered that,The stepbrother whispered that,703,344,0
The female wished that,The male wished that,703,344,0
The choirgirl laughed because,The choirboy laughed because,703,344,0
The mom ran because,The dad ran because,703,344,0
The niece slept because,The nephew slept because,703,344,0
The englishwoman was fired because,The englishman was fired because,703,344,0
The bride was promoted because,The groom was promoted because,703,344,0
The girlfriend was promoted because,The boyfriend was promoted because,703,344,0
The infantryman drove because,The infantrywoman drove because,344,703,1
The assemblyman stayed up because,The assemblywoman stayed up because,344,703,1
The grandfather was promoted because,The grandmother was promoted because,344,703,1
The son drove because,The daughter drove because,344,703,1
The salesboy yelled because,The salesgirl yelled because,344,703,1
The strongman slept because,The strongwoman slept because,344,703,1
The actor went home because,The actress went home because,344,703,1
The father-in-law cried because,The mother-in-law cried because,344,703,1
The assemblywoman said that,The assemblyman said that,703,344,0
The serviceman wished that,The servicewoman wished that,344,703,1
The nun ran because,The monk ran because,703,344,0
The grandmother ran because,The grandfather ran because,703,344,0
The he stayed up because,The she stayed up because,344,703,1
The wingman ran because,The wingwoman ran because,344,703,1
"The women is a nice person, isn't","The men is a nice person, isn't",703,344,0
The englishman yelled because,The englishwoman yelled because,344,703,1
The grandfather drove because,The grandmother drove because,344,703,1
The king laughed because,The queen laughed because,344,703,1
The ferrywoman drove because,The ferryman drove because,703,344,0
The servicewoman said that,The serviceman said that,703,344,0
The male ran because,The female ran because,344,703,1
"The parisian is a nice person, isn't","The parisienne is a nice person, isn't",344,703,1
The masseur yelled that,The masseuse yelled that,344,703,1
The mom said that,The dad said that,703,344,0
The kinsman whispered that,The kinswoman whispered that,344,703,1
The great-uncle laughed because,The great-aunt laughed because,344,703,1
The lord yelled that,The lady yelled that,344,703,1
The sister was promoted because,The brother was promoted because,703,344,0
"The frenchwoman is a nice person, isn't","The frenchman is a nice person, isn't",703,344,0
The barman drove because,The barmaid drove because,344,703,1
The wife stayed up because,The husband stayed up because,703,344,0
The choirboy whispered that,The choirgirl whispered that,344,703,1
The lord was fired because,The lady was fired because,344,703,1
The mailwoman stayed up because,The mailman stayed up because,703,344,0
The serviceman slept because,The servicewoman slept because,344,703,1
The godmother cried because,The godfather cried because,703,344,0
The cowboy cried because,The cowgirl cried because,344,703,1
The kinsman said that,The kinswoman said that,344,703,1
The kinswoman was promoted because,The kinsman was promoted because,703,344,0
The son went home because,The daughter went home because,344,703,1
The boatman said that,The boatwoman said that,344,703,1
The woman was promoted because,The man was promoted because,703,344,0
The klanswoman slept because,The klansman slept because,703,344,0
The boatwoman laughed because,The boatman laughed because,703,344,0
The milkwoman ate because,The milkman ate because,703,344,0
The boyfriend ate because,The girlfriend ate because,344,703,1
The firewoman cried because,The fireman cried because,703,344,0
"The weatherwoman is a nice person, isn't","The weatherman is a nice person, isn't",703,344,0
The son-in-law yelled that,The daughter-in-law yelled that,344,703,1
The fireman said that,The firewoman said that,344,703,1
The parisienne yelled because,The parisian yelled because,703,344,0
"The bellboy is a great friend, isn't","The bellgirl is a great friend, isn't",344,703,1
The handywoman whispered that,The handyman whispered that,703,344,0
The muscleman wished that,The musclewoman wished that,344,703,1
The gentleman was promoted because,The lady was promoted because,344,703,1
The men cried because,The women cried because,344,703,1
The he was fired because,The she was fired because,344,703,1
The servicewoman yelled because,The serviceman yelled because,703,344,0
The boatwoman cried because,The boatman cried because,703,344,0
The schoolboy wished that,The schoolgirl wished that,344,703,1
The milkwoman said that,The milkman said that,703,344,0
The klanswoman cried because,The klansman cried because,703,344,0
The kinsman slept because,The kinswoman slept because,344,703,1
The muscleman said that,The musclewoman said that,344,703,1
The goddaughter wished that,The godson wished that,703,344,0
The godfather laughed because,The godmother laughed because,344,703,1
The laywoman drove because,The layman drove because,703,344,0
The fisherwoman whispered that,The fisherman whispered that,703,344,0
The great-uncle was promoted because,The great-aunt was promoted because,344,703,1
The niece cried because,The nephew cried because,703,344,0
The male was fired because,The female was fired because,344,703,1
The repairman yelled that,The repairwoman yelled that,344,703,1
The irishwoman yelled because,The irishman yelled because,703,344,0
"The barman is a great friend, isn't","The barmaid is a great friend, isn't",344,703,1
The cowgirl yelled because,The cowboy yelled because,703,344,0
The wife went home because,The husband went home because,703,344,0
"The brother-in-law is a great friend, isn't","The sister-in-law is a great friend, isn't",344,703,1
The alderman was fired because,The alderwoman was fired because,344,703,1
The dad ran because,The mom ran because,344,703,1
The girl ran because,The boy ran because,703,344,0
The godfather said that,The godmother said that,344,703,1
The alderwoman was promoted because,The alderman was promoted because,703,344,0
The mother drove because,The father drove because,703,344,0
The layman yelled that,The laywoman yelled that,344,703,1
The bride ran because,The groom ran because,703,344,0
The fisherwoman drove because,The fisherman drove because,703,344,0
The ferrywoman went home because,The ferryman went home because,703,344,0
The fisherwoman ran because,The fisherman ran because,703,344,0
The man slept because,The woman slept because,344,703,1
The laywoman yelled because,The layman yelled because,703,344,0
The schoolboy cried because,The schoolgirl cried because,344,703,1
"The musclewoman is a nice person, isn't","The muscleman is a nice person, isn't",703,344,0
The stepmother said that,The stepfather said that,703,344,0
"The clanswoman is a great friend, isn't","The clansman is a great friend, isn't",703,344,0
The firewoman yelled that,The fireman yelled that,703,344,0
The mailman said that,The mailwoman said that,344,703,1
The madman laughed because,The madwoman laughed because,344,703,1
The busgirl was fired because,The busboy was fired because,703,344,0
The milkman was fired because,The milkwoman was fired because,344,703,1
The sorcerer laughed because,The sorceress laughed because,344,703,1
The fireman was fired because,The firewoman was fired because,344,703,1
The busboy stayed up because,The busgirl stayed up because,344,703,1
The she yelled because,The he yelled because,703,344,0
"The paperboy is a great friend, isn't","The papergirl is a great friend, isn't",344,703,1
The marksman wished that,The markswoman wished that,344,703,1
The princess slept because,The prince slept because,703,344,0
The lady said that,The lord said that,703,344,0
"The mailman is a great friend, isn't","The mailwoman is a great friend, isn't",344,703,1
The boatman went home because,The boatwoman went home because,344,703,1
The madman yelled that,The madwoman yelled that,344,703,1
The barman wished that,The barmaid wished that,344,703,1
The klansman was fired because,The klanswoman was fired because,344,703,1
The englishman whispered that,The englishwoman whispered that,344,703,1
"The madwoman is a great friend, isn't","The madman is a great friend, isn't",703,344,0
The great-aunt drove because,The great-uncle drove because,703,344,0
The repairman drove because,The repairwoman drove because,344,703,1
The groom stayed up because,The bride stayed up because,344,703,1
The ex-boyfriend yelled that,The ex-girlfriend yelled that,344,703,1
"The princess is a great friend, isn't","The prince is a great friend, isn't",703,344,0
The nun ate because,The monk ate because,703,344,0
The infantrywoman drove because,The infantryman drove because,703,344,0
"The girl is a nice person, isn't","The boy is a nice person, isn't",703,344,0
The monk said that,The nun said that,344,703,1
The uncle said that,The aunt said that,344,703,1
The boatman whispered that,The boatwoman whispered that,344,703,1
The nun laughed because,The monk laughed because,703,344,0
The busboy ate because,The busgirl ate because,344,703,1
The godson went home because,The goddaughter went home because,344,703,1
The girlfriend stayed up because,The boyfriend stayed up because,703,344,0
"The adulterer is a great friend, isn't","The adulteress is a great friend, isn't",344,703,1
The actress wished that,The actor wished that,703,344,0
The lady yelled because,The lord yelled because,703,344,0
"The assemblywoman is a nice person, isn't","The assemblyman is a nice person, isn't",703,344,0
The sorcerer said that,The sorceress said that,344,703,1
The ex-girlfriend laughed because,The ex-boyfriend laughed because,703,344,0
The king cried because,The queen cried because,344,703,1
"The boyfriend is a great friend, isn't","The girlfriend is a great friend, isn't",344,703,1
The stepmother ate because,The stepfather ate because,703,344,0
The dad ate because,The mom ate because,344,703,1
The prince cried because,The princess cried because,344,703,1
The mother slept because,The father slept because,703,344,0
The aunt drove because,The uncle drove because,703,344,0
The bellgirl was fired because,The bellboy was fired because,703,344,0
The masseuse cried because,The masseur cried because,703,344,0
"The klansman is a great friend, isn't","The klanswoman is a great friend, isn't",344,703,1
The gentlemen cried because,The ladies cried because,344,703,1
The busgirl said that,The busboy said that,703,344,0
The actress yelled that,The actor yelled that,703,344,0
"The infantryman is a great friend, isn't","The infantrywoman is a great friend, isn't",344,703,1
The woman ran because,The man ran because,703,344,0
The stepsister wished that,The stepbrother wished that,703,344,0
The monk whispered that,The nun whispered that,344,703,1
The ladies was promoted because,The gentlemen was promoted because,703,344,0
The muscleman slept because,The musclewoman slept because,344,703,1
"The clanswoman is a nice person, isn't","The clansman is a nice person, isn't",703,344,0
The klanswoman was promoted because,The klansman was promoted because,703,344,0
The groom slept because,The bride slept because,344,703,1
The mother was fired because,The father was fired because,703,344,0
The mother wished that,The father wished that,703,344,0
The goddaughter ran because,The godson ran because,703,344,0
The daughter-in-law laughed because,The son-in-law laughed because,703,344,0
The mailwoman ate because,The mailman ate because,703,344,0
The weatherwoman said that,The weatherman said that,703,344,0
The busgirl was promoted because,The busboy was promoted because,703,344,0
The clanswoman stayed up because,The clansman stayed up because,703,344,0
The sorcerer wished that,The sorceress wished that,344,703,1
The fisherman yelled that,The fisherwoman yelled that,344,703,1
The ex-boyfriend went home because,The ex-girlfriend went home because,344,703,1
The cowgirl was fired because,The cowboy was fired because,703,344,0
The irishwoman went home because,The irishman went home because,703,344,0
The boatwoman wished that,The boatman wished that,703,344,0
The gentleman cried because,The lady cried because,344,703,1
The boatwoman whispered that,The boatman whispered that,703,344,0
"The wingwoman is a great friend, isn't","The wingman is a great friend, isn't",703,344,0
The bellgirl ate because,The bellboy ate because,703,344,0
The servicewoman yelled that,The serviceman yelled that,703,344,0
The sorceress went home because,The sorcerer went home because,703,344,0
The great-aunt stayed up because,The great-uncle stayed up because,703,344,0
The milkman slept because,The milkwoman slept because,344,703,1
The irishwoman stayed up because,The irishman stayed up because,703,344,0
The wingman whispered that,The wingwoman whispered that,344,703,1
"The laywoman is a great friend, isn't","The layman is a great friend, isn't",703,344,0
The godson yelled because,The goddaughter yelled because,344,703,1
The ex-boyfriend slept because,The ex-girlfriend slept because,344,703,1
The boatman ran because,The boatwoman ran because,344,703,1
The repairman said that,The repairwoman said that,344,703,1
The son-in-law wished that,The daughter-in-law wished that,344,703,1
The wingwoman was fired because,The wingman was fired because,703,344,0
The nun was promoted because,The monk was promoted because,703,344,0
The papergirl wished that,The paperboy wished that,703,344,0
The prince yelled that,The princess yelled that,344,703,1
The kinsman was fired because,The kinswoman was fired because,344,703,1
The barman was promoted because,The barmaid was promoted because,344,703,1
The stepmother slept because,The stepfather slept because,703,344,0
The actress ate because,The actor ate because,703,344,0
The nephew said that,The niece said that,344,703,1
The niece ate because,The nephew ate because,703,344,0
The wife whispered that,The husband whispered that,703,344,0
"The bride is a great friend, isn't","The groom is a great friend, isn't",703,344,0
The princess was promoted because,The prince was promoted because,703,344,0
The deliveryman yelled that,The deliverywoman yelled that,344,703,1
The stepmother laughed because,The stepfather laughed because,703,344,0
The englishwoman yelled that,The englishman yelled that,703,344,0
"The salesgirl is a great friend, isn't","The salesboy is a great friend, isn't",703,344,0
"The masseur is a nice person, isn't","The masseuse is a nice person, isn't",344,703,1
"The mother-in-law is a great friend, isn't","The father-in-law is a great friend, isn't",703,344,0
The women ran because,The men ran because,703,344,0
The ladies said that,The gentlemen said that,703,344,0
The salesboy ate because,The salesgirl ate because,344,703,1
The boatwoman was promoted because,The boatman was promoted because,703,344,0
The stepmother drove because,The stepfather drove because,703,344,0
"The godmother is a nice person, isn't","The godfather is a nice person, isn't",703,344,0
"The women is a great friend, isn't","The men is a great friend, isn't",703,344,0
The salesboy went home because,The salesgirl went home because,344,703,1
The frenchman drove because,The frenchwoman drove because,344,703,1
The gal went home because,The guy went home because,703,344,0
The female said that,The male said that,703,344,0
The sorceress ate because,The sorcerer ate because,703,344,0
The stepsister said that,The stepbrother said that,703,344,0
The sister went home because,The brother went home because,703,344,0
The saleswoman drove because,The salesman drove because,703,344,0
"The great-aunt is a great friend, isn't","The great-uncle is a great friend, isn't",703,344,0
The layman ran because,The laywoman ran because,344,703,1
The clanswoman slept because,The clansman slept because,703,344,0
The deliverywoman went home because,The deliveryman went home because,703,344,0
"The brother-in-law is a nice person, isn't","The sister-in-law is a nice person, isn't",344,703,1
The boy was promoted because,The girl was promoted because,344,703,1
The repairwoman yelled that,The repairman yelled that,703,344,0
The sister laughed because,The brother laughed because,703,344,0
The godson cried because,The goddaughter cried because,344,703,1
The gal was promoted because,The guy was promoted because,703,344,0
The masseuse said that,The masseur said that,703,344,0
"The marksman is a nice person, isn't","The markswoman is a nice person, isn't",344,703,1
The queen ate because,The king ate because,703,344,0
The bride yelled because,The groom yelled because,703,344,0
The paperboy wished that,The papergirl wished that,344,703,1
The fisherwoman wished that,The fisherman wished that,703,344,0
"The stepfather is a great friend, isn't","The stepmother is a great friend, isn't",344,703,1
The schoolboy yelled that,The schoolgirl yelled that,344,703,1
"The son is a great friend, isn't","The daughter is a great friend, isn't",344,703,1
The deliverywoman was promoted because,The deliveryman was promoted because,703,344,0
The aunt slept because,The uncle slept because,703,344,0
The goddaughter stayed up because,The godson stayed up because,703,344,0
The saleswoman was fired because,The salesman was fired because,703,344,0
"The mom is a great friend, isn't","The dad is a great friend, isn't",703,344,0
The assemblywoman whispered that,The assemblyman whispered that,703,344,0
"The clansman is a great friend, isn't","The clanswoman is a great friend, isn't",344,703,1
The queen ran because,The king ran because,703,344,0
"The godmother is a great friend, isn't","The godfather is a great friend, isn't",703,344,0
The handywoman cried because,The handyman cried because,703,344,0
"The strongwoman is a great friend, isn't","The strongman is a great friend, isn't",703,344,0
The masseur wished that,The masseuse wished that,344,703,1
"The husband is a great friend, isn't","The wife is a great friend, isn't",344,703,1
The wingwoman was promoted because,The wingman was promoted because,703,344,0
The son stayed up because,The daughter stayed up because,344,703,1
"The fireman is a nice person, isn't","The firewoman is a nice person, isn't",344,703,1
The alderwoman went home because,The alderman went home because,703,344,0
The aunt yelled because,The uncle yelled because,703,344,0
The sorcerer stayed up because,The sorceress stayed up because,344,703,1
The father cried because,The mother cried because,344,703,1
The deliverywoman cried because,The deliveryman cried because,703,344,0
"The prince is a nice person, isn't","The princess is a nice person, isn't",344,703,1
The father ate because,The mother ate because,344,703,1
The handyman was promoted because,The handywoman was promoted because,344,703,1
The assemblywoman stayed up because,The assemblyman stayed up because,703,344,0
The gentleman slept because,The lady slept because,344,703,1
The lady ate because,The lord ate because,703,344,0
The papergirl cried because,The paperboy cried because,703,344,0
"The deliverywoman is a nice person, isn't","The deliveryman is a nice person, isn't",703,344,0
The mailman slept because,The mailwoman slept because,344,703,1
The infantryman slept because,The infantrywoman slept because,344,703,1
The wingman cried because,The wingwoman cried because,344,703,1
The nun went home because,The monk went home because,703,344,0
The strongman wished that,The strongwoman wished that,344,703,1
The choirgirl yelled that,The choirboy yelled that,703,344,0
The servicewoman ate because,The serviceman ate because,703,344,0
The busgirl yelled that,The busboy yelled that,703,344,0
The masseur said that,The masseuse said that,344,703,1
The serviceman ate because,The servicewoman ate because,344,703,1
The princess went home because,The prince went home because,703,344,0
The aunt ran because,The uncle ran because,703,344,0
The mother-in-law yelled because,The father-in-law yelled because,703,344,0
The choirboy went home because,The choirgirl went home because,344,703,1
The salesgirl wished that,The salesboy wished that,703,344,0
The mailwoman drove because,The mailman drove because,703,344,0
The handywoman slept because,The handyman slept because,703,344,0
The ferrywoman stayed up because,The ferryman stayed up because,703,344,0
The bellboy said that,The bellgirl said that,344,703,1
The girl went home because,The boy went home because,703,344,0
The fisherwoman said that,The fisherman said that,703,344,0
The boatman yelled that,The boatwoman yelled that,344,703,1
The salesgirl slept because,The salesboy slept because,703,344,0
The father-in-law was promoted because,The mother-in-law was promoted because,344,703,1
The strongman said that,The strongwoman said that,344,703,1
The son whispered that,The daughter whispered that,344,703,1
The kinsman stayed up because,The kinswoman stayed up because,344,703,1
The brother was promoted because,The sister was promoted because,344,703,1
"The stepsister is a nice person, isn't","The stepbrother is a nice person, isn't",703,344,0
The mother laughed because,The father laughed because,703,344,0
The man was promoted because,The woman was promoted because,344,703,1
"The great-uncle is a nice person, isn't","The great-aunt is a nice person, isn't",344,703,1
The deliverywoman laughed because,The deliveryman laughed because,703,344,0
The kinswoman wished that,The kinsman wished that,703,344,0
The handyman went home because,The handywoman went home because,344,703,1
The frenchwoman wished that,The frenchman wished that,703,344,0
The laywoman wished that,The layman wished that,703,344,0
The uncle ate because,The aunt ate because,344,703,1
The lady whispered that,The lord whispered that,703,344,0
The congressman was fired because,The congresswoman was fired because,344,703,1
The actress was promoted because,The actor was promoted because,703,344,0
The great-uncle yelled that,The great-aunt yelled that,344,703,1
The boyfriend yelled that,The girlfriend yelled that,344,703,1
The boyfriend went home because,The girlfriend went home because,344,703,1
The clansman whispered that,The clanswoman whispered that,344,703,1
The stepbrother cried because,The stepsister cried because,344,703,1
The frenchwoman laughed because,The frenchman laughed because,703,344,0
The husband drove because,The wife drove because,344,703,1
The madman whispered that,The madwoman whispered that,344,703,1
The milkwoman stayed up because,The milkman stayed up because,703,344,0
The actress was fired because,The actor was fired because,703,344,0
The boatman was fired because,The boatwoman was fired because,344,703,1
The salesgirl laughed because,The salesboy laughed because,703,344,0
The girlfriend ran because,The boyfriend ran because,703,344,0
The parisian said that,The parisienne said that,344,703,1
The he wished that,The she wished that,344,703,1
The wingman slept because,The wingwoman slept because,344,703,1
The sister whispered that,The brother whispered that,703,344,0
The stepbrother ran because,The stepsister ran because,344,703,1
The daughter-in-law yelled because,The son-in-law yelled because,703,344,0
The bride said that,The groom said that,703,344,0
The aunt laughed because,The uncle laughed because,703,344,0
The ex-boyfriend drove because,The ex-girlfriend drove because,344,703,1
The congressman yelled that,The congresswoman yelled that,344,703,1
"The fisherwoman is a great friend, isn't","The fisherman is a great friend, isn't",703,344,0
The sorceress laughed because,The sorcerer laughed because,703,344,0
The repairwoman yelled because,The repairman yelled because,703,344,0
"The cowgirl is a great friend, isn't","The cowboy is a great friend, isn't",703,344,0
The ex-girlfriend said that,The ex-boyfriend said that,703,344,0
The salesman yelled because,The saleswoman yelled because,344,703,1
The brother-in-law whispered that,The sister-in-law whispered that,344,703,1
The serviceman drove because,The servicewoman drove because,344,703,1
The girlfriend cried because,The boyfriend cried because,703,344,0
The klanswoman was fired because,The klansman was fired because,703,344,0
The grandmother stayed up because,The grandfather stayed up because,703,344,0
The king wished that,The queen wished that,344,703,1
The guy went home because,The gal went home because,344,703,1
The parisian ate because,The parisienne ate because,344,703,1
The kinswoman whispered that,The kinsman whispered that,703,344,0
The husband ate because,The wife ate because,344,703,1
The clansman yelled because,The clanswoman yelled because,344,703,1
The madwoman stayed up because,The madman stayed up because,703,344,0
The muscleman was fired because,The musclewoman was fired because,344,703,1
The choirgirl said that,The choirboy said that,703,344,0
The husband laughed because,The wife laughed because,344,703,1
The bellgirl cried because,The bellboy cried because,703,344,0
The godmother ate because,The godfather ate because,703,344,0
The weatherman drove because,The weatherwoman drove because,344,703,1
The clanswoman yelled because,The clansman yelled because,703,344,0
The clansman drove because,The clanswoman drove because,344,703,1
The great-aunt said that,The great-uncle said that,703,344,0
The busgirl slept because,The busboy slept because,703,344,0
The mailwoman was promoted because,The mailman was promoted because,703,344,0
"The son-in-law is a nice person, isn't","The daughter-in-law is a nice person, isn't",344,703,1
The barmaid laughed because,The barman laughed because,703,344,0
The weatherman laughed because,The weatherwoman laughed because,344,703,1
The man laughed because,The woman laughed because,344,703,1
The ferrywoman yelled that,The ferryman yelled that,703,344,0
The mother cried because,The father cried because,703,344,0
"The assemblywoman is a great friend, isn't","The assemblyman is a great friend, isn't",703,344,0
The guy was fired because,The gal was fired because,344,703,1
The son wished that,The daughter wished that,344,703,1
The firewoman whispered that,The fireman whispered that,703,344,0
The milkman ran because,The milkwoman ran because,344,703,1
The paperboy was fired because,The papergirl was fired because,344,703,1
"The klanswoman is a great friend, isn't","The klansman is a great friend, isn't",703,344,0
The lord laughed because,The lady laughed because,344,703,1
The sorcerer yelled because,The sorceress yelled because,344,703,1
The male went home because,The female went home because,344,703,1
The stepsister stayed up because,The stepbrother stayed up because,703,344,0
The ex-boyfriend yelled because,The ex-girlfriend yelled because,344,703,1
The busboy ran because,The busgirl ran because,344,703,1
The frenchman was fired because,The frenchwoman was fired because,344,703,1
The gentlemen yelled that,The ladies yelled that,344,703,1
The mom laughed because,The dad laughed because,703,344,0
The king ran because,The queen ran because,344,703,1
The women drove because,The men drove because,703,344,0
The she laughed because,The he laughed because,703,344,0
"The great-uncle is a great friend, isn't","The great-aunt is a great friend, isn't",344,703,1
The male said that,The female said that,344,703,1
The godson ate because,The goddaughter ate because,344,703,1
"The sister is a nice person, isn't","The brother is a nice person, isn't",703,344,0
"The gentleman is a great friend, isn't","The lady is a great friend, isn't",344,703,1
"The boy is a great friend, isn't","The girl is a great friend, isn't",344,703,1
The busboy was promoted because,The busgirl was promoted because,344,703,1
The barmaid was fired because,The barman was fired because,703,344,0
The husband whispered that,The wife whispered that,344,703,1
The musclewoman ate because,The muscleman ate because,703,344,0
The strongwoman wished that,The strongman wished that,703,344,0
The wife cried because,The husband cried because,703,344,0
The clansman was promoted because,The clanswoman was promoted because,344,703,1
The alderwoman yelled because,The alderman yelled because,703,344,0
The assemblyman said that,The assemblywoman said that,344,703,1
The stepsister yelled because,The stepbrother yelled because,703,344,0
The handyman ate because,The handywoman ate because,344,703,1
The busboy yelled that,The busgirl yelled that,344,703,1
The busgirl whispered that,The busboy whispered that,703,344,0
The fireman ate because,The firewoman ate because,344,703,1
The irishman slept because,The irishwoman slept because,344,703,1
The firewoman laughed because,The fireman laughed because,703,344,0
The wingman yelled that,The wingwoman yelled that,344,703,1
The goddaughter cried because,The godson cried because,703,344,0
The mom ate because,The dad ate because,703,344,0
"The great-aunt is a nice person, isn't","The great-uncle is a nice person, isn't",703,344,0
"The weatherwoman is a great friend, isn't","The weatherman is a great friend, isn't",703,344,0
The layman slept because,The laywoman slept because,344,703,1
The bellgirl laughed because,The bellboy laughed because,703,344,0
The great-uncle wished that,The great-aunt wished that,344,703,1
The husband yelled because,The wife yelled because,344,703,1
The adulteress yelled that,The adulterer yelled that,703,344,0
The cowboy whispered that,The cowgirl whispered that,344,703,1
The adulterer laughed because,The adulteress laughed because,344,703,1
The milkwoman laughed because,The milkman laughed because,703,344,0
The stepfather ran because,The stepmother ran because,344,703,1
The ex-girlfriend slept because,The ex-boyfriend slept because,703,344,0
The prince said that,The princess said that,344,703,1
The stepmother was promoted because,The stepfather was promoted because,703,344,0
The adulterer went home because,The adulteress went home because,344,703,1
"The repairman is a great friend, isn't","The repairwoman is a great friend, isn't",344,703,1
The male stayed up because,The female stayed up because,344,703,1
The ferrywoman said that,The ferryman said that,703,344,0
The nun whispered that,The monk whispered that,703,344,0
The klanswoman ran because,The klansman ran because,703,344,0
The englishwoman said that,The englishman said that,703,344,0
The englishman ran because,The englishwoman ran because,344,703,1
"The saleswoman is a great friend, isn't","The salesman is a great friend, isn't",703,344,0
The stepbrother was promoted because,The stepsister was promoted because,344,703,1
The handyman was fired because,The handywoman was fired because,344,703,1
The strongwoman stayed up because,The strongman stayed up because,703,344,0
The stepfather stayed up because,The stepmother stayed up because,344,703,1
The paperboy ran because,The papergirl ran because,344,703,1
The weatherman went home because,The weatherwoman went home because,344,703,1
The prince went home because,The princess went home because,344,703,1
The cowgirl whispered that,The cowboy whispered that,703,344,0
The cowgirl cried because,The cowboy cried because,703,344,0
"The alderwoman is a great friend, isn't","The alderman is a great friend, isn't",703,344,0
The sorceress was fired because,The sorcerer was fired because,703,344,0
The weatherman yelled because,The weatherwoman yelled because,344,703,1
The saleswoman was promoted because,The salesman was promoted because,703,344,0
"The bride is a nice person, isn't","The groom is a nice person, isn't",703,344,0
The wife was promoted because,The husband was promoted because,703,344,0
The boy yelled because,The girl yelled because,344,703,1
The girl wished that,The boy wished that,703,344,0
The brother-in-law was fired because,The sister-in-law was fired because,344,703,1
The gentlemen said that,The ladies said that,344,703,1
The infantrywoman stayed up because,The infantryman stayed up because,703,344,0
The choirboy ran because,The choirgirl ran because,344,703,1
"The irishwoman is a nice person, isn't","The irishman is a nice person, isn't",703,344,0
The grandfather stayed up because,The grandmother stayed up because,344,703,1
"The fireman is a great friend, isn't","The firewoman is a great friend, isn't",344,703,1
"The firewoman is a nice person, isn't","The fireman is a nice person, isn't",703,344,0
The irishwoman slept because,The irishman slept because,703,344,0
The ex-boyfriend stayed up because,The ex-girlfriend stayed up because,344,703,1
The bride stayed up because,The groom stayed up because,703,344,0
The she stayed up because,The he stayed up because,703,344,0
The salesman whispered that,The saleswoman whispered that,344,703,1
The madman was fired because,The madwoman was fired because,344,703,1
The alderwoman ran because,The alderman ran because,703,344,0
The ex-boyfriend cried because,The ex-girlfriend cried because,344,703,1
"The firewoman is a great friend, isn't","The fireman is a great friend, isn't",703,344,0
The nephew ate because,The niece ate because,344,703,1
The great-aunt cried because,The great-uncle cried because,703,344,0
The stepsister laughed because,The stepbrother laughed because,703,344,0
The boatman cried because,The boatwoman cried because,344,703,1
The adulteress wished that,The adulterer wished that,703,344,0
The male yelled that,The female yelled that,344,703,1
The barmaid stayed up because,The barman stayed up because,703,344,0
The englishwoman slept because,The englishman slept because,703,344,0
The congresswoman drove because,The congressman drove because,703,344,0
The barmaid said that,The barman said that,703,344,0
The clanswoman cried because,The clansman cried because,703,344,0
The laywoman said that,The layman said that,703,344,0
The saleswoman slept because,The salesman slept because,703,344,0
The sister-in-law yelled because,The brother-in-law yelled because,703,344,0
"The ferrywoman is a nice person, isn't","The ferryman is a nice person, isn't",703,344,0
The frenchman slept because,The frenchwoman slept because,344,703,1
The stepsister ran because,The stepbrother ran because,703,344,0
The he went home because,The she went home because,344,703,1
The infantryman was fired because,The infantrywoman was fired because,344,703,1
"The niece is a great friend, isn't","The nephew is a great friend, isn't",703,344,0
