clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
The assemblywoman whispered that,The assemblyman whispered that,1364,568,0
The father slept because,The mother slept because,568,1364,1
The male drove because,The female drove because,568,1364,1
The strongman drove because,The strongwoman drove because,568,1364,1
The parisian drove because,The parisienne drove because,568,1364,1
The gentlemen whispered that,The ladies whispered that,568,1364,1
The girl wished that,The boy wished that,1364,568,0
"The men is a nice person, isn't","The women is a nice person, isn't",568,1364,1
The madwoman was promoted because,The madman was promoted because,1364,568,0
The waiter slept because,The waitress slept because,568,1364,1
The gal ate because,The guy ate because,1364,568,0
The boatwoman ate because,The boatman ate because,1364,568,0
The wife drove because,The husband drove because,1364,568,0
The wingman was fired because,The wingwoman was fired because,568,1364,1
"The parisienne is a great friend, isn't","The parisian is a great friend, isn't",1364,568,0
The layman whispered that,The laywoman whispered that,568,1364,1
The niece drove because,The nephew drove because,1364,568,0
The clansman drove because,The clanswoman drove because,568,1364,1
The king cried because,The queen cried because,568,1364,1
"The ex-girlfriend is a nice person, isn't","The ex-boyfriend is a nice person, isn't",1364,568,0
The wife laughed because,The husband laughed because,1364,568,0
"The lord is a nice person, isn't","The lady is a nice person, isn't",568,1364,1
The grandmother was fired because,The grandfather was fired because,1364,568,0
The sister cried because,The brother cried because,1364,568,0
The clergywoman was promoted because,The clergyman was promoted because,1364,568,0
The godmother whispered that,The godfather whispered that,1364,568,0
The sister-in-law yelled that,The brother-in-law yelled that,1364,568,0
The deliverywoman laughed because,The deliveryman laughed because,1364,568,0
"The gal is a great friend, isn't","The guy is a great friend, isn't",1364,568,0
The nun laughed because,The monk laughed because,1364,568,0
"The female is a nice person, isn't","The male is a nice person, isn't",1364,568,0
The klansman was promoted because,The klanswoman was promoted because,568,1364,1
The men ate because,The women ate because,568,1364,1
The deliveryman whispered that,The deliverywoman whispered that,568,1364,1
The ex-boyfriend was fired because,The ex-girlfriend was fired because,568,1364,1
The madman wished that,The madwoman wished that,568,1364,1
The clergyman cried because,The clergywoman cried because,568,1364,1
The gentlemen was fired because,The ladies was fired because,568,1364,1
The milkman was fired because,The milkwoman was fired because,568,1364,1
The strongwoman said that,The strongman said that,1364,568,0
"The boyfriend is a great friend, isn't","The girlfriend is a great friend, isn't",568,1364,1
The gentlemen ran because,The ladies ran because,568,1364,1
The girlfriend whispered that,The boyfriend whispered that,1364,568,0
The man ate because,The woman ate because,568,1364,1
The madman went home because,The madwoman went home because,568,1364,1
The salesgirl whispered that,The salesboy whispered that,1364,568,0
The bellboy ate because,The bellgirl ate because,568,1364,1
"The ferryman is a nice person, isn't","The ferrywoman is a nice person, isn't",568,1364,1
"The girlfriend is a great friend, isn't","The boyfriend is a great friend, isn't",1364,568,0
The guy was promoted because,The gal was promoted because,568,1364,1
The granddaughter said that,The grandson said that,1364,568,0
The parisian yelled because,The parisienne yelled because,568,1364,1
The musclewoman was promoted because,The muscleman was promoted because,1364,568,0
The he yelled that,The she yelled that,568,1364,1
The sister-in-law drove because,The brother-in-law drove because,1364,568,0
"The layman is a great friend, isn't","The laywoman is a great friend, isn't",568,1364,1
The mailwoman yelled because,The mailman yelled because,1364,568,0
The assemblyman ran because,The assemblywoman ran because,568,1364,1
The stepfather cried because,The stepmother cried because,568,1364,1
"The alderman is a great friend, isn't","The alderwoman is a great friend, isn't",568,1364,1
"The mother-in-law is a nice person, isn't","The father-in-law is a nice person, isn't",1364,568,0
The choirboy slept because,The choirgirl slept because,568,1364,1
The muscleman went home because,The musclewoman went home because,568,1364,1
The repairman stayed up because,The repairwoman stayed up because,568,1364,1
The groom cried because,The bride cried because,568,1364,1
The barmaid stayed up because,The barman stayed up because,1364,568,0
The nephew cried because,The niece cried because,568,1364,1
The alderman drove because,The alderwoman drove because,568,1364,1
The waitress said that,The waiter said that,1364,568,0
"The actress is a nice person, isn't","The actor is a nice person, isn't",1364,568,0
The bride slept because,The groom slept because,1364,568,0
The choirboy laughed because,The choirgirl laughed because,568,1364,1
The irishwoman wished that,The irishman wished that,1364,568,0
The actor whispered that,The actress whispered that,568,1364,1
The bellboy yelled because,The bellgirl yelled because,568,1364,1
The infantrywoman went home because,The infantryman went home because,1364,568,0
The kinswoman laughed because,The kinsman laughed because,1364,568,0
The milkwoman drove because,The milkman drove because,1364,568,0
"The repairwoman is a great friend, isn't","The repairman is a great friend, isn't",1364,568,0
The choirgirl laughed because,The choirboy laughed because,1364,568,0
The mother whispered that,The father whispered that,1364,568,0
The kinsman was fired because,The kinswoman was fired because,568,1364,1
The husband stayed up because,The wife stayed up because,568,1364,1
The englishwoman cried because,The englishman cried because,1364,568,0
The mother-in-law cried because,The father-in-law cried because,1364,568,0
The parisienne whispered that,The parisian whispered that,1364,568,0
The wingman stayed up because,The wingwoman stayed up because,568,1364,1
The clansman cried because,The clanswoman cried because,568,1364,1
The ex-girlfriend ran because,The ex-boyfriend ran because,1364,568,0
The grandfather wished that,The grandmother wished that,568,1364,1
"The monk is a nice person, isn't","The nun is a nice person, isn't",568,1364,1
The son-in-law stayed up because,The daughter-in-law stayed up because,568,1364,1
The groom drove because,The bride drove because,568,1364,1
The adulteress ran because,The adulterer ran because,1364,568,0
The monk was fired because,The nun was fired because,568,1364,1
The abbess yelled because,The abbot yelled because,1364,568,0
"The masseuse is a great friend, isn't","The masseur is a great friend, isn't",1364,568,0
The frenchman cried because,The frenchwoman cried because,568,1364,1
The adulteress was fired because,The adulterer was fired because,1364,568,0
The brother-in-law said that,The sister-in-law said that,568,1364,1
The heroine drove because,The hero drove because,1364,568,0
The dad yelled that,The mom yelled that,568,1364,1
The assemblywoman ran because,The assemblyman ran because,1364,568,0
"The waiter is a nice person, isn't","The waitress is a nice person, isn't",568,1364,1
The firewoman went home because,The fireman went home because,1364,568,0
The ferrywoman said that,The ferryman said that,1364,568,0
The artilleryman ran because,The artillerywoman ran because,568,1364,1
The kinswoman said that,The kinsman said that,1364,568,0
The queen cried because,The king cried because,1364,568,0
The niece laughed because,The nephew laughed because,1364,568,0
The aunt laughed because,The uncle laughed because,1364,568,0
The weatherman was fired because,The weatherwoman was fired because,568,1364,1
The mailwoman yelled that,The mailman yelled that,1364,568,0
The abbot ran because,The abbess ran because,568,1364,1
The nephew went home because,The niece went home because,568,1364,1
The strongwoman ate because,The strongman ate because,1364,568,0
The musclewoman cried because,The muscleman cried because,1364,568,0
The nun ate because,The monk ate because,1364,568,0
The milkman said that,The milkwoman said that,568,1364,1
The schoolgirl yelled that,The schoolboy yelled that,1364,568,0
The bride ran because,The groom ran because,1364,568,0
The parisian yelled that,The parisienne yelled that,568,1364,1
"The godfather is a great friend, isn't","The godmother is a great friend, isn't",568,1364,1
The man ran because,The woman ran because,568,1364,1
The mother ate because,The father ate because,1364,568,0
The barmaid drove because,The barman drove because,1364,568,0
The assemblywoman wished that,The assemblyman wished that,1364,568,0
The salesgirl yelled because,The salesboy yelled because,1364,568,0
"The irishwoman is a nice person, isn't","The irishman is a nice person, isn't",1364,568,0
"The boatwoman is a nice person, isn't","The boatman is a nice person, isn't",1364,568,0
The father wished that,The mother wished that,568,1364,1
The hero ate because,The heroine ate because,568,1364,1
The daughter was promoted because,The son was promoted because,1364,568,0
The bellboy drove because,The bellgirl drove because,568,1364,1
The deliverywoman said that,The deliveryman said that,1364,568,0
The handywoman slept because,The handyman slept because,1364,568,0
The nephew was promoted because,The niece was promoted because,568,1364,1
The ladies yelled that,The gentlemen yelled that,1364,568,0
The artilleryman ate because,The artillerywoman ate because,568,1364,1
The she said that,The he said that,1364,568,0
The lady drove because,The gentleman drove because,1364,568,0
"The guy is a great friend, isn't","The gal is a great friend, isn't",568,1364,1
The clergywoman said that,The clergyman said that,1364,568,0
The grandmother yelled that,The grandfather yelled that,1364,568,0
The stepfather was fired because,The stepmother was fired because,568,1364,1
The irishwoman was promoted because,The irishman was promoted because,1364,568,0
The alderwoman was promoted because,The alderman was promoted because,1364,568,0
The godmother cried because,The godfather cried because,1364,568,0
"The daughter is a nice person, isn't","The son is a nice person, isn't",1364,568,0
The assemblywoman stayed up because,The assemblyman stayed up because,1364,568,0
The klansman was fired because,The klanswoman was fired because,568,1364,1
The klanswoman yelled because,The klansman yelled because,1364,568,0
The male slept because,The female slept because,568,1364,1
The stepmother went home because,The stepfather went home because,1364,568,0
The irishwoman ate because,The irishman ate because,1364,568,0
The gentlemen yelled because,The ladies yelled because,568,1364,1
The bride wished that,The groom wished that,1364,568,0
The choirgirl cried because,The choirboy cried because,1364,568,0
"The mother is a great friend, isn't","The father is a great friend, isn't",1364,568,0
The schoolgirl went home because,The schoolboy went home because,1364,568,0
The daughter said that,The son said that,1364,568,0
The boy wished that,The girl wished that,568,1364,1
The boatman ran because,The boatwoman ran because,568,1364,1
The parisienne slept because,The parisian slept because,1364,568,0
The parisienne ran because,The parisian ran because,1364,568,0
The guy slept because,The gal slept because,568,1364,1
The wingman ate because,The wingwoman ate because,568,1364,1
The frenchwoman was fired because,The frenchman was fired because,1364,568,0
"The he is a great friend, isn't","The she is a great friend, isn't",568,1364,1
The parisian was promoted because,The parisienne was promoted because,568,1364,1
The actress was promoted because,The actor was promoted because,1364,568,0
The weatherwoman was fired because,The weatherman was fired because,1364,568,0
The mother-in-law went home because,The father-in-law went home because,1364,568,0
The schoolboy was fired because,The schoolgirl was fired because,568,1364,1
The boyfriend ate because,The girlfriend ate because,568,1364,1
The madwoman stayed up because,The madman stayed up because,1364,568,0
The mailwoman said that,The mailman said that,1364,568,0
The salesgirl laughed because,The salesboy laughed because,1364,568,0
The aunt wished that,The uncle wished that,1364,568,0
"The godson is a great friend, isn't","The goddaughter is a great friend, isn't",568,1364,1
The deliveryman drove because,The deliverywoman drove because,568,1364,1
The guy went home because,The gal went home because,568,1364,1
The busboy slept because,The busgirl slept because,568,1364,1
The boatman whispered that,The boatwoman whispered that,568,1364,1
The lady said that,The gentleman said that,1364,568,0
The men slept because,The women slept because,568,1364,1
The husband went home because,The wife went home because,568,1364,1
"The girl is a great friend, isn't","The boy is a great friend, isn't",1364,568,0
The lady yelled that,The lord yelled that,1364,568,0
The dad ate because,The mom ate because,568,1364,1
The masseur was fired because,The masseuse was fired because,568,1364,1
The busboy cried because,The busgirl cried because,568,1364,1
"The masseur is a nice person, isn't","The masseuse is a nice person, isn't",568,1364,1
The mom was fired because,The dad was fired because,1364,568,0
The clergyman wished that,The clergywoman wished that,568,1364,1
"The daughter is a great friend, isn't","The son is a great friend, isn't",1364,568,0
The repairwoman drove because,The repairman drove because,1364,568,0
The ferryman drove because,The ferrywoman drove because,568,1364,1
The deliveryman was promoted because,The deliverywoman was promoted because,568,1364,1
"The abbess is a great friend, isn't","The abbot is a great friend, isn't",1364,568,0
The clergywoman drove because,The clergyman drove because,1364,568,0
The strongwoman slept because,The strongman slept because,1364,568,0
The klanswoman cried because,The klansman cried because,1364,568,0
The daughter-in-law went home because,The son-in-law went home because,1364,568,0
The nephew said that,The niece said that,568,1364,1
"The clansman is a great friend, isn't","The clanswoman is a great friend, isn't",568,1364,1
The female wished that,The male wished that,1364,568,0
The bride cried because,The groom cried because,1364,568,0
The groom was promoted because,The bride was promoted because,568,1364,1
The milkwoman cried because,The milkman cried because,1364,568,0
The assemblywoman yelled that,The assemblyman yelled that,1364,568,0
"The lady is a nice person, isn't","The gentleman is a nice person, isn't",1364,568,0
The clergyman whispered that,The clergywoman whispered that,568,1364,1
The deliveryman wished that,The deliverywoman wished that,568,1364,1
The mailwoman laughed because,The mailman laughed because,1364,568,0
The monk wished that,The nun wished that,568,1364,1
The ex-boyfriend slept because,The ex-girlfriend slept because,568,1364,1
The barman whispered that,The barmaid whispered that,568,1364,1
The gentleman wished that,The lady wished that,568,1364,1
The schoolboy yelled because,The schoolgirl yelled because,568,1364,1
"The gentleman is a nice person, isn't","The lady is a nice person, isn't",568,1364,1
The niece was fired because,The nephew was fired because,1364,568,0
The king was promoted because,The queen was promoted because,568,1364,1
The clergyman slept because,The clergywoman slept because,568,1364,1
The strongwoman was fired because,The strongman was fired because,1364,568,0
The uncle went home because,The aunt went home because,568,1364,1
The men laughed because,The women laughed because,568,1364,1
The englishman was promoted because,The englishwoman was promoted because,568,1364,1
The englishman drove because,The englishwoman drove because,568,1364,1
The godmother ran because,The godfather ran because,1364,568,0
"The choirgirl is a great friend, isn't","The choirboy is a great friend, isn't",1364,568,0
The infantryman yelled because,The infantrywoman yelled because,568,1364,1
The grandson yelled that,The granddaughter yelled that,568,1364,1
The ferryman went home because,The ferrywoman went home because,568,1364,1
The waitress ate because,The waiter ate because,1364,568,0
The grandfather went home because,The grandmother went home because,568,1364,1
The wingman whispered that,The wingwoman whispered that,568,1364,1
The grandfather ate because,The grandmother ate because,568,1364,1
The clanswoman was promoted because,The clansman was promoted because,1364,568,0
The wingman yelled that,The wingwoman yelled that,568,1364,1
The schoolboy was promoted because,The schoolgirl was promoted because,568,1364,1
The ferryman yelled because,The ferrywoman yelled because,568,1364,1
The wingwoman was fired because,The wingman was fired because,1364,568,0
The mother yelled because,The father yelled because,1364,568,0
The hero cried because,The heroine cried because,568,1364,1
The gal yelled because,The guy yelled because,1364,568,0
The he cried because,The she cried because,568,1364,1
The father-in-law said that,The mother-in-law said that,568,1364,1
The granddaughter ate because,The grandson ate because,1364,568,0
The fireman laughed because,The firewoman laughed because,568,1364,1
The wingwoman slept because,The wingman slept because,1364,568,0
The milkwoman wished that,The milkman wished that,1364,568,0
The mother-in-law slept because,The father-in-law slept because,1364,568,0
The abbot yelled that,The abbess yelled that,568,1364,1
The father-in-law ate because,The mother-in-law ate because,568,1364,1
The artillerywoman ran because,The artilleryman ran because,1364,568,0
The prince ate because,The princess ate because,568,1364,1
The she laughed because,The he laughed because,1364,568,0
The repairwoman said that,The repairman said that,1364,568,0
The gentleman drove because,The lady drove because,568,1364,1
The laywoman went home because,The layman went home because,1364,568,0
The assemblywoman yelled because,The assemblyman yelled because,1364,568,0
The goddaughter yelled because,The godson yelled because,1364,568,0
The laywoman ran because,The layman ran because,1364,568,0
The busboy went home because,The busgirl went home because,568,1364,1
The girl drove because,The boy drove because,1364,568,0
"The waitress is a nice person, isn't","The waiter is a nice person, isn't",1364,568,0
The milkman stayed up because,The milkwoman stayed up because,568,1364,1
The bride stayed up because,The groom stayed up because,1364,568,0
The boy ran because,The girl ran because,568,1364,1
The barman was fired because,The barmaid was fired because,568,1364,1
The barman ran because,The barmaid ran because,568,1364,1
The laywoman slept because,The layman slept because,1364,568,0
The prince was fired because,The princess was fired because,568,1364,1
The madman yelled that,The madwoman yelled that,568,1364,1
The father-in-law slept because,The mother-in-law slept because,568,1364,1
The girlfriend yelled that,The boyfriend yelled that,1364,568,0
The ladies drove because,The gentlemen drove because,1364,568,0
The alderwoman whispered that,The alderman whispered that,1364,568,0
The male ran because,The female ran because,568,1364,1
The bellboy was fired because,The bellgirl was fired because,568,1364,1
The salesgirl cried because,The salesboy cried because,1364,568,0
The he laughed because,The she laughed because,568,1364,1
The gentleman ate because,The lady ate because,568,1364,1
"The englishwoman is a great friend, isn't","The englishman is a great friend, isn't",1364,568,0
The guy ate because,The gal ate because,568,1364,1
The husband was fired because,The wife was fired because,568,1364,1
The laywoman stayed up because,The layman stayed up because,1364,568,0
The choirgirl slept because,The choirboy slept because,1364,568,0
The brother yelled that,The sister yelled that,568,1364,1
The clanswoman drove because,The clansman drove because,1364,568,0
The godmother stayed up because,The godfather stayed up because,1364,568,0
The mailwoman drove because,The mailman drove because,1364,568,0
The firewoman yelled that,The fireman yelled that,1364,568,0
The girlfriend went home because,The boyfriend went home because,1364,568,0
The barmaid ran because,The barman ran because,1364,568,0
"The weatherman is a nice person, isn't","The weatherwoman is a nice person, isn't",568,1364,1
"The ladies is a nice person, isn't","The gentlemen is a nice person, isn't",1364,568,0
The waiter yelled that,The waitress yelled that,568,1364,1
The assemblyman was fired because,The assemblywoman was fired because,568,1364,1
The englishwoman was promoted because,The englishman was promoted because,1364,568,0
The choirgirl whispered that,The choirboy whispered that,1364,568,0
The sister-in-law said that,The brother-in-law said that,1364,568,0
The girlfriend said that,The boyfriend said that,1364,568,0
The deliverywoman stayed up because,The deliveryman stayed up because,1364,568,0
The gentleman yelled that,The lady yelled that,568,1364,1
"The dad is a nice person, isn't","The mom is a nice person, isn't",568,1364,1
The masseuse drove because,The masseur drove because,1364,568,0
The female ate because,The male ate because,1364,568,0
The kinsman slept because,The kinswoman slept because,568,1364,1
The alderman yelled because,The alderwoman yelled because,568,1364,1
The girl ate because,The boy ate because,1364,568,0
The woman went home because,The man went home because,1364,568,0
The alderman cried because,The alderwoman cried because,568,1364,1
The artillerywoman was promoted because,The artilleryman was promoted because,1364,568,0
The heroine ran because,The hero ran because,1364,568,0
The dad laughed because,The mom laughed because,568,1364,1
The gentleman went home because,The lady went home because,568,1364,1
The clansman ate because,The clanswoman ate because,568,1364,1
The schoolboy ran because,The schoolgirl ran because,568,1364,1
The strongman laughed because,The strongwoman laughed because,568,1364,1
The godson whispered that,The goddaughter whispered that,568,1364,1
The woman whispered that,The man whispered that,1364,568,0
The lady drove because,The lord drove because,1364,568,0
The choirboy said that,The choirgirl said that,568,1364,1
The bride was fired because,The groom was fired because,1364,568,0
The clergyman was fired because,The clergywoman was fired because,568,1364,1
The weatherwoman ate because,The weatherman ate because,1364,568,0
The women ate because,The men ate because,1364,568,0
The goddaughter was fired because,The godson was fired because,1364,568,0
The firewoman laughed because,The fireman laughed because,1364,568,0
The girlfriend laughed because,The boyfriend laughed because,1364,568,0
The layman was promoted because,The laywoman was promoted because,568,1364,1
The woman slept because,The man slept because,1364,568,0
The men was promoted because,The women was promoted because,568,1364,1
The heroine cried because,The hero cried because,1364,568,0
The muscleman cried because,The musclewoman cried because,568,1364,1
The klanswoman stayed up because,The klansman stayed up because,1364,568,0
The artillerywoman cried because,The artilleryman cried because,1364,568,0
The laywoman said that,The layman said that,1364,568,0
The godson stayed up because,The goddaughter stayed up because,568,1364,1
The actress went home because,The actor went home because,1364,568,0
The prince yelled because,The princess yelled because,568,1364,1
The abbess slept because,The abbot slept because,1364,568,0
The clansman stayed up because,The clanswoman stayed up because,568,1364,1
The goddaughter said that,The godson said that,1364,568,0
The weatherwoman whispered that,The weatherman whispered that,1364,568,0
The goddaughter stayed up because,The godson stayed up because,1364,568,0
The parisienne laughed because,The parisian laughed because,1364,568,0
The irishman yelled that,The irishwoman yelled that,568,1364,1
The godmother said that,The godfather said that,1364,568,0
The milkman slept because,The milkwoman slept because,568,1364,1
The choirboy ran because,The choirgirl ran because,568,1364,1
The gal said that,The guy said that,1364,568,0
"The woman is a great friend, isn't","The man is a great friend, isn't",1364,568,0
The adulteress wished that,The adulterer wished that,1364,568,0
The waitress whispered that,The waiter whispered that,1364,568,0
"The ferrywoman is a great friend, isn't","The ferryman is a great friend, isn't",1364,568,0
The englishwoman stayed up because,The englishman stayed up because,1364,568,0
The mailwoman went home because,The mailman went home because,1364,568,0
The alderwoman ran because,The alderman ran because,1364,568,0
The godmother drove because,The godfather drove because,1364,568,0
The masseur whispered that,The masseuse whispered that,568,1364,1
The female ran because,The male ran because,1364,568,0
"The klanswoman is a great friend, isn't","The klansman is a great friend, isn't",1364,568,0
The choirgirl was promoted because,The choirboy was promoted because,1364,568,0
The wingwoman whispered that,The wingman whispered that,1364,568,0
The repairman yelled because,The repairwoman yelled because,568,1364,1
The assemblyman went home because,The assemblywoman went home because,568,1364,1
"The niece is a great friend, isn't","The nephew is a great friend, isn't",1364,568,0
The weatherman went home because,The weatherwoman went home because,568,1364,1
The he wished that,The she wished that,568,1364,1
The queen slept because,The king slept because,1364,568,0
The prince ran because,The princess ran because,568,1364,1
The lady cried because,The lord cried because,1364,568,0
The dad said that,The mom said that,568,1364,1
The son-in-law wished that,The daughter-in-law wished that,568,1364,1
The madwoman went home because,The madman went home because,1364,568,0
The mom was promoted because,The dad was promoted because,1364,568,0
The klansman slept because,The klanswoman slept because,568,1364,1
The frenchman whispered that,The frenchwoman whispered that,568,1364,1
The girlfriend drove because,The boyfriend drove because,1364,568,0
The choirboy was promoted because,The choirgirl was promoted because,568,1364,1
The boatwoman said that,The boatman said that,1364,568,0
The brother-in-law slept because,The sister-in-law slept because,568,1364,1
The girl ran because,The boy ran because,1364,568,0
The assemblyman slept because,The assemblywoman slept because,568,1364,1
The brother-in-law yelled that,The sister-in-law yelled that,568,1364,1
"The masseur is a great friend, isn't","The masseuse is a great friend, isn't",568,1364,1
"The grandmother is a great friend, isn't","The grandfather is a great friend, isn't",1364,568,0
The hero laughed because,The heroine laughed because,568,1364,1
The salesgirl said that,The salesboy said that,1364,568,0
The handyman slept because,The handywoman slept because,568,1364,1
"The mom is a nice person, isn't","The dad is a nice person, isn't",1364,568,0
The salesboy ate because,The salesgirl ate because,568,1364,1
The busboy said that,The busgirl said that,568,1364,1
The son whispered that,The daughter whispered that,568,1364,1
"The masseuse is a nice person, isn't","The masseur is a nice person, isn't",1364,568,0
The madwoman said that,The madman said that,1364,568,0
The men wished that,The women wished that,568,1364,1
The choirboy stayed up because,The choirgirl stayed up because,568,1364,1
The abbot slept because,The abbess slept because,568,1364,1
The queen yelled because,The king yelled because,1364,568,0
"The alderman is a nice person, isn't","The alderwoman is a nice person, isn't",568,1364,1
The stepfather yelled that,The stepmother yelled that,568,1364,1
The bellgirl drove because,The bellboy drove because,1364,568,0
The father ran because,The mother ran because,568,1364,1
The deliverywoman was promoted because,The deliveryman was promoted because,1364,568,0
The kinswoman ate because,The kinsman ate because,1364,568,0
The prince whispered that,The princess whispered that,568,1364,1
The weatherman was promoted because,The weatherwoman was promoted because,568,1364,1
The ferryman whispered that,The ferrywoman whispered that,568,1364,1
"The klansman is a great friend, isn't","The klanswoman is a great friend, isn't",568,1364,1
The father drove because,The mother drove because,568,1364,1
The queen wished that,The king wished that,1364,568,0
"The alderwoman is a great friend, isn't","The alderman is a great friend, isn't",1364,568,0
The milkman went home because,The milkwoman went home because,568,1364,1
The masseuse stayed up because,The masseur stayed up because,1364,568,0
The boatman yelled because,The boatwoman yelled because,568,1364,1
The abbot wished that,The abbess wished that,568,1364,1
The girlfriend was fired because,The boyfriend was fired because,1364,568,0
The handywoman ran because,The handyman ran because,1364,568,0
The male went home because,The female went home because,568,1364,1
The lady yelled because,The lord yelled because,1364,568,0
The men said that,The women said that,568,1364,1
The repairman drove because,The repairwoman drove because,568,1364,1
The bellboy was promoted because,The bellgirl was promoted because,568,1364,1
The boyfriend wished that,The girlfriend wished that,568,1364,1
The princess whispered that,The prince whispered that,1364,568,0
The parisian ran because,The parisienne ran because,568,1364,1
The dad wished that,The mom wished that,568,1364,1
The kinsman whispered that,The kinswoman whispered that,568,1364,1
The gentlemen slept because,The ladies slept because,568,1364,1
The strongman ate because,The strongwoman ate because,568,1364,1
The deliverywoman cried because,The deliveryman cried because,1364,568,0
"The father is a nice person, isn't","The mother is a nice person, isn't",568,1364,1
The ferryman was promoted because,The ferrywoman was promoted because,568,1364,1
"The kinswoman is a nice person, isn't","The kinsman is a nice person, isn't",1364,568,0
The handyman whispered that,The handywoman whispered that,568,1364,1
The schoolgirl yelled because,The schoolboy yelled because,1364,568,0
"The father is a great friend, isn't","The mother is a great friend, isn't",568,1364,1
The clansman slept because,The clanswoman slept because,568,1364,1
"The grandfather is a nice person, isn't","The grandmother is a nice person, isn't",568,1364,1
The frenchwoman yelled that,The frenchman yelled that,1364,568,0
The stepfather wished that,The stepmother wished that,568,1364,1
The abbess stayed up because,The abbot stayed up because,1364,568,0
"The strongwoman is a great friend, isn't","The strongman is a great friend, isn't",1364,568,0
The clansman laughed because,The clanswoman laughed because,568,1364,1
The fireman stayed up because,The firewoman stayed up because,568,1364,1
The fireman was fired because,The firewoman was fired because,568,1364,1
The godson said that,The goddaughter said that,568,1364,1
The waitress ran because,The waiter ran because,1364,568,0
The sister ate because,The brother ate because,1364,568,0
The fireman slept because,The firewoman slept because,568,1364,1
The sister yelled that,The brother yelled that,1364,568,0
The women drove because,The men drove because,1364,568,0
The musclewoman said that,The muscleman said that,1364,568,0
The adulteress slept because,The adulterer slept because,1364,568,0
The heroine laughed because,The hero laughed because,1364,568,0
The adulteress went home because,The adulterer went home because,1364,568,0
The kinswoman was promoted because,The kinsman was promoted because,1364,568,0
The girl cried because,The boy cried because,1364,568,0
The gentlemen stayed up because,The ladies stayed up because,568,1364,1
The madman drove because,The madwoman drove because,568,1364,1
The schoolboy drove because,The schoolgirl drove because,568,1364,1
The milkwoman ran because,The milkman ran because,1364,568,0
The mailman yelled that,The mailwoman yelled that,568,1364,1
The handywoman drove because,The handyman drove because,1364,568,0
The heroine went home because,The hero went home because,1364,568,0
The salesgirl drove because,The salesboy drove because,1364,568,0
The artilleryman laughed because,The artillerywoman laughed because,568,1364,1
The alderwoman was fired because,The alderman was fired because,1364,568,0
The prince drove because,The princess drove because,568,1364,1
The infantryman drove because,The infantrywoman drove because,568,1364,1
The assemblywoman was fired because,The assemblyman was fired because,1364,568,0
The godfather was promoted because,The godmother was promoted because,568,1364,1
The klanswoman whispered that,The klansman whispered that,1364,568,0
The alderwoman ate because,The alderman ate because,1364,568,0
"The muscleman is a nice person, isn't","The musclewoman is a nice person, isn't",568,1364,1
The lady whispered that,The lord whispered that,1364,568,0
The masseur was promoted because,The masseuse was promoted because,568,1364,1
The niece slept because,The nephew slept because,1364,568,0
The abbess ate because,The abbot ate because,1364,568,0
The salesgirl yelled that,The salesboy yelled that,1364,568,0
The kinswoman wished that,The kinsman wished that,1364,568,0
The infantryman was promoted because,The infantrywoman was promoted because,568,1364,1
The layman cried because,The laywoman cried because,568,1364,1
The barman said that,The barmaid said that,568,1364,1
The boy yelled because,The girl yelled because,568,1364,1
The clergywoman ran because,The clergyman ran because,1364,568,0
The englishwoman was fired because,The englishman was fired because,1364,568,0
The madwoman laughed because,The madman laughed because,1364,568,0
The laywoman laughed because,The layman laughed because,1364,568,0
The masseur laughed because,The masseuse laughed because,568,1364,1
The wingwoman ate because,The wingman ate because,1364,568,0
The schoolgirl drove because,The schoolboy drove because,1364,568,0
The strongwoman whispered that,The strongman whispered that,1364,568,0
The repairwoman whispered that,The repairman whispered that,1364,568,0
The clergywoman yelled because,The clergyman yelled because,1364,568,0
The he yelled because,The she yelled because,568,1364,1
The aunt slept because,The uncle slept because,1364,568,0
The boatwoman slept because,The boatman slept because,1364,568,0
The brother went home because,The sister went home because,568,1364,1
The ferrywoman drove because,The ferryman drove because,1364,568,0
The masseur cried because,The masseuse cried because,568,1364,1
The fireman yelled that,The firewoman yelled that,568,1364,1
The laywoman whispered that,The layman whispered that,1364,568,0
The brother-in-law stayed up because,The sister-in-law stayed up because,568,1364,1
The schoolboy wished that,The schoolgirl wished that,568,1364,1
The assemblywoman ate because,The assemblyman ate because,1364,568,0
"The boatwoman is a great friend, isn't","The boatman is a great friend, isn't",1364,568,0
The mom went home because,The dad went home because,1364,568,0
The women slept because,The men slept because,1364,568,0
The girlfriend cried because,The boyfriend cried because,1364,568,0
"The queen is a nice person, isn't","The king is a nice person, isn't",1364,568,0
The klansman wished that,The klanswoman wished that,568,1364,1
The monk yelled that,The nun yelled that,568,1364,1
The grandfather ran because,The grandmother ran because,568,1364,1
"The brother is a great friend, isn't","The sister is a great friend, isn't",568,1364,1
The brother-in-law drove because,The sister-in-law drove because,568,1364,1
The man was promoted because,The woman was promoted because,568,1364,1
The adulterer yelled because,The adulteress yelled because,568,1364,1
The lady slept because,The lord slept because,1364,568,0
The female yelled because,The male yelled because,1364,568,0
The lady ran because,The gentleman ran because,1364,568,0
The assemblyman whispered that,The assemblywoman whispered that,568,1364,1
The klanswoman said that,The klansman said that,1364,568,0
The barman slept because,The barmaid slept because,568,1364,1
The busgirl ate because,The busboy ate because,1364,568,0
The king yelled that,The queen yelled that,568,1364,1
