clean,corrupted,label1,label2
The process lasted from the year 1716 to the year 171,The process lasted from the year 1701 to the year 171,1,6
The evaluation lasted from the year 1115 to the year 111,The evaluation lasted from the year 1101 to the year 111,1,5
The trial lasted from the year 1296 to the year 129,The trial lasted from the year 1201 to the year 129,9,6
The testing lasted from the year 1287 to the year 128,The testing lasted from the year 1201 to the year 128,8,7
The tour lasted from the year 1341 to the year 134,The tour lasted from the year 1301 to the year 134,4,1
The practice lasted from the year 1421 to the year 142,The practice lasted from the year 1401 to the year 142,2,1
The attack lasted from the year 1507 to the year 150,The attack lasted from the year 1501 to the year 150,0,7
The campaign lasted from the year 1755 to the year 175,The campaign lasted from the year 1701 to the year 175,5,5
The assessment lasted from the year 1560 to the year 156,The assessment lasted from the year 1501 to the year 156,6,0
The outcome lasted from the year 1788 to the year 178,The outcome lasted from the year 1701 to the year 178,8,8
The development lasted from the year 1193 to the year 119,The development lasted from the year 1101 to the year 119,9,3
The challenge lasted from the year 1694 to the year 169,The challenge lasted from the year 1601 to the year 169,9,4
The shift lasted from the year 1660 to the year 166,The shift lasted from the year 1601 to the year 166,6,0
The relationship lasted from the year 1380 to the year 138,The relationship lasted from the year 1301 to the year 138,8,0
The evaluation lasted from the year 1381 to the year 138,The evaluation lasted from the year 1301 to the year 138,8,1
The employment lasted from the year 1178 to the year 117,The employment lasted from the year 1101 to the year 117,7,8
The program lasted from the year 1610 to the year 161,The program lasted from the year 1601 to the year 161,1,0
The development lasted from the year 1465 to the year 146,The development lasted from the year 1401 to the year 146,6,5
The case lasted from the year 1598 to the year 159,The case lasted from the year 1501 to the year 159,9,8
The therapy lasted from the year 1115 to the year 111,The therapy lasted from the year 1101 to the year 111,1,5
The trial lasted from the year 1349 to the year 134,The trial lasted from the year 1301 to the year 134,4,9
The tests lasted from the year 1247 to the year 124,The tests lasted from the year 1201 to the year 124,4,7
The program lasted from the year 1223 to the year 122,The program lasted from the year 1201 to the year 122,2,3
The program lasted from the year 1861 to the year 186,The program lasted from the year 1801 to the year 186,6,1
The campaign lasted from the year 1540 to the year 154,The campaign lasted from the year 1501 to the year 154,4,0
The shift lasted from the year 1272 to the year 127,The shift lasted from the year 1201 to the year 127,7,2
The operation lasted from the year 1609 to the year 160,The operation lasted from the year 1601 to the year 160,0,9
The riot lasted from the year 1496 to the year 149,The riot lasted from the year 1401 to the year 149,9,6
The process lasted from the year 1651 to the year 165,The process lasted from the year 1601 to the year 165,5,1
The progress lasted from the year 1168 to the year 116,The progress lasted from the year 1101 to the year 116,6,8
The outcome lasted from the year 1293 to the year 129,The outcome lasted from the year 1201 to the year 129,9,3
The competition lasted from the year 1692 to the year 169,The competition lasted from the year 1601 to the year 169,9,2
The existence lasted from the year 1745 to the year 174,The existence lasted from the year 1701 to the year 174,4,5
The outcome lasted from the year 1256 to the year 125,The outcome lasted from the year 1201 to the year 125,5,6
The plan lasted from the year 1244 to the year 124,The plan lasted from the year 1201 to the year 124,4,4
The relationship lasted from the year 1798 to the year 179,The relationship lasted from the year 1701 to the year 179,9,8
The evaluation lasted from the year 1298 to the year 129,The evaluation lasted from the year 1201 to the year 129,9,8
The test lasted from the year 1540 to the year 154,The test lasted from the year 1501 to the year 154,4,0
The rule lasted from the year 1762 to the year 176,The rule lasted from the year 1701 to the year 176,6,2
The project lasted from the year 1277 to the year 127,The project lasted from the year 1201 to the year 127,7,7
The relationship lasted from the year 1473 to the year 147,The relationship lasted from the year 1401 to the year 147,7,3
The evaluation lasted from the year 1825 to the year 182,The evaluation lasted from the year 1801 to the year 182,2,5
The growth lasted from the year 1650 to the year 165,The growth lasted from the year 1601 to the year 165,5,0
The deal lasted from the year 1287 to the year 128,The deal lasted from the year 1201 to the year 128,8,7
The increase lasted from the year 1744 to the year 174,The increase lasted from the year 1701 to the year 174,4,4
The case lasted from the year 1237 to the year 123,The case lasted from the year 1201 to the year 123,3,7
The test lasted from the year 1417 to the year 141,The test lasted from the year 1401 to the year 141,1,7
The trip lasted from the year 1657 to the year 165,The trip lasted from the year 1601 to the year 165,5,7
The tour lasted from the year 1770 to the year 177,The tour lasted from the year 1701 to the year 177,7,0
The test lasted from the year 1279 to the year 127,The test lasted from the year 1201 to the year 127,7,9
The tests lasted from the year 1847 to the year 184,The tests lasted from the year 1801 to the year 184,4,7
The fall lasted from the year 1458 to the year 145,The fall lasted from the year 1401 to the year 145,5,8
The test lasted from the year 1685 to the year 168,The test lasted from the year 1601 to the year 168,8,5
The competition lasted from the year 1667 to the year 166,The competition lasted from the year 1601 to the year 166,6,7
The coma lasted from the year 1665 to the year 166,The coma lasted from the year 1601 to the year 166,6,5
The progress lasted from the year 1243 to the year 124,The progress lasted from the year 1201 to the year 124,4,3
The therapy lasted from the year 1426 to the year 142,The therapy lasted from the year 1401 to the year 142,2,6
The riot lasted from the year 1103 to the year 110,The riot lasted from the year 1101 to the year 110,0,3
The contact lasted from the year 1667 to the year 166,The contact lasted from the year 1601 to the year 166,6,7
The assessment lasted from the year 1480 to the year 148,The assessment lasted from the year 1401 to the year 148,8,0
The employment lasted from the year 1374 to the year 137,The employment lasted from the year 1301 to the year 137,7,4
The study lasted from the year 1107 to the year 110,The study lasted from the year 1101 to the year 110,0,7
The project lasted from the year 1758 to the year 175,The project lasted from the year 1701 to the year 175,5,8
The riot lasted from the year 1465 to the year 146,The riot lasted from the year 1401 to the year 146,6,5
The testing lasted from the year 1276 to the year 127,The testing lasted from the year 1201 to the year 127,7,6
The competition lasted from the year 1654 to the year 165,The competition lasted from the year 1601 to the year 165,5,4
The plan lasted from the year 1209 to the year 120,The plan lasted from the year 1201 to the year 120,0,9
The quest lasted from the year 1366 to the year 136,The quest lasted from the year 1301 to the year 136,6,6
The coma lasted from the year 1116 to the year 111,The coma lasted from the year 1101 to the year 111,1,6
The order lasted from the year 1296 to the year 129,The order lasted from the year 1201 to the year 129,9,6
The exchange lasted from the year 1732 to the year 173,The exchange lasted from the year 1701 to the year 173,3,2
The program lasted from the year 1535 to the year 153,The program lasted from the year 1501 to the year 153,3,5
The evaluation lasted from the year 1263 to the year 126,The evaluation lasted from the year 1201 to the year 126,6,3
The contract lasted from the year 1761 to the year 176,The contract lasted from the year 1701 to the year 176,6,1
The tour lasted from the year 1290 to the year 129,The tour lasted from the year 1201 to the year 129,9,0
The attack lasted from the year 1790 to the year 179,The attack lasted from the year 1701 to the year 179,9,0
The trial lasted from the year 1188 to the year 118,The trial lasted from the year 1101 to the year 118,8,8
The coma lasted from the year 1817 to the year 181,The coma lasted from the year 1801 to the year 181,1,7
The existence lasted from the year 1571 to the year 157,The existence lasted from the year 1501 to the year 157,7,1
The contract lasted from the year 1272 to the year 127,The contract lasted from the year 1201 to the year 127,7,2
The outcome lasted from the year 1362 to the year 136,The outcome lasted from the year 1301 to the year 136,6,2
The trial lasted from the year 1815 to the year 181,The trial lasted from the year 1801 to the year 181,1,5
The exchange lasted from the year 1132 to the year 113,The exchange lasted from the year 1101 to the year 113,3,2
The contract lasted from the year 1454 to the year 145,The contract lasted from the year 1401 to the year 145,5,4
The tour lasted from the year 1597 to the year 159,The tour lasted from the year 1501 to the year 159,9,7
The work lasted from the year 1658 to the year 165,The work lasted from the year 1601 to the year 165,5,8
The tour lasted from the year 1239 to the year 123,The tour lasted from the year 1201 to the year 123,3,9
The attack lasted from the year 1165 to the year 116,The attack lasted from the year 1101 to the year 116,6,5
The coma lasted from the year 1590 to the year 159,The coma lasted from the year 1501 to the year 159,9,0
The riot lasted from the year 1311 to the year 131,The riot lasted from the year 1301 to the year 131,1,1
The coma lasted from the year 1314 to the year 131,The coma lasted from the year 1301 to the year 131,1,4
The coma lasted from the year 1445 to the year 144,The coma lasted from the year 1401 to the year 144,4,5
The rise lasted from the year 1447 to the year 144,The rise lasted from the year 1401 to the year 144,4,7
The test lasted from the year 1735 to the year 173,The test lasted from the year 1701 to the year 173,3,5
The tour lasted from the year 1736 to the year 173,The tour lasted from the year 1701 to the year 173,3,6
The work lasted from the year 1879 to the year 187,The work lasted from the year 1801 to the year 187,7,9
The contract lasted from the year 1873 to the year 187,The contract lasted from the year 1801 to the year 187,7,3
The coma lasted from the year 1484 to the year 148,The coma lasted from the year 1401 to the year 148,8,4
The trip lasted from the year 1262 to the year 126,The trip lasted from the year 1201 to the year 126,6,2
The trip lasted from the year 1404 to the year 140,The trip lasted from the year 1401 to the year 140,0,4
The case lasted from the year 1176 to the year 117,The case lasted from the year 1101 to the year 117,7,6
The evaluation lasted from the year 1236 to the year 123,The evaluation lasted from the year 1201 to the year 123,3,6
The construction lasted from the year 1513 to the year 151,The construction lasted from the year 1501 to the year 151,1,3
The growth lasted from the year 1674 to the year 167,The growth lasted from the year 1601 to the year 167,7,4
The test lasted from the year 1806 to the year 180,The test lasted from the year 1801 to the year 180,0,6
The growth lasted from the year 1589 to the year 158,The growth lasted from the year 1501 to the year 158,8,9
The quest lasted from the year 1528 to the year 152,The quest lasted from the year 1501 to the year 152,2,8
The deal lasted from the year 1329 to the year 132,The deal lasted from the year 1301 to the year 132,2,9
The growth lasted from the year 1569 to the year 156,The growth lasted from the year 1501 to the year 156,6,9
The project lasted from the year 1590 to the year 159,The project lasted from the year 1501 to the year 159,9,0
The coma lasted from the year 1612 to the year 161,The coma lasted from the year 1601 to the year 161,1,2
The rule lasted from the year 1130 to the year 113,The rule lasted from the year 1101 to the year 113,3,0
The riot lasted from the year 1648 to the year 164,The riot lasted from the year 1601 to the year 164,4,8
The rule lasted from the year 1245 to the year 124,The rule lasted from the year 1201 to the year 124,4,5
The relationship lasted from the year 1710 to the year 171,The relationship lasted from the year 1701 to the year 171,1,0
The competition lasted from the year 1154 to the year 115,The competition lasted from the year 1101 to the year 115,5,4
The challenge lasted from the year 1596 to the year 159,The challenge lasted from the year 1501 to the year 159,9,6
The attack lasted from the year 1444 to the year 144,The attack lasted from the year 1401 to the year 144,4,4
The program lasted from the year 1655 to the year 165,The program lasted from the year 1601 to the year 165,5,5
The growth lasted from the year 1557 to the year 155,The growth lasted from the year 1501 to the year 155,5,7
The contact lasted from the year 1520 to the year 152,The contact lasted from the year 1501 to the year 152,2,0
The tour lasted from the year 1571 to the year 157,The tour lasted from the year 1501 to the year 157,7,1
The riot lasted from the year 1838 to the year 183,The riot lasted from the year 1801 to the year 183,3,8
The effect lasted from the year 1395 to the year 139,The effect lasted from the year 1301 to the year 139,9,5
The rule lasted from the year 1634 to the year 163,The rule lasted from the year 1601 to the year 163,3,4
The existence lasted from the year 1717 to the year 171,The existence lasted from the year 1701 to the year 171,1,7
The existence lasted from the year 1222 to the year 122,The existence lasted from the year 1201 to the year 122,2,2
The exchange lasted from the year 1869 to the year 186,The exchange lasted from the year 1801 to the year 186,6,9
The work lasted from the year 1849 to the year 184,The work lasted from the year 1801 to the year 184,4,9
The competition lasted from the year 1818 to the year 181,The competition lasted from the year 1801 to the year 181,1,8
The project lasted from the year 1265 to the year 126,The project lasted from the year 1201 to the year 126,6,5
The trial lasted from the year 1383 to the year 138,The trial lasted from the year 1301 to the year 138,8,3
The evaluation lasted from the year 1561 to the year 156,The evaluation lasted from the year 1501 to the year 156,6,1
The competition lasted from the year 1551 to the year 155,The competition lasted from the year 1501 to the year 155,5,1
The process lasted from the year 1790 to the year 179,The process lasted from the year 1701 to the year 179,9,0
The therapy lasted from the year 1835 to the year 183,The therapy lasted from the year 1801 to the year 183,3,5
The testing lasted from the year 1437 to the year 143,The testing lasted from the year 1401 to the year 143,3,7
The operation lasted from the year 1385 to the year 138,The operation lasted from the year 1301 to the year 138,8,5
The development lasted from the year 1591 to the year 159,The development lasted from the year 1501 to the year 159,9,1
The therapy lasted from the year 1868 to the year 186,The therapy lasted from the year 1801 to the year 186,6,8
The operation lasted from the year 1303 to the year 130,The operation lasted from the year 1301 to the year 130,0,3
The impact lasted from the year 1668 to the year 166,The impact lasted from the year 1601 to the year 166,6,8
The therapy lasted from the year 1684 to the year 168,The therapy lasted from the year 1601 to the year 168,8,4
The shift lasted from the year 1336 to the year 133,The shift lasted from the year 1301 to the year 133,3,6
The study lasted from the year 1490 to the year 149,The study lasted from the year 1401 to the year 149,9,0
The construction lasted from the year 1623 to the year 162,The construction lasted from the year 1601 to the year 162,2,3
The effect lasted from the year 1285 to the year 128,The effect lasted from the year 1201 to the year 128,8,5
The competition lasted from the year 1643 to the year 164,The competition lasted from the year 1601 to the year 164,4,3
The case lasted from the year 1441 to the year 144,The case lasted from the year 1401 to the year 144,4,1
The study lasted from the year 1652 to the year 165,The study lasted from the year 1601 to the year 165,5,2
The impact lasted from the year 1742 to the year 174,The impact lasted from the year 1701 to the year 174,4,2
The project lasted from the year 1447 to the year 144,The project lasted from the year 1401 to the year 144,4,7
The existence lasted from the year 1841 to the year 184,The existence lasted from the year 1801 to the year 184,4,1
The quest lasted from the year 1755 to the year 175,The quest lasted from the year 1701 to the year 175,5,5
The evaluation lasted from the year 1359 to the year 135,The evaluation lasted from the year 1301 to the year 135,5,9
The coma lasted from the year 1586 to the year 158,The coma lasted from the year 1501 to the year 158,8,6
The case lasted from the year 1705 to the year 170,The case lasted from the year 1701 to the year 170,0,5
The trip lasted from the year 1616 to the year 161,The trip lasted from the year 1601 to the year 161,1,6
The relationship lasted from the year 1260 to the year 126,The relationship lasted from the year 1201 to the year 126,6,0
The project lasted from the year 1778 to the year 177,The project lasted from the year 1701 to the year 177,7,8
The order lasted from the year 1880 to the year 188,The order lasted from the year 1801 to the year 188,8,0
The trip lasted from the year 1333 to the year 133,The trip lasted from the year 1301 to the year 133,3,3
The test lasted from the year 1603 to the year 160,The test lasted from the year 1601 to the year 160,0,3
The case lasted from the year 1294 to the year 129,The case lasted from the year 1201 to the year 129,9,4
The therapy lasted from the year 1190 to the year 119,The therapy lasted from the year 1101 to the year 119,9,0
The challenge lasted from the year 1496 to the year 149,The challenge lasted from the year 1401 to the year 149,9,6
The study lasted from the year 1106 to the year 110,The study lasted from the year 1101 to the year 110,0,6
The employment lasted from the year 1185 to the year 118,The employment lasted from the year 1101 to the year 118,8,5
The rise lasted from the year 1540 to the year 154,The rise lasted from the year 1501 to the year 154,4,0
The impact lasted from the year 1683 to the year 168,The impact lasted from the year 1601 to the year 168,8,3
The employment lasted from the year 1685 to the year 168,The employment lasted from the year 1601 to the year 168,8,5
The riot lasted from the year 1345 to the year 134,The riot lasted from the year 1301 to the year 134,4,5
The trip lasted from the year 1183 to the year 118,The trip lasted from the year 1101 to the year 118,8,3
The study lasted from the year 1618 to the year 161,The study lasted from the year 1601 to the year 161,1,8
The process lasted from the year 1705 to the year 170,The process lasted from the year 1701 to the year 170,0,5
The attack lasted from the year 1496 to the year 149,The attack lasted from the year 1401 to the year 149,9,6
The coma lasted from the year 1575 to the year 157,The coma lasted from the year 1501 to the year 157,7,5
The coma lasted from the year 1322 to the year 132,The coma lasted from the year 1301 to the year 132,2,2
The rise lasted from the year 1343 to the year 134,The rise lasted from the year 1301 to the year 134,4,3
The program lasted from the year 1756 to the year 175,The program lasted from the year 1701 to the year 175,5,6
The practice lasted from the year 1142 to the year 114,The practice lasted from the year 1101 to the year 114,4,2
The order lasted from the year 1895 to the year 189,The order lasted from the year 1801 to the year 189,9,5
The challenge lasted from the year 1246 to the year 124,The challenge lasted from the year 1201 to the year 124,4,6
The effect lasted from the year 1859 to the year 185,The effect lasted from the year 1801 to the year 185,5,9
The campaign lasted from the year 1550 to the year 155,The campaign lasted from the year 1501 to the year 155,5,0
The practice lasted from the year 1431 to the year 143,The practice lasted from the year 1401 to the year 143,3,1
The construction lasted from the year 1265 to the year 126,The construction lasted from the year 1201 to the year 126,6,5
The rise lasted from the year 1172 to the year 117,The rise lasted from the year 1101 to the year 117,7,2
The quest lasted from the year 1519 to the year 151,The quest lasted from the year 1501 to the year 151,1,9
The relationship lasted from the year 1563 to the year 156,The relationship lasted from the year 1501 to the year 156,6,3
The trip lasted from the year 1441 to the year 144,The trip lasted from the year 1401 to the year 144,4,1
The challenge lasted from the year 1757 to the year 175,The challenge lasted from the year 1701 to the year 175,5,7
The work lasted from the year 1189 to the year 118,The work lasted from the year 1101 to the year 118,8,9
The testing lasted from the year 1144 to the year 114,The testing lasted from the year 1101 to the year 114,4,4
The order lasted from the year 1890 to the year 189,The order lasted from the year 1801 to the year 189,9,0
The deal lasted from the year 1274 to the year 127,The deal lasted from the year 1201 to the year 127,7,4
The progress lasted from the year 1148 to the year 114,The progress lasted from the year 1101 to the year 114,4,8
The attack lasted from the year 1714 to the year 171,The attack lasted from the year 1701 to the year 171,1,4
The exchange lasted from the year 1203 to the year 120,The exchange lasted from the year 1201 to the year 120,0,3
The trip lasted from the year 1484 to the year 148,The trip lasted from the year 1401 to the year 148,8,4
The impact lasted from the year 1536 to the year 153,The impact lasted from the year 1501 to the year 153,3,6
The order lasted from the year 1565 to the year 156,The order lasted from the year 1501 to the year 156,6,5
The practice lasted from the year 1335 to the year 133,The practice lasted from the year 1301 to the year 133,3,5
The order lasted from the year 1639 to the year 163,The order lasted from the year 1601 to the year 163,3,9
The evaluation lasted from the year 1841 to the year 184,The evaluation lasted from the year 1801 to the year 184,4,1
The project lasted from the year 1475 to the year 147,The project lasted from the year 1401 to the year 147,7,5
The therapy lasted from the year 1145 to the year 114,The therapy lasted from the year 1101 to the year 114,4,5
The impact lasted from the year 1882 to the year 188,The impact lasted from the year 1801 to the year 188,8,2
The employment lasted from the year 1482 to the year 148,The employment lasted from the year 1401 to the year 148,8,2
The tests lasted from the year 1837 to the year 183,The tests lasted from the year 1801 to the year 183,3,7
The deal lasted from the year 1809 to the year 180,The deal lasted from the year 1801 to the year 180,0,9
The employment lasted from the year 1141 to the year 114,The employment lasted from the year 1101 to the year 114,4,1
The trial lasted from the year 1196 to the year 119,The trial lasted from the year 1101 to the year 119,9,6
The employment lasted from the year 1398 to the year 139,The employment lasted from the year 1301 to the year 139,9,8
The existence lasted from the year 1585 to the year 158,The existence lasted from the year 1501 to the year 158,8,5
The study lasted from the year 1481 to the year 148,The study lasted from the year 1401 to the year 148,8,1
The trial lasted from the year 1107 to the year 110,The trial lasted from the year 1101 to the year 110,0,7
The operation lasted from the year 1587 to the year 158,The operation lasted from the year 1501 to the year 158,8,7
The increase lasted from the year 1221 to the year 122,The increase lasted from the year 1201 to the year 122,2,1
The growth lasted from the year 1248 to the year 124,The growth lasted from the year 1201 to the year 124,4,8
The work lasted from the year 1597 to the year 159,The work lasted from the year 1501 to the year 159,9,7
The effect lasted from the year 1684 to the year 168,The effect lasted from the year 1601 to the year 168,8,4
The quest lasted from the year 1378 to the year 137,The quest lasted from the year 1301 to the year 137,7,8
The challenge lasted from the year 1679 to the year 167,The challenge lasted from the year 1601 to the year 167,7,9
The exchange lasted from the year 1287 to the year 128,The exchange lasted from the year 1201 to the year 128,8,7
The rule lasted from the year 1713 to the year 171,The rule lasted from the year 1701 to the year 171,1,3
The employment lasted from the year 1582 to the year 158,The employment lasted from the year 1501 to the year 158,8,2
The campaign lasted from the year 1102 to the year 110,The campaign lasted from the year 1101 to the year 110,0,2
The challenge lasted from the year 1303 to the year 130,The challenge lasted from the year 1301 to the year 130,0,3
The rise lasted from the year 1222 to the year 122,The rise lasted from the year 1201 to the year 122,2,2
The rule lasted from the year 1840 to the year 184,The rule lasted from the year 1801 to the year 184,4,0
The quest lasted from the year 1824 to the year 182,The quest lasted from the year 1801 to the year 182,2,4
The existence lasted from the year 1110 to the year 111,The existence lasted from the year 1101 to the year 111,1,0
The outcome lasted from the year 1816 to the year 181,The outcome lasted from the year 1801 to the year 181,1,6
The effect lasted from the year 1538 to the year 153,The effect lasted from the year 1501 to the year 153,3,8
The operation lasted from the year 1643 to the year 164,The operation lasted from the year 1601 to the year 164,4,3
The fall lasted from the year 1833 to the year 183,The fall lasted from the year 1801 to the year 183,3,3
The quest lasted from the year 1763 to the year 176,The quest lasted from the year 1701 to the year 176,6,3
The coma lasted from the year 1546 to the year 154,The coma lasted from the year 1501 to the year 154,4,6
The effect lasted from the year 1854 to the year 185,The effect lasted from the year 1801 to the year 185,5,4
The case lasted from the year 1807 to the year 180,The case lasted from the year 1801 to the year 180,0,7
The development lasted from the year 1829 to the year 182,The development lasted from the year 1801 to the year 182,2,9
The coma lasted from the year 1538 to the year 153,The coma lasted from the year 1501 to the year 153,3,8
The shift lasted from the year 1830 to the year 183,The shift lasted from the year 1801 to the year 183,3,0
The attack lasted from the year 1775 to the year 177,The attack lasted from the year 1701 to the year 177,7,5
The progress lasted from the year 1449 to the year 144,The progress lasted from the year 1401 to the year 144,4,9
The increase lasted from the year 1177 to the year 117,The increase lasted from the year 1101 to the year 117,7,7
The attack lasted from the year 1321 to the year 132,The attack lasted from the year 1301 to the year 132,2,1
The trip lasted from the year 1228 to the year 122,The trip lasted from the year 1201 to the year 122,2,8
The assessment lasted from the year 1514 to the year 151,The assessment lasted from the year 1501 to the year 151,1,4
The progress lasted from the year 1587 to the year 158,The progress lasted from the year 1501 to the year 158,8,7
The rise lasted from the year 1369 to the year 136,The rise lasted from the year 1301 to the year 136,6,9
The challenge lasted from the year 1498 to the year 149,The challenge lasted from the year 1401 to the year 149,9,8
The quest lasted from the year 1124 to the year 112,The quest lasted from the year 1101 to the year 112,2,4
The contact lasted from the year 1407 to the year 140,The contact lasted from the year 1401 to the year 140,0,7
The process lasted from the year 1713 to the year 171,The process lasted from the year 1701 to the year 171,1,3
The effect lasted from the year 1706 to the year 170,The effect lasted from the year 1701 to the year 170,0,6
The campaign lasted from the year 1620 to the year 162,The campaign lasted from the year 1601 to the year 162,2,0
The construction lasted from the year 1812 to the year 181,The construction lasted from the year 1801 to the year 181,1,2
The quest lasted from the year 1335 to the year 133,The quest lasted from the year 1301 to the year 133,3,5
The progress lasted from the year 1312 to the year 131,The progress lasted from the year 1301 to the year 131,1,2
The effect lasted from the year 1803 to the year 180,The effect lasted from the year 1801 to the year 180,0,3
The plan lasted from the year 1855 to the year 185,The plan lasted from the year 1801 to the year 185,5,5
The plan lasted from the year 1817 to the year 181,The plan lasted from the year 1801 to the year 181,1,7
The project lasted from the year 1846 to the year 184,The project lasted from the year 1801 to the year 184,4,6
The evaluation lasted from the year 1288 to the year 128,The evaluation lasted from the year 1201 to the year 128,8,8
The trip lasted from the year 1747 to the year 174,The trip lasted from the year 1701 to the year 174,4,7
The progress lasted from the year 1804 to the year 180,The progress lasted from the year 1801 to the year 180,0,4
The contract lasted from the year 1380 to the year 138,The contract lasted from the year 1301 to the year 138,8,0
The increase lasted from the year 1131 to the year 113,The increase lasted from the year 1101 to the year 113,3,1
The coma lasted from the year 1795 to the year 179,The coma lasted from the year 1701 to the year 179,9,5
The growth lasted from the year 1192 to the year 119,The growth lasted from the year 1101 to the year 119,9,2
The progress lasted from the year 1163 to the year 116,The progress lasted from the year 1101 to the year 116,6,3
The operation lasted from the year 1190 to the year 119,The operation lasted from the year 1101 to the year 119,9,0
The relationship lasted from the year 1169 to the year 116,The relationship lasted from the year 1101 to the year 116,6,9
The project lasted from the year 1849 to the year 184,The project lasted from the year 1801 to the year 184,4,9
The development lasted from the year 1444 to the year 144,The development lasted from the year 1401 to the year 144,4,4
The trial lasted from the year 1308 to the year 130,The trial lasted from the year 1301 to the year 130,0,8
The relationship lasted from the year 1638 to the year 163,The relationship lasted from the year 1601 to the year 163,3,8
The impact lasted from the year 1281 to the year 128,The impact lasted from the year 1201 to the year 128,8,1
The plan lasted from the year 1172 to the year 117,The plan lasted from the year 1101 to the year 117,7,2
The evaluation lasted from the year 1614 to the year 161,The evaluation lasted from the year 1601 to the year 161,1,4
The plan lasted from the year 1442 to the year 144,The plan lasted from the year 1401 to the year 144,4,2
The therapy lasted from the year 1474 to the year 147,The therapy lasted from the year 1401 to the year 147,7,4
The employment lasted from the year 1159 to the year 115,The employment lasted from the year 1101 to the year 115,5,9
The competition lasted from the year 1603 to the year 160,The competition lasted from the year 1601 to the year 160,0,3
The fall lasted from the year 1116 to the year 111,The fall lasted from the year 1101 to the year 111,1,6
The contract lasted from the year 1273 to the year 127,The contract lasted from the year 1201 to the year 127,7,3
The contract lasted from the year 1487 to the year 148,The contract lasted from the year 1401 to the year 148,8,7
The relationship lasted from the year 1838 to the year 183,The relationship lasted from the year 1801 to the year 183,3,8
The plan lasted from the year 1407 to the year 140,The plan lasted from the year 1401 to the year 140,0,7
The project lasted from the year 1659 to the year 165,The project lasted from the year 1601 to the year 165,5,9
The outcome lasted from the year 1749 to the year 174,The outcome lasted from the year 1701 to the year 174,4,9
The tour lasted from the year 1130 to the year 113,The tour lasted from the year 1101 to the year 113,3,0
The construction lasted from the year 1525 to the year 152,The construction lasted from the year 1501 to the year 152,2,5
The construction lasted from the year 1888 to the year 188,The construction lasted from the year 1801 to the year 188,8,8
The trip lasted from the year 1336 to the year 133,The trip lasted from the year 1301 to the year 133,3,6
The contact lasted from the year 1234 to the year 123,The contact lasted from the year 1201 to the year 123,3,4
The impact lasted from the year 1272 to the year 127,The impact lasted from the year 1201 to the year 127,7,2
The fall lasted from the year 1611 to the year 161,The fall lasted from the year 1601 to the year 161,1,1
The relationship lasted from the year 1237 to the year 123,The relationship lasted from the year 1201 to the year 123,3,7
The contract lasted from the year 1683 to the year 168,The contract lasted from the year 1601 to the year 168,8,3
The operation lasted from the year 1374 to the year 137,The operation lasted from the year 1301 to the year 137,7,4
The construction lasted from the year 1538 to the year 153,The construction lasted from the year 1501 to the year 153,3,8
The impact lasted from the year 1288 to the year 128,The impact lasted from the year 1201 to the year 128,8,8
The operation lasted from the year 1222 to the year 122,The operation lasted from the year 1201 to the year 122,2,2
The challenge lasted from the year 1766 to the year 176,The challenge lasted from the year 1701 to the year 176,6,6
The study lasted from the year 1139 to the year 113,The study lasted from the year 1101 to the year 113,3,9
The trial lasted from the year 1723 to the year 172,The trial lasted from the year 1701 to the year 172,2,3
The employment lasted from the year 1665 to the year 166,The employment lasted from the year 1601 to the year 166,6,5
The exchange lasted from the year 1527 to the year 152,The exchange lasted from the year 1501 to the year 152,2,7
The relationship lasted from the year 1124 to the year 112,The relationship lasted from the year 1101 to the year 112,2,4
The exchange lasted from the year 1694 to the year 169,The exchange lasted from the year 1601 to the year 169,9,4
The project lasted from the year 1439 to the year 143,The project lasted from the year 1401 to the year 143,3,9
The testing lasted from the year 1441 to the year 144,The testing lasted from the year 1401 to the year 144,4,1
The attack lasted from the year 1272 to the year 127,The attack lasted from the year 1201 to the year 127,7,2
The riot lasted from the year 1577 to the year 157,The riot lasted from the year 1501 to the year 157,7,7
The competition lasted from the year 1335 to the year 133,The competition lasted from the year 1301 to the year 133,3,5
The work lasted from the year 1377 to the year 137,The work lasted from the year 1301 to the year 137,7,7
The case lasted from the year 1371 to the year 137,The case lasted from the year 1301 to the year 137,7,1
The evaluation lasted from the year 1237 to the year 123,The evaluation lasted from the year 1201 to the year 123,3,7
The test lasted from the year 1667 to the year 166,The test lasted from the year 1601 to the year 166,6,7
The existence lasted from the year 1333 to the year 133,The existence lasted from the year 1301 to the year 133,3,3
The construction lasted from the year 1167 to the year 116,The construction lasted from the year 1101 to the year 116,6,7
The quest lasted from the year 1434 to the year 143,The quest lasted from the year 1401 to the year 143,3,4
The riot lasted from the year 1888 to the year 188,The riot lasted from the year 1801 to the year 188,8,8
The rule lasted from the year 1249 to the year 124,The rule lasted from the year 1201 to the year 124,4,9
The study lasted from the year 1795 to the year 179,The study lasted from the year 1701 to the year 179,9,5
The case lasted from the year 1388 to the year 138,The case lasted from the year 1301 to the year 138,8,8
The trial lasted from the year 1179 to the year 117,The trial lasted from the year 1101 to the year 117,7,9
The exchange lasted from the year 1111 to the year 111,The exchange lasted from the year 1101 to the year 111,1,1
The operation lasted from the year 1425 to the year 142,The operation lasted from the year 1401 to the year 142,2,5
