clean,corrupted,label1,label2
The increase lasted from the year 1435 to the year 143,The increase lasted from the year 1401 to the year 143,3,5
The fame lasted from the year 1388 to the year 138,The fame lasted from the year 1301 to the year 138,8,8
The exchange lasted from the year 1716 to the year 171,The exchange lasted from the year 1701 to the year 171,1,6
The evaluation lasted from the year 1283 to the year 128,The evaluation lasted from the year 1201 to the year 128,8,3
The exchange lasted from the year 1295 to the year 129,The exchange lasted from the year 1201 to the year 129,9,5
The tests lasted from the year 1529 to the year 152,The tests lasted from the year 1501 to the year 152,2,9
The strikes lasted from the year 1145 to the year 114,The strikes lasted from the year 1101 to the year 114,4,5
The disorder lasted from the year 1762 to the year 176,The disorder lasted from the year 1701 to the year 176,6,2
The collaboration lasted from the year 1629 to the year 162,The collaboration lasted from the year 1601 to the year 162,2,9
The test lasted from the year 1629 to the year 162,The test lasted from the year 1601 to the year 162,2,9
The agreement lasted from the year 1713 to the year 171,The agreement lasted from the year 1701 to the year 171,1,3
The invasion lasted from the year 1419 to the year 141,The invasion lasted from the year 1401 to the year 141,1,9
The deal lasted from the year 1826 to the year 182,The deal lasted from the year 1801 to the year 182,2,6
The contact lasted from the year 1525 to the year 152,The contact lasted from the year 1501 to the year 152,2,5
The therapy lasted from the year 1581 to the year 158,The therapy lasted from the year 1501 to the year 158,8,1
The campaign lasted from the year 1768 to the year 176,The campaign lasted from the year 1701 to the year 176,6,8
The attack lasted from the year 1751 to the year 175,The attack lasted from the year 1701 to the year 175,5,1
The disorder lasted from the year 1496 to the year 149,The disorder lasted from the year 1401 to the year 149,9,6
The competition lasted from the year 1217 to the year 121,The competition lasted from the year 1201 to the year 121,1,7
The kingdom lasted from the year 1781 to the year 178,The kingdom lasted from the year 1701 to the year 178,8,1
The program lasted from the year 1520 to the year 152,The program lasted from the year 1501 to the year 152,2,0
The effort lasted from the year 1450 to the year 145,The effort lasted from the year 1401 to the year 145,5,0
The assessment lasted from the year 1461 to the year 146,The assessment lasted from the year 1401 to the year 146,6,1
The collaboration lasted from the year 1892 to the year 189,The collaboration lasted from the year 1801 to the year 189,9,2
The decrease lasted from the year 1849 to the year 184,The decrease lasted from the year 1801 to the year 184,4,9
The attack lasted from the year 1421 to the year 142,The attack lasted from the year 1401 to the year 142,2,1
The decline lasted from the year 1809 to the year 180,The decline lasted from the year 1801 to the year 180,0,9
The plan lasted from the year 1511 to the year 151,The plan lasted from the year 1501 to the year 151,1,1
The shift lasted from the year 1762 to the year 176,The shift lasted from the year 1701 to the year 176,6,2
The plan lasted from the year 1598 to the year 159,The plan lasted from the year 1501 to the year 159,9,8
The unemployment lasted from the year 1494 to the year 149,The unemployment lasted from the year 1401 to the year 149,9,4
The decline lasted from the year 1516 to the year 151,The decline lasted from the year 1501 to the year 151,1,6
The disorder lasted from the year 1241 to the year 124,The disorder lasted from the year 1201 to the year 124,4,1
The expedition lasted from the year 1347 to the year 134,The expedition lasted from the year 1301 to the year 134,4,7
The challenge lasted from the year 1141 to the year 114,The challenge lasted from the year 1101 to the year 114,4,1
The trial lasted from the year 1818 to the year 181,The trial lasted from the year 1801 to the year 181,1,8
The effect lasted from the year 1780 to the year 178,The effect lasted from the year 1701 to the year 178,8,0
The journey lasted from the year 1371 to the year 137,The journey lasted from the year 1301 to the year 137,7,1
The disorder lasted from the year 1270 to the year 127,The disorder lasted from the year 1201 to the year 127,7,0
The kingdom lasted from the year 1295 to the year 129,The kingdom lasted from the year 1201 to the year 129,9,5
The fall lasted from the year 1882 to the year 188,The fall lasted from the year 1801 to the year 188,8,2
The tradition lasted from the year 1656 to the year 165,The tradition lasted from the year 1601 to the year 165,5,6
The outbreak lasted from the year 1497 to the year 149,The outbreak lasted from the year 1401 to the year 149,9,7
The impact lasted from the year 1541 to the year 154,The impact lasted from the year 1501 to the year 154,4,1
The study lasted from the year 1617 to the year 161,The study lasted from the year 1601 to the year 161,1,7
The development lasted from the year 1360 to the year 136,The development lasted from the year 1301 to the year 136,6,0
The evaluation lasted from the year 1684 to the year 168,The evaluation lasted from the year 1601 to the year 168,8,4
The fame lasted from the year 1208 to the year 120,The fame lasted from the year 1201 to the year 120,0,8
The illness lasted from the year 1162 to the year 116,The illness lasted from the year 1101 to the year 116,6,2
The deal lasted from the year 1264 to the year 126,The deal lasted from the year 1201 to the year 126,6,4
The convention lasted from the year 1479 to the year 147,The convention lasted from the year 1401 to the year 147,7,9
The outcome lasted from the year 1387 to the year 138,The outcome lasted from the year 1301 to the year 138,8,7
The progress lasted from the year 1111 to the year 111,The progress lasted from the year 1101 to the year 111,1,1
The impact lasted from the year 1438 to the year 143,The impact lasted from the year 1401 to the year 143,3,8
The study lasted from the year 1525 to the year 152,The study lasted from the year 1501 to the year 152,2,5
The campaign lasted from the year 1865 to the year 186,The campaign lasted from the year 1801 to the year 186,6,5
The deal lasted from the year 1507 to the year 150,The deal lasted from the year 1501 to the year 150,0,7
The plan lasted from the year 1240 to the year 124,The plan lasted from the year 1201 to the year 124,4,0
The fame lasted from the year 1763 to the year 176,The fame lasted from the year 1701 to the year 176,6,3
The journey lasted from the year 1666 to the year 166,The journey lasted from the year 1601 to the year 166,6,6
The development lasted from the year 1736 to the year 173,The development lasted from the year 1701 to the year 173,3,6
The chaos lasted from the year 1302 to the year 130,The chaos lasted from the year 1301 to the year 130,0,2
The progress lasted from the year 1307 to the year 130,The progress lasted from the year 1301 to the year 130,0,7
The outcome lasted from the year 1570 to the year 157,The outcome lasted from the year 1501 to the year 157,7,0
The practice lasted from the year 1876 to the year 187,The practice lasted from the year 1801 to the year 187,7,6
The contract lasted from the year 1850 to the year 185,The contract lasted from the year 1801 to the year 185,5,0
The challenge lasted from the year 1666 to the year 166,The challenge lasted from the year 1601 to the year 166,6,6
The marriage lasted from the year 1390 to the year 139,The marriage lasted from the year 1301 to the year 139,9,0
The marriage lasted from the year 1765 to the year 176,The marriage lasted from the year 1701 to the year 176,6,5
The improvement lasted from the year 1163 to the year 116,The improvement lasted from the year 1101 to the year 116,6,3
The effort lasted from the year 1885 to the year 188,The effort lasted from the year 1801 to the year 188,8,5
The practice lasted from the year 1889 to the year 188,The practice lasted from the year 1801 to the year 188,8,9
The conspiracy lasted from the year 1216 to the year 121,The conspiracy lasted from the year 1201 to the year 121,1,6
The tour lasted from the year 1852 to the year 185,The tour lasted from the year 1801 to the year 185,5,2
The cooperation lasted from the year 1122 to the year 112,The cooperation lasted from the year 1101 to the year 112,2,2
The progress lasted from the year 1140 to the year 114,The progress lasted from the year 1101 to the year 114,4,0
The marriage lasted from the year 1238 to the year 123,The marriage lasted from the year 1201 to the year 123,3,8
The contract lasted from the year 1765 to the year 176,The contract lasted from the year 1701 to the year 176,6,5
The convention lasted from the year 1856 to the year 185,The convention lasted from the year 1801 to the year 185,5,6
The testing lasted from the year 1730 to the year 173,The testing lasted from the year 1701 to the year 173,3,0
The contract lasted from the year 1119 to the year 111,The contract lasted from the year 1101 to the year 111,1,9
The tests lasted from the year 1356 to the year 135,The tests lasted from the year 1301 to the year 135,5,6
The marriage lasted from the year 1827 to the year 182,The marriage lasted from the year 1801 to the year 182,2,7
The marriage lasted from the year 1617 to the year 161,The marriage lasted from the year 1601 to the year 161,1,7
The practice lasted from the year 1424 to the year 142,The practice lasted from the year 1401 to the year 142,2,4
The chaos lasted from the year 1556 to the year 155,The chaos lasted from the year 1501 to the year 155,5,6
The evaluation lasted from the year 1862 to the year 186,The evaluation lasted from the year 1801 to the year 186,6,2
The effect lasted from the year 1171 to the year 117,The effect lasted from the year 1101 to the year 117,7,1
The flights lasted from the year 1396 to the year 139,The flights lasted from the year 1301 to the year 139,9,6
The convention lasted from the year 1626 to the year 162,The convention lasted from the year 1601 to the year 162,2,6
The collaboration lasted from the year 1851 to the year 185,The collaboration lasted from the year 1801 to the year 185,5,1
The evaluation lasted from the year 1114 to the year 111,The evaluation lasted from the year 1101 to the year 111,1,4
The fame lasted from the year 1812 to the year 181,The fame lasted from the year 1801 to the year 181,1,2
The therapy lasted from the year 1776 to the year 177,The therapy lasted from the year 1701 to the year 177,7,6
The tour lasted from the year 1724 to the year 172,The tour lasted from the year 1701 to the year 172,2,4
The contract lasted from the year 1722 to the year 172,The contract lasted from the year 1701 to the year 172,2,2
The work lasted from the year 1683 to the year 168,The work lasted from the year 1601 to the year 168,8,3
The relationship lasted from the year 1437 to the year 143,The relationship lasted from the year 1401 to the year 143,3,7
The journey lasted from the year 1451 to the year 145,The journey lasted from the year 1401 to the year 145,5,1
The relationship lasted from the year 1889 to the year 188,The relationship lasted from the year 1801 to the year 188,8,9
The custody lasted from the year 1515 to the year 151,The custody lasted from the year 1501 to the year 151,1,5
The tradition lasted from the year 1143 to the year 114,The tradition lasted from the year 1101 to the year 114,4,3
The collaboration lasted from the year 1530 to the year 153,The collaboration lasted from the year 1501 to the year 153,3,0
The exchange lasted from the year 1669 to the year 166,The exchange lasted from the year 1601 to the year 166,6,9
The consequence lasted from the year 1793 to the year 179,The consequence lasted from the year 1701 to the year 179,9,3
The evaluation lasted from the year 1565 to the year 156,The evaluation lasted from the year 1501 to the year 156,6,5
The growth lasted from the year 1530 to the year 153,The growth lasted from the year 1501 to the year 153,3,0
The improvement lasted from the year 1474 to the year 147,The improvement lasted from the year 1401 to the year 147,7,4
The plan lasted from the year 1308 to the year 130,The plan lasted from the year 1301 to the year 130,0,8
The attempts lasted from the year 1563 to the year 156,The attempts lasted from the year 1501 to the year 156,6,3
The trip lasted from the year 1360 to the year 136,The trip lasted from the year 1301 to the year 136,6,0
The rise lasted from the year 1293 to the year 129,The rise lasted from the year 1201 to the year 129,9,3
The illness lasted from the year 1207 to the year 120,The illness lasted from the year 1201 to the year 120,0,7
The contract lasted from the year 1367 to the year 136,The contract lasted from the year 1301 to the year 136,6,7
The work lasted from the year 1146 to the year 114,The work lasted from the year 1101 to the year 114,4,6
The custody lasted from the year 1659 to the year 165,The custody lasted from the year 1601 to the year 165,5,9
The construction lasted from the year 1570 to the year 157,The construction lasted from the year 1501 to the year 157,7,0
The effort lasted from the year 1385 to the year 138,The effort lasted from the year 1301 to the year 138,8,5
The expansion lasted from the year 1868 to the year 186,The expansion lasted from the year 1801 to the year 186,6,8
The journey lasted from the year 1136 to the year 113,The journey lasted from the year 1101 to the year 113,3,6
The effect lasted from the year 1723 to the year 172,The effect lasted from the year 1701 to the year 172,2,3
The outcome lasted from the year 1104 to the year 110,The outcome lasted from the year 1101 to the year 110,0,4
The fame lasted from the year 1354 to the year 135,The fame lasted from the year 1301 to the year 135,5,4
The evaluation lasted from the year 1782 to the year 178,The evaluation lasted from the year 1701 to the year 178,8,2
The expedition lasted from the year 1732 to the year 173,The expedition lasted from the year 1701 to the year 173,3,2
The competition lasted from the year 1279 to the year 127,The competition lasted from the year 1201 to the year 127,7,9
The investigation lasted from the year 1349 to the year 134,The investigation lasted from the year 1301 to the year 134,4,9
The contract lasted from the year 1347 to the year 134,The contract lasted from the year 1301 to the year 134,4,7
The attempts lasted from the year 1543 to the year 154,The attempts lasted from the year 1501 to the year 154,4,3
The contract lasted from the year 1438 to the year 143,The contract lasted from the year 1401 to the year 143,3,8
The effort lasted from the year 1207 to the year 120,The effort lasted from the year 1201 to the year 120,0,7
The fame lasted from the year 1789 to the year 178,The fame lasted from the year 1701 to the year 178,8,9
The expedition lasted from the year 1634 to the year 163,The expedition lasted from the year 1601 to the year 163,3,4
The expansion lasted from the year 1265 to the year 126,The expansion lasted from the year 1201 to the year 126,6,5
The disorder lasted from the year 1567 to the year 156,The disorder lasted from the year 1501 to the year 156,6,7
The evaluation lasted from the year 1314 to the year 131,The evaluation lasted from the year 1301 to the year 131,1,4
The decrease lasted from the year 1253 to the year 125,The decrease lasted from the year 1201 to the year 125,5,3
The rise lasted from the year 1869 to the year 186,The rise lasted from the year 1801 to the year 186,6,9
The contract lasted from the year 1396 to the year 139,The contract lasted from the year 1301 to the year 139,9,6
The custody lasted from the year 1760 to the year 176,The custody lasted from the year 1701 to the year 176,6,0
The flights lasted from the year 1168 to the year 116,The flights lasted from the year 1101 to the year 116,6,8
The testing lasted from the year 1396 to the year 139,The testing lasted from the year 1301 to the year 139,9,6
The campaign lasted from the year 1473 to the year 147,The campaign lasted from the year 1401 to the year 147,7,3
The kingdom lasted from the year 1757 to the year 175,The kingdom lasted from the year 1701 to the year 175,5,7
The assessment lasted from the year 1839 to the year 183,The assessment lasted from the year 1801 to the year 183,3,9
The operation lasted from the year 1379 to the year 137,The operation lasted from the year 1301 to the year 137,7,9
The operation lasted from the year 1671 to the year 167,The operation lasted from the year 1601 to the year 167,7,1
The development lasted from the year 1382 to the year 138,The development lasted from the year 1301 to the year 138,8,2
The custody lasted from the year 1415 to the year 141,The custody lasted from the year 1401 to the year 141,1,5
The challenge lasted from the year 1850 to the year 185,The challenge lasted from the year 1801 to the year 185,5,0
The attempts lasted from the year 1845 to the year 184,The attempts lasted from the year 1801 to the year 184,4,5
The therapy lasted from the year 1311 to the year 131,The therapy lasted from the year 1301 to the year 131,1,1
The contact lasted from the year 1428 to the year 142,The contact lasted from the year 1401 to the year 142,2,8
The invasion lasted from the year 1207 to the year 120,The invasion lasted from the year 1201 to the year 120,0,7
The deal lasted from the year 1445 to the year 144,The deal lasted from the year 1401 to the year 144,4,5
The dispute lasted from the year 1729 to the year 172,The dispute lasted from the year 1701 to the year 172,2,9
The evaluation lasted from the year 1892 to the year 189,The evaluation lasted from the year 1801 to the year 189,9,2
The exchange lasted from the year 1476 to the year 147,The exchange lasted from the year 1401 to the year 147,7,6
The expedition lasted from the year 1546 to the year 154,The expedition lasted from the year 1501 to the year 154,4,6
The pursuit lasted from the year 1830 to the year 183,The pursuit lasted from the year 1801 to the year 183,3,0
The conspiracy lasted from the year 1506 to the year 150,The conspiracy lasted from the year 1501 to the year 150,0,6
The testing lasted from the year 1375 to the year 137,The testing lasted from the year 1301 to the year 137,7,5
The cooperation lasted from the year 1405 to the year 140,The cooperation lasted from the year 1401 to the year 140,0,5
The tests lasted from the year 1521 to the year 152,The tests lasted from the year 1501 to the year 152,2,1
The process lasted from the year 1868 to the year 186,The process lasted from the year 1801 to the year 186,6,8
The shift lasted from the year 1446 to the year 144,The shift lasted from the year 1401 to the year 144,4,6
The campaign lasted from the year 1655 to the year 165,The campaign lasted from the year 1601 to the year 165,5,5
The reign lasted from the year 1650 to the year 165,The reign lasted from the year 1601 to the year 165,5,0
The evaluation lasted from the year 1559 to the year 155,The evaluation lasted from the year 1501 to the year 155,5,9
The investigation lasted from the year 1748 to the year 174,The investigation lasted from the year 1701 to the year 174,4,8
The decrease lasted from the year 1487 to the year 148,The decrease lasted from the year 1401 to the year 148,8,7
The consequence lasted from the year 1208 to the year 120,The consequence lasted from the year 1201 to the year 120,0,8
The agreement lasted from the year 1859 to the year 185,The agreement lasted from the year 1801 to the year 185,5,9
The tour lasted from the year 1168 to the year 116,The tour lasted from the year 1101 to the year 116,6,8
The disorder lasted from the year 1612 to the year 161,The disorder lasted from the year 1601 to the year 161,1,2
The order lasted from the year 1220 to the year 122,The order lasted from the year 1201 to the year 122,2,0
The contact lasted from the year 1805 to the year 180,The contact lasted from the year 1801 to the year 180,0,5
The existence lasted from the year 1643 to the year 164,The existence lasted from the year 1601 to the year 164,4,3
The progress lasted from the year 1329 to the year 132,The progress lasted from the year 1301 to the year 132,2,9
The illness lasted from the year 1578 to the year 157,The illness lasted from the year 1501 to the year 157,7,8
The fame lasted from the year 1564 to the year 156,The fame lasted from the year 1501 to the year 156,6,4
The rise lasted from the year 1368 to the year 136,The rise lasted from the year 1301 to the year 136,6,8
The illness lasted from the year 1840 to the year 184,The illness lasted from the year 1801 to the year 184,4,0
The plan lasted from the year 1351 to the year 135,The plan lasted from the year 1301 to the year 135,5,1
The construction lasted from the year 1508 to the year 150,The construction lasted from the year 1501 to the year 150,0,8
The expedition lasted from the year 1457 to the year 145,The expedition lasted from the year 1401 to the year 145,5,7
The relationship lasted from the year 1463 to the year 146,The relationship lasted from the year 1401 to the year 146,6,3
The evaluation lasted from the year 1263 to the year 126,The evaluation lasted from the year 1201 to the year 126,6,3
The dispute lasted from the year 1618 to the year 161,The dispute lasted from the year 1601 to the year 161,1,8
The impact lasted from the year 1515 to the year 151,The impact lasted from the year 1501 to the year 151,1,5
The fall lasted from the year 1821 to the year 182,The fall lasted from the year 1801 to the year 182,2,1
The illness lasted from the year 1602 to the year 160,The illness lasted from the year 1601 to the year 160,0,2
The flights lasted from the year 1872 to the year 187,The flights lasted from the year 1801 to the year 187,7,2
The exchange lasted from the year 1637 to the year 163,The exchange lasted from the year 1601 to the year 163,3,7
The flights lasted from the year 1874 to the year 187,The flights lasted from the year 1801 to the year 187,7,4
The exchange lasted from the year 1540 to the year 154,The exchange lasted from the year 1501 to the year 154,4,0
The exchange lasted from the year 1725 to the year 172,The exchange lasted from the year 1701 to the year 172,2,5
The flights lasted from the year 1889 to the year 188,The flights lasted from the year 1801 to the year 188,8,9
The competition lasted from the year 1418 to the year 141,The competition lasted from the year 1401 to the year 141,1,8
The affair lasted from the year 1824 to the year 182,The affair lasted from the year 1801 to the year 182,2,4
The decline lasted from the year 1668 to the year 166,The decline lasted from the year 1601 to the year 166,6,8
The competition lasted from the year 1868 to the year 186,The competition lasted from the year 1801 to the year 186,6,8
The study lasted from the year 1258 to the year 125,The study lasted from the year 1201 to the year 125,5,8
The rise lasted from the year 1620 to the year 162,The rise lasted from the year 1601 to the year 162,2,0
The rule lasted from the year 1829 to the year 182,The rule lasted from the year 1801 to the year 182,2,9
The construction lasted from the year 1760 to the year 176,The construction lasted from the year 1701 to the year 176,6,0
The outbreak lasted from the year 1625 to the year 162,The outbreak lasted from the year 1601 to the year 162,2,5
The contact lasted from the year 1511 to the year 151,The contact lasted from the year 1501 to the year 151,1,1
The experiments lasted from the year 1896 to the year 189,The experiments lasted from the year 1801 to the year 189,9,6
The testing lasted from the year 1144 to the year 114,The testing lasted from the year 1101 to the year 114,4,4
The expansion lasted from the year 1570 to the year 157,The expansion lasted from the year 1501 to the year 157,7,0
The journey lasted from the year 1632 to the year 163,The journey lasted from the year 1601 to the year 163,3,2
The shift lasted from the year 1204 to the year 120,The shift lasted from the year 1201 to the year 120,0,4
The challenge lasted from the year 1642 to the year 164,The challenge lasted from the year 1601 to the year 164,4,2
The conspiracy lasted from the year 1132 to the year 113,The conspiracy lasted from the year 1101 to the year 113,3,2
The expansion lasted from the year 1759 to the year 175,The expansion lasted from the year 1701 to the year 175,5,9
The tour lasted from the year 1440 to the year 144,The tour lasted from the year 1401 to the year 144,4,0
The pursuit lasted from the year 1787 to the year 178,The pursuit lasted from the year 1701 to the year 178,8,7
The invasion lasted from the year 1845 to the year 184,The invasion lasted from the year 1801 to the year 184,4,5
The challenge lasted from the year 1867 to the year 186,The challenge lasted from the year 1801 to the year 186,6,7
The voyage lasted from the year 1163 to the year 116,The voyage lasted from the year 1101 to the year 116,6,3
The exchange lasted from the year 1516 to the year 151,The exchange lasted from the year 1501 to the year 151,1,6
The contract lasted from the year 1542 to the year 154,The contract lasted from the year 1501 to the year 154,4,2
The fame lasted from the year 1598 to the year 159,The fame lasted from the year 1501 to the year 159,9,8
The study lasted from the year 1676 to the year 167,The study lasted from the year 1601 to the year 167,7,6
The expedition lasted from the year 1434 to the year 143,The expedition lasted from the year 1401 to the year 143,3,4
The kingdom lasted from the year 1182 to the year 118,The kingdom lasted from the year 1101 to the year 118,8,2
The therapy lasted from the year 1688 to the year 168,The therapy lasted from the year 1601 to the year 168,8,8
The impact lasted from the year 1524 to the year 152,The impact lasted from the year 1501 to the year 152,2,4
The collaboration lasted from the year 1788 to the year 178,The collaboration lasted from the year 1701 to the year 178,8,8
The fall lasted from the year 1618 to the year 161,The fall lasted from the year 1601 to the year 161,1,8
The rule lasted from the year 1518 to the year 151,The rule lasted from the year 1501 to the year 151,1,8
The campaign lasted from the year 1791 to the year 179,The campaign lasted from the year 1701 to the year 179,9,1
The work lasted from the year 1722 to the year 172,The work lasted from the year 1701 to the year 172,2,2
The attempts lasted from the year 1411 to the year 141,The attempts lasted from the year 1401 to the year 141,1,1
The convention lasted from the year 1867 to the year 186,The convention lasted from the year 1801 to the year 186,6,7
The unemployment lasted from the year 1533 to the year 153,The unemployment lasted from the year 1501 to the year 153,3,3
The journey lasted from the year 1410 to the year 141,The journey lasted from the year 1401 to the year 141,1,0
The conspiracy lasted from the year 1775 to the year 177,The conspiracy lasted from the year 1701 to the year 177,7,5
The case lasted from the year 1171 to the year 117,The case lasted from the year 1101 to the year 117,7,1
The attack lasted from the year 1417 to the year 141,The attack lasted from the year 1401 to the year 141,1,7
The invasion lasted from the year 1234 to the year 123,The invasion lasted from the year 1201 to the year 123,3,4
The fall lasted from the year 1113 to the year 111,The fall lasted from the year 1101 to the year 111,1,3
The engagement lasted from the year 1777 to the year 177,The engagement lasted from the year 1701 to the year 177,7,7
The quest lasted from the year 1418 to the year 141,The quest lasted from the year 1401 to the year 141,1,8
The collaboration lasted from the year 1295 to the year 129,The collaboration lasted from the year 1201 to the year 129,9,5
The trip lasted from the year 1368 to the year 136,The trip lasted from the year 1301 to the year 136,6,8
The work lasted from the year 1293 to the year 129,The work lasted from the year 1201 to the year 129,9,3
The voyage lasted from the year 1291 to the year 129,The voyage lasted from the year 1201 to the year 129,9,1
The shift lasted from the year 1681 to the year 168,The shift lasted from the year 1601 to the year 168,8,1
The evaluation lasted from the year 1564 to the year 156,The evaluation lasted from the year 1501 to the year 156,6,4
The development lasted from the year 1549 to the year 154,The development lasted from the year 1501 to the year 154,4,9
The convention lasted from the year 1564 to the year 156,The convention lasted from the year 1501 to the year 156,6,4
The increase lasted from the year 1696 to the year 169,The increase lasted from the year 1601 to the year 169,9,6
The attempts lasted from the year 1493 to the year 149,The attempts lasted from the year 1401 to the year 149,9,3
The test lasted from the year 1854 to the year 185,The test lasted from the year 1801 to the year 185,5,4
The construction lasted from the year 1373 to the year 137,The construction lasted from the year 1301 to the year 137,7,3
The rise lasted from the year 1603 to the year 160,The rise lasted from the year 1601 to the year 160,0,3
The competition lasted from the year 1639 to the year 163,The competition lasted from the year 1601 to the year 163,3,9
The fame lasted from the year 1368 to the year 136,The fame lasted from the year 1301 to the year 136,6,8
The fall lasted from the year 1473 to the year 147,The fall lasted from the year 1401 to the year 147,7,3
The conspiracy lasted from the year 1662 to the year 166,The conspiracy lasted from the year 1601 to the year 166,6,2
The employment lasted from the year 1881 to the year 188,The employment lasted from the year 1801 to the year 188,8,1
The trial lasted from the year 1890 to the year 189,The trial lasted from the year 1801 to the year 189,9,0
The affair lasted from the year 1886 to the year 188,The affair lasted from the year 1801 to the year 188,8,6
The attempts lasted from the year 1884 to the year 188,The attempts lasted from the year 1801 to the year 188,8,4
The case lasted from the year 1588 to the year 158,The case lasted from the year 1501 to the year 158,8,8
The therapy lasted from the year 1725 to the year 172,The therapy lasted from the year 1701 to the year 172,2,5
The fame lasted from the year 1581 to the year 158,The fame lasted from the year 1501 to the year 158,8,1
The increase lasted from the year 1568 to the year 156,The increase lasted from the year 1501 to the year 156,6,8
The practice lasted from the year 1555 to the year 155,The practice lasted from the year 1501 to the year 155,5,5
The flights lasted from the year 1413 to the year 141,The flights lasted from the year 1401 to the year 141,1,3
The tradition lasted from the year 1403 to the year 140,The tradition lasted from the year 1401 to the year 140,0,3
The agreement lasted from the year 1453 to the year 145,The agreement lasted from the year 1401 to the year 145,5,3
The agreement lasted from the year 1461 to the year 146,The agreement lasted from the year 1401 to the year 146,6,1
The plan lasted from the year 1694 to the year 169,The plan lasted from the year 1601 to the year 169,9,4
The testing lasted from the year 1661 to the year 166,The testing lasted from the year 1601 to the year 166,6,1
The journey lasted from the year 1324 to the year 132,The journey lasted from the year 1301 to the year 132,2,4
The engagement lasted from the year 1451 to the year 145,The engagement lasted from the year 1401 to the year 145,5,1
The illness lasted from the year 1117 to the year 111,The illness lasted from the year 1101 to the year 111,1,7
The test lasted from the year 1833 to the year 183,The test lasted from the year 1801 to the year 183,3,3
The outbreak lasted from the year 1426 to the year 142,The outbreak lasted from the year 1401 to the year 142,2,6
The reign lasted from the year 1443 to the year 144,The reign lasted from the year 1401 to the year 144,4,3
The illness lasted from the year 1556 to the year 155,The illness lasted from the year 1501 to the year 155,5,6
The decrease lasted from the year 1631 to the year 163,The decrease lasted from the year 1601 to the year 163,3,1
The custody lasted from the year 1288 to the year 128,The custody lasted from the year 1201 to the year 128,8,8
The plan lasted from the year 1372 to the year 137,The plan lasted from the year 1301 to the year 137,7,2
The deal lasted from the year 1102 to the year 110,The deal lasted from the year 1101 to the year 110,0,2
The investigation lasted from the year 1373 to the year 137,The investigation lasted from the year 1301 to the year 137,7,3
The contact lasted from the year 1132 to the year 113,The contact lasted from the year 1101 to the year 113,3,2
The flights lasted from the year 1208 to the year 120,The flights lasted from the year 1201 to the year 120,0,8
The trip lasted from the year 1897 to the year 189,The trip lasted from the year 1801 to the year 189,9,7
The challenge lasted from the year 1746 to the year 174,The challenge lasted from the year 1701 to the year 174,4,6
The therapy lasted from the year 1497 to the year 149,The therapy lasted from the year 1401 to the year 149,9,7
The construction lasted from the year 1738 to the year 173,The construction lasted from the year 1701 to the year 173,3,8
The increase lasted from the year 1851 to the year 185,The increase lasted from the year 1801 to the year 185,5,1
The agreement lasted from the year 1589 to the year 158,The agreement lasted from the year 1501 to the year 158,8,9
The therapy lasted from the year 1514 to the year 151,The therapy lasted from the year 1501 to the year 151,1,4
The work lasted from the year 1181 to the year 118,The work lasted from the year 1101 to the year 118,8,1
The unemployment lasted from the year 1548 to the year 154,The unemployment lasted from the year 1501 to the year 154,4,8
The tradition lasted from the year 1792 to the year 179,The tradition lasted from the year 1701 to the year 179,9,2
The unemployment lasted from the year 1359 to the year 135,The unemployment lasted from the year 1301 to the year 135,5,9
The expedition lasted from the year 1192 to the year 119,The expedition lasted from the year 1101 to the year 119,9,2
The operation lasted from the year 1195 to the year 119,The operation lasted from the year 1101 to the year 119,9,5
The improvement lasted from the year 1515 to the year 151,The improvement lasted from the year 1501 to the year 151,1,5
The engagement lasted from the year 1678 to the year 167,The engagement lasted from the year 1601 to the year 167,7,8
The campaign lasted from the year 1680 to the year 168,The campaign lasted from the year 1601 to the year 168,8,0
The kingdom lasted from the year 1210 to the year 121,The kingdom lasted from the year 1201 to the year 121,1,0
The illness lasted from the year 1847 to the year 184,The illness lasted from the year 1801 to the year 184,4,7
The operation lasted from the year 1676 to the year 167,The operation lasted from the year 1601 to the year 167,7,6
The engagement lasted from the year 1470 to the year 147,The engagement lasted from the year 1401 to the year 147,7,0
The tour lasted from the year 1542 to the year 154,The tour lasted from the year 1501 to the year 154,4,2
The operation lasted from the year 1469 to the year 146,The operation lasted from the year 1401 to the year 146,6,9
The tests lasted from the year 1606 to the year 160,The tests lasted from the year 1601 to the year 160,0,6
The attempts lasted from the year 1389 to the year 138,The attempts lasted from the year 1301 to the year 138,8,9
The fame lasted from the year 1783 to the year 178,The fame lasted from the year 1701 to the year 178,8,3
The order lasted from the year 1321 to the year 132,The order lasted from the year 1301 to the year 132,2,1
The attack lasted from the year 1219 to the year 121,The attack lasted from the year 1201 to the year 121,1,9
The marriage lasted from the year 1772 to the year 177,The marriage lasted from the year 1701 to the year 177,7,2
The outbreak lasted from the year 1838 to the year 183,The outbreak lasted from the year 1801 to the year 183,3,8
The journey lasted from the year 1870 to the year 187,The journey lasted from the year 1801 to the year 187,7,0
The existence lasted from the year 1349 to the year 134,The existence lasted from the year 1301 to the year 134,4,9
The trip lasted from the year 1886 to the year 188,The trip lasted from the year 1801 to the year 188,8,6
The evaluation lasted from the year 1238 to the year 123,The evaluation lasted from the year 1201 to the year 123,3,8
The construction lasted from the year 1213 to the year 121,The construction lasted from the year 1201 to the year 121,1,3
