clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there was one prolittion. Now there are two prolit","First, there were two prolittions. Now there is one prolit",1078,588,prolittion,prolittions,0
"First, there were two prolittions. Now there is one prolit","First, there was one prolittion. Now there are two prolit",588,1078,prolittion,prolittions,1
"First, there was one grudit. Now there are two grud","First, there were two grudits. Now there is one grud",1218,500,grudit,grudits,0
"First, there were two grudits. Now there is one grud","First, there was one grudit. Now there are two grud",500,1218,grudit,grudits,1
"First, there was one vunit. Now there are two v","First, there were two vunits. Now there is one v",28732,4995,vunit,vunits,0
"First, there were two vunits. Now there is one v","First, there was one vunit. Now there are two v",4995,28732,vunit,vunits,1
"First, there was one sosewase. Now there are two sosew","First, there were two sosewases. Now there is one sosew",3094,795,sosewase,sosewases,0
"First, there were two sosewases. Now there is one sosew","First, there was one sosewase. Now there are two sosew",795,3094,sosewase,sosewases,1
"First, there was one esspission. Now there are two esspis","First, there were two esspissions. Now there is one esspis",1974,817,esspission,esspissions,0
"First, there were two esspissions. Now there is one esspis","First, there was one esspission. Now there are two esspis",817,1974,esspission,esspissions,1
"First, there was one styme. Now there are two sty","First, there were two stymes. Now there is one sty",1360,504,styme,stymes,0
"First, there were two stymes. Now there is one sty","First, there was one styme. Now there are two sty",504,1360,styme,stymes,1
"First, there was one quont. Now there are two qu","First, there were two quonts. Now there is one qu",208762,896,quont,quonts,0
"First, there were two quonts. Now there is one qu","First, there was one quont. Now there are two qu",896,208762,quont,quonts,1
"First, there was one stavean. Now there are two stave","First, there were two staveans. Now there is one stave",779,481,stavean,staveans,0
"First, there were two staveans. Now there is one stave","First, there was one stavean. Now there are two stave",481,779,stavean,staveans,1
"First, there was one relieu. Now there are two relie","First, there were two relieus. Now there is one relie",553,235261,relieu,relieus,0
"First, there were two relieus. Now there is one relie","First, there was one relieu. Now there are two relie",235261,553,relieu,relieus,1
"First, there was one dencession. Now there are two den","First, there were two dencessions. Now there is one den",158510,25194,dencession,dencessions,0
"First, there were two dencessions. Now there is one den","First, there was one dencession. Now there are two den",25194,158510,dencession,dencessions,1
"First, there was one debrie. Now there are two deb","First, there were two debries. Now there is one deb",2235,2809,debrie,debries,0
"First, there were two debries. Now there is one deb","First, there was one debrie. Now there are two deb",2809,2235,debrie,debries,1
"First, there was one reldition. Now there are two rel","First, there were two relditions. Now there is one rel",3252,1543,reldition,relditions,0
"First, there were two relditions. Now there is one rel","First, there was one reldition. Now there are two rel",1543,3252,reldition,relditions,1
"First, there was one machent. Now there are two mach","First, there were two machents. Now there is one mach",990,579,machent,machents,0
"First, there were two machents. Now there is one mach","First, there was one machent. Now there are two mach",579,990,machent,machents,1
"First, there was one grosess. Now there are two gros","First, there were two grosesses. Now there is one gros",35459,669,grosess,grosesses,0
"First, there were two grosesses. Now there is one gros","First, there was one grosess. Now there are two gros",669,35459,grosess,grosesses,1
"First, there was one suppill. Now there are two supp","First, there were two suppills. Now there is one supp",3263,936,suppill,suppills,0
"First, there were two suppills. Now there is one supp","First, there was one suppill. Now there are two supp",936,3263,suppill,suppills,1
"First, there was one cigter. Now there are two cig","First, there were two cigters. Now there is one cig",1518,610,cigter,cigters,0
"First, there were two cigters. Now there is one cig","First, there was one cigter. Now there are two cig",610,1518,cigter,cigters,1
"First, there was one cowder. Now there are two cow","First, there were two cowders. Now there is one cow",10290,866,cowder,cowders,0
"First, there were two cowders. Now there is one cow","First, there was one cowder. Now there are two cow",866,10290,cowder,cowders,1
"First, there was one prossude. Now there are two pross","First, there were two prossudes. Now there is one pross",21302,7775,prossude,prossudes,0
"First, there were two prossudes. Now there is one pross","First, there was one prossude. Now there are two pross",7775,21302,prossude,prossudes,1
"First, there was one obation. Now there are two ob","First, there were two obations. Now there is one ob",903,673,obation,obations,0
"First, there were two obations. Now there is one ob","First, there was one obation. Now there are two ob",673,903,obation,obations,1
"First, there was one bunemot. Now there are two bunem","First, there were two bunemots. Now there is one bunem",1906,562,bunemot,bunemots,0
"First, there were two bunemots. Now there is one bunem","First, there was one bunemot. Now there are two bunem",562,1906,bunemot,bunemots,1
"First, there was one arpher. Now there are two ar","First, there were two arphers. Now there is one ar",141368,9263,arpher,arphers,0
"First, there were two arphers. Now there is one ar","First, there was one arpher. Now there are two ar",9263,141368,arpher,arphers,1
"First, there was one polmetary. Now there are two polmet","First, there were two polmetaries. Now there is one polmet",5313,828,polmetary,polmetaries,0
"First, there were two polmetaries. Now there is one polmet","First, there was one polmetary. Now there are two polmet",828,5313,polmetary,polmetaries,1
"First, there was one soshwase. Now there are two soshw","First, there were two soshwases. Now there is one soshw",3094,795,soshwase,soshwases,0
"First, there were two soshwases. Now there is one soshw","First, there was one soshwase. Now there are two soshw",795,3094,soshwase,soshwases,1
"First, there was one pepigion. Now there are two pepig","First, there were two pepigions. Now there is one pepig",3014,587,pepigion,pepigions,0
"First, there were two pepigions. Now there is one pepig","First, there was one pepigion. Now there are two pepig",587,3014,pepigion,pepigions,1
"First, there was one alryment. Now there are two alry","First, there were two alryments. Now there is one alry",1132,677,alryment,alryments,0
"First, there were two alryments. Now there is one alry","First, there was one alryment. Now there are two alry",677,1132,alryment,alryments,1
"First, there was one ranklay. Now there are two rank","First, there were two ranklays. Now there is one rank",70193,925,ranklay,ranklays,0
"First, there were two ranklays. Now there is one rank","First, there was one ranklay. Now there are two rank",925,70193,ranklay,ranklays,1
"First, there was one smiss. Now there are two sm","First, there were two smisses. Now there is one sm",35020,1433,smiss,smisses,0
"First, there were two smisses. Now there is one sm","First, there was one smiss. Now there are two sm",1433,35020,smiss,smisses,1
"First, there was one geman. Now there are two ge","First, there were two gemen. Now there is one ge",631,1066,geman,gemen,0
"First, there were two gemen. Now there is one ge","First, there was one geman. Now there are two ge",1066,631,geman,gemen,1
"First, there was one coubbly. Now there are two coubb","First, there were two coubblies. Now there is one coubb",3439,605,coubbly,coubblies,0
"First, there were two coubblies. Now there is one coubb","First, there was one coubbly. Now there are two coubb",605,3439,coubbly,coubblies,1
"First, there was one cruther. Now there are two cru","First, there were two cruthers. Now there is one cru",2738,790,cruther,cruthers,0
"First, there were two cruthers. Now there is one cru","First, there was one cruther. Now there are two cru",790,2738,cruther,cruthers,1
"First, there was one gosan. Now there are two gos","First, there were two gosans. Now there is one gos",779,481,gosan,gosans,0
"First, there were two gosans. Now there is one gos","First, there was one gosan. Now there are two gos",481,779,gosan,gosans,1
"First, there was one reboke. Now there are two rebo","First, there were two rebokes. Now there is one rebo",2207,655,reboke,rebokes,0
"First, there were two rebokes. Now there is one rebo","First, there was one reboke. Now there are two rebo",655,2207,reboke,rebokes,1
"First, there was one abmitean. Now there are two abmite","First, there were two abmiteans. Now there is one abmite",779,481,abmitean,abmiteans,0
"First, there were two abmiteans. Now there is one abmite","First, there was one abmitean. Now there are two abmite",481,779,abmitean,abmiteans,1
"First, there was one proskess. Now there are two prosk","First, there were two proskesses. Now there is one prosk",35459,669,proskess,proskesses,0
"First, there were two proskesses. Now there is one prosk","First, there was one proskess. Now there are two prosk",669,35459,proskess,proskesses,1
"First, there was one kile. Now there are two k","First, there were two kiles. Now there is one k",3886,862,kile,kiles,0
"First, there were two kiles. Now there is one k","First, there was one kile. Now there are two k",862,3886,kile,kiles,1
"First, there was one panvy. Now there are two pan","First, there were two panvies. Now there is one pan",8435,6065,panvy,panvies,0
"First, there were two panvies. Now there is one pan","First, there was one panvy. Now there are two pan",6065,8435,panvy,panvies,1
"First, there was one clale. Now there are two cl","First, there were two clales. Now there is one cl",2325,1091,clale,clales,0
"First, there were two clales. Now there is one cl","First, there was one clale. Now there are two cl",1091,2325,clale,clales,1
"First, there was one jostict. Now there are two josti","First, there were two josticts. Now there is one josti",1871,551,jostict,josticts,0
"First, there were two josticts. Now there is one josti","First, there was one jostict. Now there are two josti",551,1871,jostict,josticts,1
"First, there was one awoil. Now there are two awo","First, there were two awoils. Now there is one awo",1649,540,awoil,awoils,0
"First, there were two awoils. Now there is one awo","First, there was one awoil. Now there are two awo",540,1649,awoil,awoils,1
"First, there was one steuvy. Now there are two steu","First, there were two steuvies. Now there is one steu",8435,6065,steuvy,steuvies,0
"First, there were two steuvies. Now there is one steu","First, there was one steuvy. Now there are two steu",6065,8435,steuvy,steuvies,1
"First, there was one pateese. Now there are two pate","First, there were two pateeses. Now there is one pate",89352,3000,pateese,pateeses,0
"First, there were two pateeses. Now there is one pate","First, there was one pateese. Now there are two pate",3000,89352,pateese,pateeses,1
"First, there was one epamition. Now there are two epami","First, there were two epamitions. Now there is one epami",1078,588,epamition,epamitions,0
"First, there were two epamitions. Now there is one epami","First, there was one epamition. Now there are two epami",588,1078,epamition,epamitions,1
"First, there was one mader. Now there are two mad","First, there were two maders. Now there is one mad",618,475,mader,maders,0
"First, there were two maders. Now there is one mad","First, there was one mader. Now there are two mad",475,618,mader,maders,1
"First, there was one attirst. Now there are two attir","First, there were two attirsts. Now there is one attir",3537,490,attirst,attirsts,0
"First, there were two attirsts. Now there is one attir","First, there was one attirst. Now there are two attir",490,3537,attirst,attirsts,1
"First, there was one chathe. Now there are two chat","First, there were two chathes. Now there is one chat",2199,480,chathe,chathes,0
"First, there were two chathes. Now there is one chat","First, there was one chathe. Now there are two chat",480,2199,chathe,chathes,1
"First, there was one mepion. Now there are two me","First, there were two mepions. Now there is one me",225500,66163,mepion,mepions,0
"First, there were two mepions. Now there is one me","First, there was one mepion. Now there are two me",66163,225500,mepion,mepions,1
"First, there was one thint. Now there are two th","First, there were two thints. Now there is one th",2154,635,thint,thints,0
"First, there were two thints. Now there is one th","First, there was one thint. Now there are two th",635,2154,thint,thints,1
"First, there was one rabition. Now there are two rabi","First, there were two rabitions. Now there is one rabi",1078,588,rabition,rabitions,0
"First, there were two rabitions. Now there is one rabi","First, there was one rabition. Now there are two rabi",588,1078,rabition,rabitions,1
"First, there was one yier. Now there are two y","First, there were two yiers. Now there is one y",24298,1129,yier,yiers,0
"First, there were two yiers. Now there is one y","First, there was one yier. Now there are two y",1129,24298,yier,yiers,1
"First, there was one shoy. Now there are two sho","First, there were two shoys. Now there is one sho",762,235267,shoy,shoys,0
"First, there were two shoys. Now there is one sho","First, there was one shoy. Now there are two sho",235267,762,shoy,shoys,1
"First, there was one paperence. Now there are two paper","First, there were two paperences. Now there is one paper",2061,876,paperence,paperences,0
"First, there were two paperences. Now there is one paper","First, there was one paperence. Now there are two paper",876,2061,paperence,paperences,1
"First, there was one squeet. Now there are two sque","First, there were two squeets. Now there is one sque",1839,523,squeet,squeets,0
"First, there were two squeets. Now there is one sque","First, there was one squeet. Now there are two sque",523,1839,squeet,squeets,1
"First, there was one agreecate. Now there are two agreec","First, there were two agreecates. Now there is one agreec",1204,607,agreecate,agreecates,0
"First, there were two agreecates. Now there is one agreec","First, there was one agreecate. Now there are two agreec",607,1204,agreecate,agreecates,1
"First, there was one polcetary. Now there are two polcet","First, there were two polcetaries. Now there is one polcet",5313,828,polcetary,polcetaries,0
"First, there were two polcetaries. Now there is one polcet","First, there was one polcetary. Now there are two polcet",828,5313,polcetary,polcetaries,1
"First, there was one dystep. Now there are two dys","First, there were two dysteps. Now there is one dys",42387,25016,dystep,dysteps,0
"First, there were two dysteps. Now there is one dys","First, there was one dystep. Now there are two dys",25016,42387,dystep,dysteps,1
"First, there was one rource. Now there are two r","First, there were two rources. Now there is one r",2712,1287,rource,rources,0
"First, there were two rources. Now there is one r","First, there was one rource. Now there are two r",1287,2712,rource,rources,1
"First, there was one chedent. Now there are two che","First, there were two chedents. Now there is one che",11413,6921,chedent,chedents,0
"First, there were two chedents. Now there is one che","First, there was one chedent. Now there are two che",6921,11413,chedent,chedents,1
"First, there was one effome. Now there are two eff","First, there were two effomes. Now there is one eff",12169,764,effome,effomes,0
"First, there were two effomes. Now there is one eff","First, there was one effome. Now there are two eff",764,12169,effome,effomes,1
"First, there was one sharester. Now there are two share","First, there were two sharesters. Now there is one share",10336,1568,sharester,sharesters,0
"First, there were two sharesters. Now there is one share","First, there was one sharester. Now there are two share",1568,10336,sharester,sharesters,1
"First, there was one brabter. Now there are two brab","First, there were two brabters. Now there is one brab",1518,610,brabter,brabters,0
"First, there were two brabters. Now there is one brab","First, there was one brabter. Now there are two brab",610,1518,brabter,brabters,1
"First, there was one pretlem. Now there are two pret","First, there were two pretlems. Now there is one pret",91896,5878,pretlem,pretlems,0
"First, there were two pretlems. Now there is one pret","First, there was one pretlem. Now there are two pret",5878,91896,pretlem,pretlems,1
"First, there was one chootment. Now there are two choot","First, there were two chootments. Now there is one choot",1132,677,chootment,chootments,0
"First, there were two chootments. Now there is one choot","First, there was one chootment. Now there are two choot",677,1132,chootment,chootments,1
"First, there was one incriend. Now there are two incri","First, there were two incriends. Now there is one incri",1825,615,incriend,incriends,0
"First, there were two incriends. Now there is one incri","First, there was one incriend. Now there are two incri",615,1825,incriend,incriends,1
"First, there was one roor. Now there are two ro","First, there were two roors. Now there is one ro",976,483,roor,roors,0
"First, there were two roors. Now there is one ro","First, there was one roor. Now there are two ro",483,976,roor,roors,1
"First, there was one deace. Now there are two de","First, there were two deaces. Now there is one de",4917,3200,deace,deaces,0
"First, there were two deaces. Now there is one de","First, there was one deace. Now there are two de",3200,4917,deace,deaces,1
"First, there was one acciard. Now there are two acci","First, there were two acciards. Now there is one acci",2050,735,acciard,acciards,0
"First, there were two acciards. Now there is one acci","First, there was one acciard. Now there are two acci",735,2050,acciard,acciards,1
"First, there was one sirning. Now there are two sir","First, there were two sirnings. Now there is one sir",10517,1191,sirning,sirnings,0
"First, there were two sirnings. Now there is one sir","First, there was one sirning. Now there are two sir",1191,10517,sirning,sirnings,1
"First, there was one effave. Now there are two eff","First, there were two effaves. Now there is one eff",4741,1394,effave,effaves,0
"First, there were two effaves. Now there is one eff","First, there was one effave. Now there are two eff",1394,4741,effave,effaves,1
"First, there was one priff. Now there are two pri","First, there were two priffs. Now there is one pri",18767,761,priff,priffs,0
"First, there were two priffs. Now there is one pri","First, there was one priff. Now there are two pri",761,18767,priff,priffs,1
"First, there was one styke. Now there are two sty","First, there were two stykes. Now there is one sty",2207,655,styke,stykes,0
"First, there were two stykes. Now there is one sty","First, there was one styke. Now there are two sty",655,2207,styke,stykes,1
"First, there was one camitot. Now there are two camit","First, there were two camitots. Now there is one camit",1906,562,camitot,camitots,0
"First, there were two camitots. Now there is one camit","First, there was one camitot. Now there are two camit",562,1906,camitot,camitots,1
"First, there was one remeague. Now there are two reme","First, there were two remeagues. Now there is one reme",17311,9522,remeague,remeagues,0
"First, there were two remeagues. Now there is one reme","First, there was one remeague. Now there are two reme",9522,17311,remeague,remeagues,1
"First, there was one skestian. Now there are two skesti","First, there were two skestians. Now there is one skesti",779,481,skestian,skestians,0
"First, there were two skestians. Now there is one skesti","First, there was one skestian. Now there are two skesti",481,779,skestian,skestians,1
"First, there was one denimpment. Now there are two denimp","First, there were two denimpments. Now there is one denimp",1132,677,denimpment,denimpments,0
"First, there were two denimpments. Now there is one denimp","First, there was one denimpment. Now there are two denimp",677,1132,denimpment,denimpments,1
"First, there was one egreyment. Now there are two egrey","First, there were two egreyments. Now there is one egrey",1132,677,egreyment,egreyments,0
"First, there were two egreyments. Now there is one egrey","First, there was one egreyment. Now there are two egrey",677,1132,egreyment,egreyments,1
"First, there was one povel. Now there are two po","First, there were two povels. Now there is one po",124003,894,povel,povels,0
"First, there were two povels. Now there is one po","First, there was one povel. Now there are two po",894,124003,povel,povels,1
"First, there was one troomle. Now there are two troom","First, there were two troomles. Now there is one troom",982,494,troomle,troomles,0
"First, there were two troomles. Now there is one troom","First, there was one troomle. Now there are two troom",494,982,troomle,troomles,1
"First, there was one disiant. Now there are two dis","First, there were two disiants. Now there is one dis",144913,47520,disiant,disiants,0
"First, there were two disiants. Now there is one dis","First, there was one disiant. Now there are two dis",47520,144913,disiant,disiants,1
"First, there was one prowern. Now there are two prower","First, there were two prowerns. Now there is one prower",558,235254,prowern,prowerns,0
"First, there were two prowerns. Now there is one prower","First, there was one prowern. Now there are two prower",235254,558,prowern,prowerns,1
"First, there was one stamb. Now there are two sta","First, there were two stambs. Now there is one sta",205988,995,stamb,stambs,0
"First, there were two stambs. Now there is one sta","First, there was one stamb. Now there are two sta",995,205988,stamb,stambs,1
"First, there was one johl. Now there are two jo","First, there were two johls. Now there is one jo",82016,743,johl,johls,0
"First, there were two johls. Now there is one jo","First, there was one johl. Now there are two jo",743,82016,johl,johls,1
"First, there was one fowse. Now there are two fow","First, there were two fowses. Now there is one fow",4279,497,fowse,fowses,0
"First, there were two fowses. Now there is one fow","First, there was one fowse. Now there are two fow",497,4279,fowse,fowses,1
"First, there was one shanecter. Now there are two shanec","First, there were two shanecters. Now there is one shanec",1518,610,shanecter,shanecters,0
"First, there were two shanecters. Now there is one shanec","First, there was one shanecter. Now there are two shanec",610,1518,shanecter,shanecters,1
"First, there was one projome. Now there are two proj","First, there were two projomes. Now there is one proj",12169,764,projome,projomes,0
"First, there were two projomes. Now there is one proj","First, there was one projome. Now there are two proj",764,12169,projome,projomes,1
"First, there was one polyll. Now there are two poly","First, there were two polylls. Now there is one poly",7067,529,polyll,polylls,0
"First, there were two polylls. Now there is one poly","First, there was one polyll. Now there are two poly",529,7067,polyll,polylls,1
"First, there was one scarler. Now there are two scar","First, there were two scarlers. Now there is one scar",11404,1595,scarler,scarlers,0
"First, there were two scarlers. Now there is one scar","First, there was one scarler. Now there are two scar",1595,11404,scarler,scarlers,1
"First, there was one freamer. Now there are two fream","First, there were two freamers. Now there is one fream",618,475,freamer,freamers,0
"First, there were two freamers. Now there is one fream","First, there was one freamer. Now there are two fream",475,618,freamer,freamers,1
"First, there was one detrerence. Now there are two detrer","First, there were two detrerences. Now there is one detrer",2061,876,detrerence,detrerences,0
"First, there were two detrerences. Now there is one detrer","First, there was one detrerence. Now there are two detrer",876,2061,detrerence,detrerences,1
"First, there was one corruner. Now there are two corrun","First, there were two corruners. Now there is one corrun",618,475,corruner,corruners,0
"First, there were two corruners. Now there is one corrun","First, there was one corruner. Now there are two corrun",475,618,corruner,corruners,1
"First, there was one cagy. Now there are two cag","First, there were two cagies. Now there is one cag",924,235267,cagy,cagies,0
"First, there were two cagies. Now there is one cag","First, there was one cagy. Now there are two cag",235267,924,cagy,cagies,1
"First, there was one terest. Now there are two ter","First, there were two terests. Now there is one ter",3169,644,terest,terests,0
"First, there were two terests. Now there is one ter","First, there was one terest. Now there are two ter",644,3169,terest,terests,1
"First, there was one progystion. Now there are two progys","First, there were two progystions. Now there is one progys",1078,588,progystion,progystions,0
"First, there were two progystions. Now there is one progys","First, there was one progystion. Now there are two progys",588,1078,progystion,progystions,1
"First, there was one rebuin. Now there are two rebu","First, there were two rebuins. Now there is one rebu",1137,473,rebuin,rebuins,0
"First, there were two rebuins. Now there is one rebu","First, there was one rebuin. Now there are two rebu",473,1137,rebuin,rebuins,1
"First, there was one dodory. Now there are two dod","First, there were two dodories. Now there is one dod",2771,929,dodory,dodories,0
"First, there were two dodories. Now there is one dod","First, there was one dodory. Now there are two dod",929,2771,dodory,dodories,1
"First, there was one ardesity. Now there are two ardes","First, there were two ardesities. Now there is one ardes",2796,684,ardesity,ardesities,0
"First, there were two ardesities. Now there is one ardes","First, there was one ardesity. Now there are two ardes",684,2796,ardesity,ardesities,1
"First, there was one paxerence. Now there are two paxer","First, there were two paxerences. Now there is one paxer",2061,876,paxerence,paxerences,0
"First, there were two paxerences. Now there is one paxer","First, there was one paxerence. Now there are two paxer",876,2061,paxerence,paxerences,1
"First, there was one imerdy. Now there are two imer","First, there were two imerdies. Now there is one imer",2908,2259,imerdy,imerdies,0
"First, there were two imerdies. Now there is one imer","First, there was one imerdy. Now there are two imer",2259,2908,imerdy,imerdies,1
"First, there was one chickman. Now there are two chick","First, there were two chickmen. Now there is one chick",631,1066,chickman,chickmen,0
"First, there were two chickmen. Now there is one chick","First, there was one chickman. Now there are two chick",1066,631,chickman,chickmen,1
"First, there was one plard. Now there are two pl","First, there were two plards. Now there is one pl",2050,735,plard,plards,0
"First, there were two plards. Now there is one pl","First, there was one plard. Now there are two pl",735,2050,plard,plards,1
"First, there was one greep. Now there are two gre","First, there were two greeps. Now there is one gre",9268,810,greep,greeps,0
"First, there were two greeps. Now there is one gre","First, there was one greep. Now there are two gre",810,9268,greep,greeps,1
"First, there was one eafed. Now there are two eaf","First, there were two eafeds. Now there is one eaf",4325,509,eafed,eafeds,0
"First, there were two eafeds. Now there is one eaf","First, there was one eafed. Now there are two eaf",509,4325,eafed,eafeds,1
"First, there was one stocidion. Now there are two stocid","First, there were two stocidions. Now there is one stocid",3014,587,stocidion,stocidions,0
"First, there were two stocidions. Now there is one stocid","First, there was one stocidion. Now there are two stocid",587,3014,stocidion,stocidions,1
"First, there was one arf. Now there are two ar","First, there were two arves. Now there is one ar",1143,235266,arf,arves,0
"First, there were two arves. Now there is one ar","First, there was one arf. Now there are two ar",235266,1143,arf,arves,1
"First, there was one floar. Now there are two flo","First, there were two floars. Now there is one flo",1398,486,floar,floars,0
"First, there were two floars. Now there is one flo","First, there was one floar. Now there are two flo",486,1398,floar,floars,1
"First, there was one shon. Now there are two sh","First, there were two shons. Now there is one sh",630,477,shon,shons,0
"First, there were two shons. Now there is one sh","First, there was one shon. Now there are two sh",477,630,shon,shons,1
"First, there was one affess. Now there are two aff","First, there were two affesses. Now there is one aff",35459,669,affess,affesses,0
"First, there were two affesses. Now there is one aff","First, there was one affess. Now there are two aff",669,35459,affess,affesses,1
"First, there was one marveament. Now there are two marve","First, there were two marveaments. Now there is one marve",52595,7235,marveament,marveaments,0
"First, there were two marveaments. Now there is one marve","First, there was one marveament. Now there are two marve",7235,52595,marveament,marveaments,1
"First, there was one tacour. Now there are two tac","First, there were two tacours. Now there is one tac",1921,642,tacour,tacours,0
"First, there were two tacours. Now there is one tac","First, there was one tacour. Now there are two tac",642,1921,tacour,tacours,1
"First, there was one estropment. Now there are two estrop","First, there were two estropments. Now there is one estrop",1132,677,estropment,estropments,0
"First, there were two estropments. Now there is one estrop","First, there was one estropment. Now there are two estrop",677,1132,estropment,estropments,1
"First, there was one utdesition. Now there are two utdes","First, there were two utdesitions. Now there is one utdes",26727,5914,utdesition,utdesitions,0
"First, there were two utdesitions. Now there is one utdes","First, there was one utdesition. Now there are two utdes",5914,26727,utdesition,utdesitions,1
"First, there was one bempness. Now there are two bemp","First, there were two bempnesses. Now there is one bemp",37166,1746,bempness,bempnesses,0
"First, there were two bempnesses. Now there is one bemp","First, there was one bempness. Now there are two bemp",1746,37166,bempness,bempnesses,1
"First, there was one desamp. Now there are two des","First, there were two desamps. Now there is one des",70499,1657,desamp,desamps,0
"First, there were two desamps. Now there is one des","First, there was one desamp. Now there are two des",1657,70499,desamp,desamps,1
"First, there was one retork. Now there are two ret","First, there were two retorks. Now there is one ret",4210,837,retork,retorks,0
"First, there were two retorks. Now there is one ret","First, there was one retork. Now there are two ret",837,4210,retork,retorks,1
"First, there was one muntod. Now there are two munt","First, there were two muntods. Now there is one munt",40480,643,muntod,muntods,0
"First, there were two muntods. Now there is one munt","First, there was one muntod. Now there are two munt",643,40480,muntod,muntods,1
"First, there was one suswect. Now there are two susw","First, there were two suswects. Now there is one susw",7520,811,suswect,suswects,0
"First, there were two suswects. Now there is one susw","First, there was one suswect. Now there are two susw",811,7520,suswect,suswects,1
"First, there was one bephness. Now there are two beph","First, there were two bephnesses. Now there is one beph",37166,1746,bephness,bephnesses,0
"First, there were two bephnesses. Now there is one beph","First, there was one bephness. Now there are two beph",1746,37166,bephness,bephnesses,1
"First, there was one vonit. Now there are two von","First, there were two vonits. Now there is one von",1218,500,vonit,vonits,0
"First, there were two vonits. Now there is one von","First, there was one vonit. Now there are two von",500,1218,vonit,vonits,1
"First, there was one ardrer. Now there are two ardr","First, there were two ardrers. Now there is one ardr",618,475,ardrer,ardrers,0
"First, there were two ardrers. Now there is one ardr","First, there was one ardrer. Now there are two ardr",475,618,ardrer,ardrers,1
"First, there was one ficrory. Now there are two ficr","First, there were two ficrories. Now there is one ficr",2771,929,ficrory,ficrories,0
"First, there were two ficrories. Now there is one ficr","First, there was one ficrory. Now there are two ficr",929,2771,ficrory,ficrories,1
"First, there was one memicy. Now there are two memic","First, there were two memicies. Now there is one memic",924,235267,memicy,memicies,0
"First, there were two memicies. Now there is one memic","First, there was one memicy. Now there are two memic",235267,924,memicy,memicies,1
"First, there was one sevement. Now there are two se","First, there were two sevements. Now there is one se",39779,9617,sevement,sevements,0
"First, there were two sevements. Now there is one se","First, there was one sevement. Now there are two se",9617,39779,sevement,sevements,1
"First, there was one voink. Now there are two vo","First, there were two voinks. Now there is one vo",4504,979,voink,voinks,0
"First, there were two voinks. Now there is one vo","First, there was one voink. Now there are two vo",979,4504,voink,voinks,1
"First, there was one jand. Now there are two j","First, there were two jands. Now there is one j",4339,639,jand,jands,0
"First, there were two jands. Now there is one j","First, there was one jand. Now there are two j",639,4339,jand,jands,1
"First, there was one marvoument. Now there are two marvou","First, there were two marvouments. Now there is one marvou",1132,677,marvoument,marvouments,0
"First, there were two marvouments. Now there is one marvou","First, there was one marvoument. Now there are two marvou",677,1132,marvoument,marvouments,1
"First, there was one uspicer. Now there are two uspic","First, there were two uspicers. Now there is one uspic",618,475,uspicer,uspicers,0
"First, there were two uspicers. Now there is one uspic","First, there was one uspicer. Now there are two uspic",475,618,uspicer,uspicers,1
"First, there was one yand. Now there are two y","First, there were two yands. Now there is one y",4339,639,yand,yands,0
"First, there were two yands. Now there is one y","First, there was one yand. Now there are two y",639,4339,yand,yands,1
"First, there was one purpind. Now there are two purp","First, there were two purpinds. Now there is one purp",9781,767,purpind,purpinds,0
"First, there were two purpinds. Now there is one purp","First, there was one purpind. Now there are two purp",767,9781,purpind,purpinds,1
"First, there was one altetsion. Now there are two altet","First, there were two altetsions. Now there is one altet",1974,817,altetsion,altetsions,0
"First, there were two altetsions. Now there is one altet","First, there was one altetsion. Now there are two altet",817,1974,altetsion,altetsions,1
"First, there was one yeaf. Now there are two yea","First, there were two yeaves. Now there is one yea",1143,235266,yeaf,yeaves,0
"First, there were two yeaves. Now there is one yea","First, there was one yeaf. Now there are two yea",235266,1143,yeaf,yeaves,1
"First, there was one odge. Now there are two od","First, there were two odges. Now there is one od",1233,541,odge,odges,0
"First, there were two odges. Now there is one od","First, there was one odge. Now there are two od",541,1233,odge,odges,1
"First, there was one sarter. Now there are two sar","First, there were two sarters. Now there is one sar",1518,610,sarter,sarters,0
"First, there were two sarters. Now there is one sar","First, there was one sarter. Now there are two sar",610,1518,sarter,sarters,1
"First, there was one manret. Now there are two man","First, there were two manrets. Now there is one man",14858,672,manret,manrets,0
"First, there were two manrets. Now there is one man","First, there was one manret. Now there are two man",672,14858,manret,manrets,1
"First, there was one cowler. Now there are two cow","First, there were two cowlers. Now there is one cow",11404,1595,cowler,cowlers,0
"First, there were two cowlers. Now there is one cow","First, there was one cowler. Now there are two cow",1595,11404,cowler,cowlers,1
"First, there was one shup. Now there are two sh","First, there were two shups. Now there is one sh",11984,1021,shup,shups,0
"First, there were two shups. Now there is one sh","First, there was one shup. Now there are two sh",1021,11984,shup,shups,1
"First, there was one cunkle. Now there are two cunk","First, there were two cunkles. Now there is one cunk",982,494,cunkle,cunkles,0
"First, there were two cunkles. Now there is one cunk","First, there was one cunkle. Now there are two cunk",494,982,cunkle,cunkles,1
"First, there was one cauve. Now there are two cau","First, there were two cauves. Now there is one cau",1143,524,cauve,cauves,0
"First, there were two cauves. Now there is one cau","First, there was one cauve. Now there are two cau",524,1143,cauve,cauves,1
"First, there was one irprarity. Now there are two irpr","First, there were two irprarities. Now there is one irpr",25121,25909,irprarity,irprarities,0
"First, there were two irprarities. Now there is one irpr","First, there was one irprarity. Now there are two irpr",25909,25121,irprarity,irprarities,1
