,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
743,"Then, Christine and Dustin had a lot of fun at the garden. Christine gave a bone to","Then, Christine and Dustin had a lot of fun at the garden. Benjamin gave a bone to","Then, Christine and Dustin had a lot of fun at the garden. Dustin gave a bone to",78318,45893
917,"After Jamie and Rachel went to the garden, Jamie gave a bone to","After Jamie and Rachel went to the garden, Mark gave a bone to","After Jamie and Rachel went to the garden, Rachel gave a bone to",31432,35757
942,"Then, Lindsay and Matthew had a long argument, and afterwards Matthew said to","Then, Lindsay and Matthew had a long argument, and afterwards Patrick said to","Then, Lindsay and Matthew had a long argument, and afterwards Lindsay said to",62784,18939
788,"When Michael and Tiffany got a computer at the school, Tiffany decided to give it to","When Michael and Tiffany got a computer at the school, Emily decided to give it to","When Michael and Tiffany got a computer at the school, Michael decided to give it to",7937,67473
188,"After Steven and Heather went to the garden, Steven gave a drink to","After Steven and Heather went to the garden, Tyler gave a drink to","After Steven and Heather went to the garden, Heather gave a drink to",46263,23644
197,"Then, Katherine and Adam were working at the school. Adam decided to give a necklace to","Then, Katherine and Adam were working at the school. Gregory decided to give a necklace to","Then, Katherine and Adam were working at the school. Katherine decided to give a necklace to",61326,15037
59,"When Amber and David got a bone at the station, Amber decided to give it to","When Amber and David got a bone at the station, Erica decided to give it to","When Amber and David got a bone at the station, David decided to give it to",6798,46664
229,"When Mark and Jose got a bone at the restaurant, Mark decided to give it to","When Mark and Jose got a bone at the restaurant, Jonathan decided to give it to","When Mark and Jose got a bone at the restaurant, Jose decided to give it to",10860,4389
180,"Then, Brittany and Amanda were thinking about going to the office. Brittany wanted to give a basketball to","Then, Brittany and Amanda were thinking about going to the office. Benjamin wanted to give a basketball to","Then, Brittany and Amanda were thinking about going to the office. Amanda wanted to give a basketball to",41759,88154
277,"Then, Megan and Kelly were working at the store. Megan decided to give a kiss to","Then, Megan and Kelly were working at the store. Shannon decided to give a kiss to","Then, Megan and Kelly were working at the store. Kelly decided to give a kiss to",18661,54529
97,"Then, Katherine and Jeffrey went to the station. Katherine gave a ring to","Then, Katherine and Jeffrey went to the station. Matthew gave a ring to","Then, Katherine and Jeffrey went to the station. Jeffrey gave a ring to",41007,61326
524,"Then, Ashley and Shannon had a lot of fun at the restaurant. Ashley gave a snack to","Then, Ashley and Shannon had a lot of fun at the restaurant. Daniel gave a snack to","Then, Ashley and Shannon had a lot of fun at the restaurant. Shannon gave a snack to",53663,37118
514,"Then, Kyle and Joseph had a lot of fun at the restaurant. Joseph gave a computer to","Then, Kyle and Joseph had a lot of fun at the restaurant. Sarah gave a computer to","Then, Kyle and Joseph had a lot of fun at the restaurant. Kyle gave a computer to",30259,15115
151,"Then, Rachel and Nathan had a lot of fun at the house. Rachel gave a computer to","Then, Rachel and Nathan had a lot of fun at the house. Joshua gave a computer to","Then, Rachel and Nathan had a lot of fun at the house. Nathan gave a computer to",36737,31432
300,"Then, Stephen and Jacob went to the house. Stephen gave a ring to","Then, Stephen and Jacob went to the house. Sean gave a ring to","Then, Stephen and Jacob went to the house. Jacob gave a ring to",24521,18095
659,"Then, Kevin and Amanda had a long argument, and afterwards Kevin said to","Then, Kevin and Amanda had a long argument, and afterwards Lindsey said to","Then, Kevin and Amanda had a long argument, and afterwards Amanda said to",41759,16364
244,"Then, Adam and Brian had a long argument, and afterwards Brian said to","Then, Adam and Brian had a long argument, and afterwards Emily said to","Then, Adam and Brian had a long argument, and afterwards Adam said to",15037,17083
409,"Then, Nathan and Sarah had a long argument, and afterwards Sarah said to","Then, Nathan and Sarah had a long argument, and afterwards Alicia said to","Then, Nathan and Sarah had a long argument, and afterwards Nathan said to",36737,20445
699,"When Kelly and Patrick got a computer at the restaurant, Kelly decided to give it to","When Kelly and Patrick got a computer at the restaurant, Travis decided to give it to","When Kelly and Patrick got a computer at the restaurant, Patrick decided to give it to",19626,18661
922,"Then, Jennifer and Brittany went to the restaurant. Jennifer gave a basketball to","Then, Jennifer and Brittany went to the restaurant. Michael gave a basketball to","Then, Jennifer and Brittany went to the restaurant. Brittany gave a basketball to",88154,29650
361,"Then, Andrew and David were thinking about going to the store. Andrew wanted to give a basketball to","Then, Andrew and David were thinking about going to the store. Rachel wanted to give a basketball to","Then, Andrew and David were thinking about going to the store. David wanted to give a basketball to",6798,13615
291,"When Dustin and Bryan got a computer at the house, Bryan decided to give it to","When Dustin and Bryan got a computer at the house, Alexander decided to give it to","When Dustin and Bryan got a computer at the house, Dustin decided to give it to",78318,36353
592,"Then, Brian and Erica were working at the station. Erica decided to give a computer to","Then, Brian and Erica were working at the station. Anthony decided to give a computer to","Then, Brian and Erica were working at the station. Brian decided to give a computer to",17083,91835
354,"Then, Heather and Brittany were thinking about going to the garden. Heather wanted to give a ring to","Then, Heather and Brittany were thinking about going to the garden. Dustin wanted to give a ring to","Then, Heather and Brittany were thinking about going to the garden. Brittany wanted to give a ring to",88154,46263
378,"Then, Michael and Joshua went to the restaurant. Michael gave a drink to","Then, Michael and Joshua went to the restaurant. Joseph gave a drink to","Then, Michael and Joshua went to the restaurant. Joshua gave a drink to",39492,7937
208,"When Allison and Kyle got a computer at the restaurant, Allison decided to give it to","When Allison and Kyle got a computer at the restaurant, William decided to give it to","When Allison and Kyle got a computer at the restaurant, Kyle decided to give it to",30259,62408
79,"Then, Jamie and Erin had a lot of fun at the office. Erin gave a bone to","Then, Jamie and Erin had a lot of fun at the office. Stephanie gave a bone to","Then, Jamie and Erin had a lot of fun at the office. Jamie gave a bone to",35757,55814
807,"When Michelle and Elizabeth got a kiss at the school, Michelle decided to give it to","When Michelle and Elizabeth got a kiss at the school, Jesse decided to give it to","When Michelle and Elizabeth got a kiss at the school, Elizabeth decided to give it to",20731,32026
105,"Then, Rachel and Erin had a lot of fun at the station. Erin gave a basketball to","Then, Rachel and Erin had a lot of fun at the station. Jonathan gave a basketball to","Then, Rachel and Erin had a lot of fun at the station. Rachel gave a basketball to",31432,55814
685,"Then, Jason and Sean were working at the store. Jason decided to give a snack to","Then, Jason and Sean were working at the store. Robert decided to give a snack to","Then, Jason and Sean were working at the store. Sean decided to give a snack to",24995,18477
627,"Then, Tyler and Daniel had a lot of fun at the school. Tyler gave a computer to","Then, Tyler and Daniel had a lot of fun at the school. Nathan gave a computer to","Then, Tyler and Daniel had a lot of fun at the school. Daniel gave a computer to",15118,31220
886,"Then, Alicia and Courtney were thinking about going to the school. Alicia wanted to give a ring to","Then, Alicia and Courtney were thinking about going to the school. Melissa wanted to give a ring to","Then, Alicia and Courtney were thinking about going to the school. Courtney wanted to give a ring to",70682,78902
195,"Then, Jessica and Shannon had a lot of fun at the restaurant. Jessica gave a ring to","Then, Jessica and Shannon had a lot of fun at the restaurant. Michael gave a ring to","Then, Jessica and Shannon had a lot of fun at the restaurant. Shannon gave a ring to",53663,32367
759,"Then, Patrick and Angela were thinking about going to the school. Angela wanted to give a basketball to","Then, Patrick and Angela were thinking about going to the school. Cody wanted to give a basketball to","Then, Patrick and Angela were thinking about going to the school. Patrick wanted to give a basketball to",19626,37143
112,"After Bryan and Bradley went to the station, Bryan gave a kiss to","After Bryan and Bradley went to the station, Benjamin gave a kiss to","After Bryan and Bradley went to the station, Bradley gave a kiss to",36448,36353
734,"Then, Nicole and Brandon were working at the garden. Nicole decided to give a kiss to","Then, Nicole and Brandon were working at the garden. Nathan decided to give a kiss to","Then, Nicole and Brandon were working at the garden. Brandon decided to give a kiss to",31766,44030
178,"Then, Jacob and Amanda were working at the hospital. Amanda decided to give a necklace to","Then, Jacob and Amanda were working at the hospital. Tyler decided to give a necklace to","Then, Jacob and Amanda were working at the hospital. Jacob decided to give a necklace to",24521,41759
784,"Then, Mark and Katie had a lot of fun at the station. Katie gave a snack to","Then, Mark and Katie had a lot of fun at the station. Nicholas gave a snack to","Then, Mark and Katie had a lot of fun at the station. Mark gave a snack to",4389,44463
96,"Then, Christine and Joseph were thinking about going to the station. Christine wanted to give a snack to","Then, Christine and Joseph were thinking about going to the station. Kenneth wanted to give a snack to","Then, Christine and Joseph were thinking about going to the station. Joseph wanted to give a snack to",15115,45893
662,"Then, Mary and Jennifer had a lot of fun at the station. Mary gave a computer to","Then, Mary and Jennifer had a lot of fun at the station. Dustin gave a computer to","Then, Mary and Jennifer had a lot of fun at the station. Jennifer gave a computer to",29650,10244
766,"Then, Jessica and Timothy had a lot of fun at the hospital. Timothy gave a drink to","Then, Jessica and Timothy had a lot of fun at the hospital. David gave a drink to","Then, Jessica and Timothy had a lot of fun at the hospital. Jessica gave a drink to",32367,44468
80,"Then, David and Mary were thinking about going to the store. David wanted to give a basketball to","Then, David and Mary were thinking about going to the store. Amber wanted to give a basketball to","Then, David and Mary were thinking about going to the store. Mary wanted to give a basketball to",10244,6798
822,"After Lindsay and Jennifer went to the hospital, Lindsay gave a snack to","After Lindsay and Jennifer went to the hospital, Joseph gave a snack to","After Lindsay and Jennifer went to the hospital, Jennifer gave a snack to",29650,62784
163,"Then, Allison and Aaron were working at the school. Aaron decided to give a drink to","Then, Allison and Aaron were working at the school. Ryan decided to give a drink to","Then, Allison and Aaron were working at the school. Allison decided to give a drink to",62408,25673
90,"Then, Ryan and Samuel were working at the office. Ryan decided to give a ring to","Then, Ryan and Samuel were working at the office. Alexander decided to give a ring to","Then, Ryan and Samuel were working at the office. Samuel decided to give a ring to",31907,13646
94,"Then, Timothy and Rachel had a lot of fun at the store. Timothy gave a computer to","Then, Timothy and Rachel had a lot of fun at the store. Lauren gave a computer to","Then, Timothy and Rachel had a lot of fun at the store. Rachel gave a computer to",31432,44468
610,"Then, Paul and Jacob were working at the garden. Jacob decided to give a drink to","Then, Paul and Jacob were working at the garden. Jessica decided to give a drink to","Then, Paul and Jacob were working at the garden. Paul decided to give a drink to",6898,24521
66,"Then, Lisa and Mary went to the hospital. Lisa gave a computer to","Then, Lisa and Mary went to the hospital. Sara gave a computer to","Then, Lisa and Mary went to the hospital. Mary gave a computer to",10244,28556
711,"When Eric and Katherine got a ring at the office, Eric decided to give it to","When Eric and Katherine got a ring at the office, Nathan decided to give it to","When Eric and Katherine got a ring at the office, Katherine decided to give it to",61326,16247
252,"Then, Christina and Brian had a long argument, and afterwards Brian said to","Then, Christina and Brian had a long argument, and afterwards Samuel said to","Then, Christina and Brian had a long argument, and afterwards Christina said to",59671,17083
88,"Then, Jonathan and Scott were working at the restaurant. Scott decided to give a computer to","Then, Jonathan and Scott were working at the restaurant. Stephen decided to give a computer to","Then, Jonathan and Scott were working at the restaurant. Jonathan decided to give a computer to",23269,9815
230,"Then, Kyle and Rebecca had a lot of fun at the garden. Rebecca gave a basketball to","Then, Kyle and Rebecca had a lot of fun at the garden. Jesse gave a basketball to","Then, Kyle and Rebecca had a lot of fun at the garden. Kyle gave a basketball to",30259,44457
739,"Then, Brittany and Jason had a lot of fun at the garden. Brittany gave a bone to","Then, Brittany and Jason had a lot of fun at the garden. Mark gave a bone to","Then, Brittany and Jason had a lot of fun at the garden. Jason gave a bone to",18477,88154
849,"Then, James and Heather went to the house. James gave a necklace to","Then, James and Heather went to the house. Jose gave a necklace to","Then, James and Heather went to the house. Heather gave a necklace to",46263,7801
533,"After Kimberly and Brittany went to the house, Kimberly gave a bone to","After Kimberly and Brittany went to the house, Amanda gave a bone to","After Kimberly and Brittany went to the house, Brittany gave a bone to",88154,85653
779,"Then, Travis and Brandon went to the restaurant. Brandon gave a snack to","Then, Travis and Brandon went to the restaurant. Kyle gave a snack to","Then, Travis and Brandon went to the restaurant. Travis gave a snack to",40710,31766
802,"Then, Katherine and Laura were thinking about going to the office. Katherine wanted to give a basketball to","Then, Katherine and Laura were thinking about going to the office. Gregory wanted to give a basketball to","Then, Katherine and Laura were thinking about going to the office. Laura wanted to give a basketball to",29828,61326
819,"After Charles and Adam went to the restaurant, Charles gave a drink to","After Charles and Adam went to the restaurant, Emily gave a drink to","After Charles and Adam went to the restaurant, Adam gave a drink to",15037,14927
104,"Then, Aaron and Nicole were working at the station. Aaron decided to give a computer to","Then, Aaron and Nicole were working at the station. Angela decided to give a computer to","Then, Aaron and Nicole were working at the station. Nicole decided to give a computer to",44030,25673
407,"Then, Joseph and Cody had a lot of fun at the hospital. Joseph gave a bone to","Then, Joseph and Cody had a lot of fun at the hospital. Brandon gave a bone to","Then, Joseph and Cody had a lot of fun at the hospital. Cody gave a bone to",57282,15115
708,"After Justin and Travis went to the house, Travis gave a basketball to","After Justin and Travis went to the house, Kevin gave a basketball to","After Justin and Travis went to the house, Justin gave a basketball to",22467,40710
135,"Then, Brian and Brandon were working at the hospital. Brandon decided to give a basketball to","Then, Brian and Brandon were working at the hospital. Timothy decided to give a basketball to","Then, Brian and Brandon were working at the hospital. Brian decided to give a basketball to",17083,31766
265,"Then, Heather and Jesse went to the house. Jesse gave a necklace to","Then, Heather and Jesse went to the house. Rachel gave a necklace to","Then, Heather and Jesse went to the house. Heather gave a necklace to",46263,39171
695,"Then, Patrick and Megan were working at the hospital. Patrick decided to give a kiss to","Then, Patrick and Megan were working at the hospital. Joseph decided to give a kiss to","Then, Patrick and Megan were working at the hospital. Megan decided to give a kiss to",54529,19626
586,"After Christina and Brandon went to the store, Brandon gave a computer to","After Christina and Brandon went to the store, Lindsey gave a computer to","After Christina and Brandon went to the store, Christina gave a computer to",59671,31766
998,"Then, Adam and Jamie were thinking about going to the house. Jamie wanted to give a snack to","Then, Adam and Jamie were thinking about going to the house. William wanted to give a snack to","Then, Adam and Jamie were thinking about going to the house. Adam wanted to give a snack to",15037,35757
604,"Then, Nicholas and Lisa were working at the house. Lisa decided to give a drink to","Then, Nicholas and Lisa were working at the house. Kenneth decided to give a drink to","Then, Nicholas and Lisa were working at the house. Nicholas decided to give a drink to",39696,28556
808,"Then, Adam and Brandon went to the hospital. Brandon gave a computer to","Then, Adam and Brandon went to the hospital. Stephen gave a computer to","Then, Adam and Brandon went to the hospital. Adam gave a computer to",15037,31766
934,"Then, Jeremy and Bradley were thinking about going to the hospital. Bradley wanted to give a ring to","Then, Jeremy and Bradley were thinking about going to the hospital. Katie wanted to give a ring to","Then, Jeremy and Bradley were thinking about going to the hospital. Jeremy wanted to give a ring to",27118,36448
450,"Then, Tyler and Jamie had a long argument, and afterwards Tyler said to","Then, Tyler and Jamie had a long argument, and afterwards Sara said to","Then, Tyler and Jamie had a long argument, and afterwards Jamie said to",35757,31220
87,"Then, Jeffrey and Travis went to the school. Jeffrey gave a drink to","Then, Jeffrey and Travis went to the school. Adam gave a drink to","Then, Jeffrey and Travis went to the school. Travis gave a drink to",40710,41007
353,"After Katie and Erica went to the store, Katie gave a computer to","After Katie and Erica went to the store, Jason gave a computer to","After Katie and Erica went to the store, Erica gave a computer to",91835,44463
678,"Then, Mark and Amy were thinking about going to the restaurant. Amy wanted to give a bone to","Then, Mark and Amy were thinking about going to the restaurant. Laura wanted to give a bone to","Then, Mark and Amy were thinking about going to the restaurant. Mark wanted to give a bone to",4389,28693
888,"Then, Nicole and Richard went to the garden. Richard gave a ring to","Then, Nicole and Richard went to the garden. Patrick gave a ring to","Then, Nicole and Richard went to the garden. Nicole gave a ring to",44030,11867
989,"Then, Katie and Elizabeth were thinking about going to the garden. Katie wanted to give a computer to","Then, Katie and Elizabeth were thinking about going to the garden. Rachel wanted to give a computer to","Then, Katie and Elizabeth were thinking about going to the garden. Elizabeth wanted to give a computer to",20731,44463
564,"Then, Emily and Kevin went to the station. Kevin gave a necklace to","Then, Emily and Kevin went to the station. Aaron gave a necklace to","Then, Emily and Kevin went to the station. Emily gave a necklace to",34166,16364
503,"When Anthony and Rachel got a computer at the garden, Rachel decided to give it to","When Anthony and Rachel got a computer at the garden, Brandon decided to give it to","When Anthony and Rachel got a computer at the garden, Anthony decided to give it to",20696,31432
363,"Then, Amber and Paul had a lot of fun at the hospital. Amber gave a ring to","Then, Amber and Paul had a lot of fun at the hospital. Travis gave a ring to","Then, Amber and Paul had a lot of fun at the hospital. Paul gave a ring to",6898,46664
753,"Then, Allison and Megan went to the school. Megan gave a ring to","Then, Allison and Megan went to the school. Brian gave a ring to","Then, Allison and Megan went to the school. Allison gave a ring to",62408,54529
914,"After Nathan and Sean went to the school, Nathan gave a bone to","After Nathan and Sean went to the school, Stephanie gave a bone to","After Nathan and Sean went to the school, Sean gave a bone to",24995,36737
760,"When Patrick and Benjamin got a computer at the restaurant, Benjamin decided to give it to","When Patrick and Benjamin got a computer at the restaurant, Charles decided to give it to","When Patrick and Benjamin got a computer at the restaurant, Patrick decided to give it to",19626,29311
688,"Then, Lisa and Justin went to the station. Lisa gave a snack to","Then, Lisa and Justin went to the station. Sarah gave a snack to","Then, Lisa and Justin went to the station. Justin gave a snack to",22467,28556
333,"Then, Melissa and Lauren had a long argument, and afterwards Lauren said to","Then, Melissa and Lauren had a long argument, and afterwards Kyle said to","Then, Melissa and Lauren had a long argument, and afterwards Melissa said to",47048,42360
192,"Then, Jennifer and Katie were working at the house. Katie decided to give a necklace to","Then, Jennifer and Katie were working at the house. Thomas decided to give a necklace to","Then, Jennifer and Katie were working at the house. Jennifer decided to give a necklace to",29650,44463
970,"After Erin and Amanda went to the office, Amanda gave a bone to","After Erin and Amanda went to the office, Lisa gave a bone to","After Erin and Amanda went to the office, Erin gave a bone to",55814,41759
14,"Then, Samantha and Brian were working at the school. Samantha decided to give a bone to","Then, Samantha and Brian were working at the school. Sara decided to give a bone to","Then, Samantha and Brian were working at the school. Brian decided to give a bone to",17083,62808
810,"After Scott and Lindsey went to the school, Scott gave a kiss to","After Scott and Lindsey went to the school, Tyler gave a kiss to","After Scott and Lindsey went to the school, Lindsey gave a kiss to",64279,9815
558,"When Nicholas and Vanessa got a bone at the garden, Vanessa decided to give it to","When Nicholas and Vanessa got a bone at the garden, Michelle decided to give it to","When Nicholas and Vanessa got a bone at the garden, Nicholas decided to give it to",39696,70519
218,"Then, Jessica and Brandon went to the store. Brandon gave a kiss to","Then, Jessica and Brandon went to the store. Patrick gave a kiss to","Then, Jessica and Brandon went to the store. Jessica gave a kiss to",32367,31766
891,"Then, Andrea and Timothy were thinking about going to the station. Andrea wanted to give a snack to","Then, Andrea and Timothy were thinking about going to the station. Joshua wanted to give a snack to","Then, Andrea and Timothy were thinking about going to the station. Timothy wanted to give a snack to",44468,40084
134,"Then, Kimberly and Bryan were working at the hospital. Bryan decided to give a kiss to","Then, Kimberly and Bryan were working at the hospital. Vanessa decided to give a kiss to","Then, Kimberly and Bryan were working at the hospital. Kimberly decided to give a kiss to",85653,36353
768,"Then, Sara and Kelly had a lot of fun at the station. Kelly gave a drink to","Then, Sara and Kelly had a lot of fun at the station. Joshua gave a drink to","Then, Sara and Kelly had a lot of fun at the station. Sara gave a drink to",42920,18661
123,"After Steven and Jason went to the garden, Steven gave a kiss to","After Steven and Jason went to the garden, Elizabeth gave a kiss to","After Steven and Jason went to the garden, Jason gave a kiss to",18477,23644
425,"Then, Jessica and Jacob were working at the office. Jessica decided to give a bone to","Then, Jessica and Jacob were working at the office. Justin decided to give a bone to","Then, Jessica and Jacob were working at the office. Jacob decided to give a bone to",24521,32367
730,"Then, Gregory and Jennifer had a lot of fun at the garden. Gregory gave a basketball to","Then, Gregory and Jennifer had a lot of fun at the garden. Jessica gave a basketball to","Then, Gregory and Jennifer had a lot of fun at the garden. Jennifer gave a basketball to",29650,42969
438,"When Justin and John got a drink at the school, Justin decided to give it to","When Justin and John got a drink at the school, Amy decided to give it to","When Justin and John got a drink at the school, John decided to give it to",3757,22467
703,"Then, Lisa and Jamie had a lot of fun at the garden. Jamie gave a kiss to","Then, Lisa and Jamie had a lot of fun at the garden. Christina gave a kiss to","Then, Lisa and Jamie had a lot of fun at the garden. Lisa gave a kiss to",28556,35757
693,"Then, Sara and Allison went to the restaurant. Sara gave a ring to","Then, Sara and Allison went to the restaurant. Anthony gave a ring to","Then, Sara and Allison went to the restaurant. Allison gave a ring to",62408,42920
100,"When Christopher and Aaron got a bone at the garden, Christopher decided to give it to","When Christopher and Aaron got a bone at the garden, Michael decided to give it to","When Christopher and Aaron got a bone at the garden, Aaron decided to give it to",25673,24986
879,"Then, Jessica and Jamie went to the store. Jessica gave a bone to","Then, Jessica and Jamie went to the store. Bradley gave a bone to","Then, Jessica and Jamie went to the store. Jamie gave a bone to",35757,32367
325,"Then, Stephanie and Aaron went to the garden. Stephanie gave a snack to","Then, Stephanie and Aaron went to the garden. Michelle gave a snack to","Then, Stephanie and Aaron went to the garden. Aaron gave a snack to",25673,48143
733,"Then, Matthew and Heather were working at the store. Heather decided to give a basketball to","Then, Matthew and Heather were working at the store. Laura decided to give a basketball to","Then, Matthew and Heather were working at the store. Matthew decided to give a basketball to",18939,46263
652,"After Kimberly and Stephen went to the restaurant, Stephen gave a kiss to","After Kimberly and Stephen went to the restaurant, Nicole gave a kiss to","After Kimberly and Stephen went to the restaurant, Kimberly gave a kiss to",85653,18095
518,"Then, Alexander and Sarah went to the garden. Alexander gave a snack to","Then, Alexander and Sarah went to the garden. Travis gave a snack to","Then, Alexander and Sarah went to the garden. Sarah gave a snack to",20445,20042
824,"Then, Melissa and Lindsay were thinking about going to the restaurant. Melissa wanted to give a snack to","Then, Melissa and Lindsay were thinking about going to the restaurant. Kyle wanted to give a snack to","Then, Melissa and Lindsay were thinking about going to the restaurant. Lindsay wanted to give a snack to",62784,47048
25,"Then, Jeffrey and Ryan went to the store. Jeffrey gave a drink to","Then, Jeffrey and Ryan went to the store. Shannon gave a drink to","Then, Jeffrey and Ryan went to the store. Ryan gave a drink to",13646,41007
176,"Then, John and Dustin were thinking about going to the garden. John wanted to give a ring to","Then, John and Dustin were thinking about going to the garden. Eric wanted to give a ring to","Then, John and Dustin were thinking about going to the garden. Dustin wanted to give a ring to",78318,3757
521,"When Kyle and Megan got a necklace at the office, Kyle decided to give it to","When Kyle and Megan got a necklace at the office, Lisa decided to give it to","When Kyle and Megan got a necklace at the office, Megan decided to give it to",54529,30259
231,"Then, Charles and Paul went to the station. Charles gave a snack to","Then, Charles and Paul went to the station. Lindsey gave a snack to","Then, Charles and Paul went to the station. Paul gave a snack to",6898,14927
196,"Then, Lindsey and Bradley were thinking about going to the restaurant. Lindsey wanted to give a snack to","Then, Lindsey and Bradley were thinking about going to the restaurant. Alicia wanted to give a snack to","Then, Lindsey and Bradley were thinking about going to the restaurant. Bradley wanted to give a snack to",36448,64279
492,"Then, Andrew and Cody went to the hospital. Andrew gave a basketball to","Then, Andrew and Cody went to the hospital. Gregory gave a basketball to","Then, Andrew and Cody went to the hospital. Cody gave a basketball to",57282,13615
820,"Then, Danielle and Matthew went to the restaurant. Matthew gave a ring to","Then, Danielle and Matthew went to the restaurant. Dustin gave a ring to","Then, Danielle and Matthew went to the restaurant. Danielle gave a ring to",71616,18939
281,"Then, Anthony and Richard had a long argument, and afterwards Richard said to","Then, Anthony and Richard had a long argument, and afterwards Emily said to","Then, Anthony and Richard had a long argument, and afterwards Anthony said to",20696,11867
278,"Then, Amber and Laura went to the garden. Amber gave a kiss to","Then, Amber and Laura went to the garden. Bryan gave a kiss to","Then, Amber and Laura went to the garden. Laura gave a kiss to",29828,46664
238,"Then, Christopher and Scott were working at the office. Christopher decided to give a kiss to","Then, Christopher and Scott were working at the office. Jesse decided to give a kiss to","Then, Christopher and Scott were working at the office. Scott decided to give a kiss to",9815,24986
437,"Then, David and Lisa went to the office. David gave a computer to","Then, David and Lisa went to the office. Aaron gave a computer to","Then, David and Lisa went to the office. Lisa gave a computer to",28556,6798
130,"Then, Alexander and Nicole had a long argument, and afterwards Alexander said to","Then, Alexander and Nicole had a long argument, and afterwards Lindsey said to","Then, Alexander and Nicole had a long argument, and afterwards Nicole said to",44030,20042
775,"Then, Sarah and William had a long argument, and afterwards William said to","Then, Sarah and William had a long argument, and afterwards Kyle said to","Then, Sarah and William had a long argument, and afterwards Sarah said to",20445,12375
980,"Then, Christopher and Charles were thinking about going to the store. Christopher wanted to give a drink to","Then, Christopher and Charles were thinking about going to the store. Jessica wanted to give a drink to","Then, Christopher and Charles were thinking about going to the store. Charles wanted to give a drink to",14927,24986
706,"Then, Kyle and Emily went to the station. Emily gave a ring to","Then, Kyle and Emily went to the station. Shannon gave a ring to","Then, Kyle and Emily went to the station. Kyle gave a ring to",30259,34166
190,"Then, Jamie and Nicole had a long argument, and afterwards Nicole said to","Then, Jamie and Nicole had a long argument, and afterwards Lauren said to","Then, Jamie and Nicole had a long argument, and afterwards Jamie said to",35757,44030
213,"Then, Robert and Nathan went to the hospital. Robert gave a drink to","Then, Robert and Nathan went to the hospital. Emily gave a drink to","Then, Robert and Nathan went to the hospital. Nathan gave a drink to",36737,8397
234,"Then, Jessica and Samuel had a long argument, and afterwards Samuel said to","Then, Jessica and Samuel had a long argument, and afterwards Eric said to","Then, Jessica and Samuel had a long argument, and afterwards Jessica said to",32367,31907
283,"Then, Emily and Danielle had a lot of fun at the station. Danielle gave a snack to","Then, Emily and Danielle had a lot of fun at the station. Jacob gave a snack to","Then, Emily and Danielle had a lot of fun at the station. Emily gave a snack to",34166,71616
921,"Then, Jacob and Lisa were working at the house. Jacob decided to give a basketball to","Then, Jacob and Lisa were working at the house. William decided to give a basketball to","Then, Jacob and Lisa were working at the house. Lisa decided to give a basketball to",28556,24521
780,"Then, Richard and Thomas were thinking about going to the store. Richard wanted to give a snack to","Then, Richard and Thomas were thinking about going to the store. Laura wanted to give a snack to","Then, Richard and Thomas were thinking about going to the store. Thomas wanted to give a snack to",11108,11867
958,"Then, Tiffany and Heather went to the restaurant. Heather gave a drink to","Then, Tiffany and Heather went to the restaurant. Jessica gave a drink to","Then, Tiffany and Heather went to the restaurant. Tiffany gave a drink to",67473,46263
486,"Then, Patrick and Richard went to the school. Richard gave a basketball to","Then, Patrick and Richard went to the school. Jose gave a basketball to","Then, Patrick and Richard went to the school. Patrick gave a basketball to",19626,11867
369,"Then, Kelly and Joseph had a lot of fun at the office. Kelly gave a computer to","Then, Kelly and Joseph had a lot of fun at the office. Courtney gave a computer to","Then, Kelly and Joseph had a lot of fun at the office. Joseph gave a computer to",15115,18661
575,"Then, Michelle and Bryan went to the station. Michelle gave a necklace to","Then, Michelle and Bryan went to the station. Stephanie gave a necklace to","Then, Michelle and Bryan went to the station. Bryan gave a necklace to",36353,32026
811,"After Elizabeth and Brittany went to the store, Elizabeth gave a necklace to","After Elizabeth and Brittany went to the store, Jeffrey gave a necklace to","After Elizabeth and Brittany went to the store, Brittany gave a necklace to",88154,20731
189,"After Eric and Paul went to the garden, Paul gave a bone to","After Eric and Paul went to the garden, John gave a bone to","After Eric and Paul went to the garden, Eric gave a bone to",16247,6898
582,"Then, Elizabeth and Kimberly had a long argument, and afterwards Elizabeth said to","Then, Elizabeth and Kimberly had a long argument, and afterwards Joshua said to","Then, Elizabeth and Kimberly had a long argument, and afterwards Kimberly said to",85653,20731
910,"After John and Paul went to the store, John gave a drink to","After John and Paul went to the store, Ryan gave a drink to","After John and Paul went to the store, Paul gave a drink to",6898,3757
240,"Then, Christina and Heather had a lot of fun at the station. Christina gave a snack to","Then, Christina and Heather had a lot of fun at the station. Katie gave a snack to","Then, Christina and Heather had a lot of fun at the station. Heather gave a snack to",46263,59671
560,"Then, Vanessa and Matthew went to the station. Matthew gave a drink to","Then, Vanessa and Matthew went to the station. Brandon gave a drink to","Then, Vanessa and Matthew went to the station. Vanessa gave a drink to",70519,18939
144,"Then, Justin and Erin had a long argument, and afterwards Justin said to","Then, Justin and Erin had a long argument, and afterwards Sara said to","Then, Justin and Erin had a long argument, and afterwards Erin said to",55814,22467
913,"Then, Jonathan and Matthew had a long argument, and afterwards Jonathan said to","Then, Jonathan and Matthew had a long argument, and afterwards Vanessa said to","Then, Jonathan and Matthew had a long argument, and afterwards Matthew said to",18939,23269
