,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
655,"When Nicholas and Ashley got a ring at the station, Ashley decided to give it to","When Nicholas and Ashley got a ring at the station, Jennifer decided to give it to","When Nicholas and Ashley got a ring at the station, Nicholas decided to give it to",40796,38218
599,"Then, Christine and Angela went to the garden. Christine gave a necklace to","Then, Christine and Angela went to the garden. Timothy gave a necklace to","Then, Christine and Angela went to the garden. Angela gave a necklace to",38243,46993
910,"When Michelle and Adam got a necklace at the school, Michelle decided to give it to","When Michelle and Adam got a necklace at the school, Christina decided to give it to","When Michelle and Adam got a necklace at the school, Adam decided to give it to",15387,33126
515,"Then, Elizabeth and Michelle were working at the house. Michelle decided to give a bone to","Then, Elizabeth and Michelle were working at the house. Lisa decided to give a bone to","Then, Elizabeth and Michelle were working at the house. Elizabeth decided to give a bone to",21393,33126
549,"Then, Steven and Scott had a long argument, and afterwards Steven said to","Then, Steven and Scott had a long argument, and afterwards Stephanie said to","Then, Steven and Scott had a long argument, and afterwards Scott said to",10016,24565
374,"After Amy and Bradley went to the restaurant, Amy gave a snack to","After Amy and Bradley went to the restaurant, Vanessa gave a snack to","After Amy and Bradley went to the restaurant, Bradley gave a snack to",37548,29793
120,"Then, William and Jacob had a long argument, and afterwards Jacob said to","Then, William and Jacob had a long argument, and afterwards Emily said to","Then, William and Jacob had a long argument, and afterwards William said to",12656,25537
220,"Then, Jeffrey and Justin were working at the restaurant. Justin decided to give a bone to","Then, Jeffrey and Justin were working at the restaurant. Courtney decided to give a bone to","Then, Jeffrey and Justin were working at the restaurant. Jeffrey decided to give a bone to",42107,23278
263,"When Nicole and Jeffrey got a bone at the station, Jeffrey decided to give it to","When Nicole and Jeffrey got a bone at the station, Joseph decided to give it to","When Nicole and Jeffrey got a bone at the station, Nicole decided to give it to",45130,42107
353,"When Kenneth and Cody got a basketball at the garden, Cody decided to give it to","When Kenneth and Cody got a basketball at the garden, Joseph decided to give it to","When Kenneth and Cody got a basketball at the garden, Kenneth decided to give it to",49498,58382
4,"Then, Bryan and Charles were working at the store. Charles decided to give a basketball to","Then, Bryan and Charles were working at the store. Shannon decided to give a basketball to","Then, Bryan and Charles were working at the store. Bryan decided to give a basketball to",37453,15274
780,"Then, Jose and Sean had a long argument, and afterwards Sean said to","Then, Jose and Sean had a long argument, and afterwards Daniel said to","Then, Jose and Sean had a long argument, and afterwards Jose said to",11097,26044
411,"Then, Nicholas and Eric had a lot of fun at the garden. Eric gave a drink to","Then, Nicholas and Eric had a lot of fun at the garden. Timothy gave a drink to","Then, Nicholas and Eric had a lot of fun at the garden. Nicholas gave a drink to",40796,16645
460,"Then, Crystal and Alexander had a long argument, and afterwards Alexander said to","Then, Crystal and Alexander had a long argument, and afterwards Katie said to","Then, Crystal and Alexander had a long argument, and afterwards Crystal said to",29016,20643
840,"When Gregory and Elizabeth got a computer at the station, Gregory decided to give it to","When Gregory and Elizabeth got a computer at the station, Emily decided to give it to","When Gregory and Elizabeth got a computer at the station, Elizabeth decided to give it to",21393,44069
403,"Then, Alexander and Brittany had a long argument, and afterwards Brittany said to","Then, Alexander and Brittany had a long argument, and afterwards Shannon said to","Then, Alexander and Brittany had a long argument, and afterwards Alexander said to",20643,89254
573,"Then, Melissa and Lindsay were thinking about going to the house. Melissa wanted to give a snack to","Then, Melissa and Lindsay were thinking about going to the house. Christina wanted to give a snack to","Then, Melissa and Lindsay were thinking about going to the house. Lindsay wanted to give a snack to",63884,48148
157,"Then, Paul and Bradley had a long argument, and afterwards Paul said to","Then, Paul and Bradley had a long argument, and afterwards Alicia said to","Then, Paul and Bradley had a long argument, and afterwards Bradley said to",37548,7043
664,"Then, Nicole and Bryan had a lot of fun at the station. Bryan gave a basketball to","Then, Nicole and Bryan had a lot of fun at the station. Stephanie gave a basketball to","Then, Nicole and Bryan had a lot of fun at the station. Nicole gave a basketball to",45130,37453
388,"When Jason and Rachel got a necklace at the school, Jason decided to give it to","When Jason and Rachel got a necklace at the school, Alicia decided to give it to","When Jason and Rachel got a necklace at the school, Rachel decided to give it to",32532,18984
315,"Then, James and Tiffany went to the school. Tiffany gave a snack to","Then, James and Tiffany went to the school. Crystal gave a snack to","Then, James and Tiffany went to the school. James gave a snack to",7957,68573
841,"Then, Ashley and Justin went to the station. Justin gave a computer to","Then, Ashley and Justin went to the station. Travis gave a computer to","Then, Ashley and Justin went to the station. Ashley gave a computer to",38218,23278
202,"Then, Charles and Alicia were thinking about going to the school. Alicia wanted to give a necklace to","Then, Charles and Alicia were thinking about going to the school. Amy wanted to give a necklace to","Then, Charles and Alicia were thinking about going to the school. Charles wanted to give a necklace to",15274,80002
625,"Then, Joshua and Tiffany went to the station. Joshua gave a bone to","Then, Joshua and Tiffany went to the station. John gave a bone to","Then, Joshua and Tiffany went to the station. Tiffany gave a bone to",68573,40592
52,"Then, Eric and Matthew had a long argument, and afterwards Eric said to","Then, Eric and Matthew had a long argument, and afterwards Steven said to","Then, Eric and Matthew had a long argument, and afterwards Matthew said to",19475,16645
615,"Then, Laura and Megan went to the school. Megan gave a drink to","Then, Laura and Megan went to the school. Nicholas gave a drink to","Then, Laura and Megan went to the school. Laura gave a drink to",30928,55629
293,"Then, Christina and Patrick were working at the hospital. Christina decided to give a ring to","Then, Christina and Patrick were working at the hospital. Jason decided to give a ring to","Then, Christina and Patrick were working at the hospital. Patrick decided to give a ring to",20199,60771
196,"Then, Alicia and Lauren had a lot of fun at the store. Alicia gave a ring to","Then, Alicia and Lauren had a lot of fun at the store. Joseph gave a ring to","Then, Alicia and Lauren had a lot of fun at the store. Lauren gave a ring to",43460,80002
759,"Then, Gregory and Elizabeth had a long argument, and afterwards Gregory said to","Then, Gregory and Elizabeth had a long argument, and afterwards Kelly said to","Then, Gregory and Elizabeth had a long argument, and afterwards Elizabeth said to",21393,44069
70,"After Elizabeth and Lindsey went to the garden, Lindsey gave a kiss to","After Elizabeth and Lindsey went to the garden, Erin gave a kiss to","After Elizabeth and Lindsey went to the garden, Elizabeth gave a kiss to",21393,65379
488,"Then, Jennifer and Jesse went to the school. Jesse gave a bone to","Then, Jennifer and Jesse went to the school. Thomas gave a bone to","Then, Jennifer and Jesse went to the school. Jennifer gave a bone to",30750,40271
419,"After Benjamin and Sean went to the restaurant, Benjamin gave a ring to","After Benjamin and Sean went to the restaurant, Jeffrey gave a ring to","After Benjamin and Sean went to the restaurant, Sean gave a ring to",26044,30411
725,"After Kristen and Stephanie went to the hospital, Kristen gave a necklace to","After Kristen and Stephanie went to the hospital, Daniel gave a necklace to","After Kristen and Stephanie went to the hospital, Stephanie gave a necklace to",49243,77214
299,"Then, Aaron and Kimberly had a long argument, and afterwards Kimberly said to","Then, Aaron and Kimberly had a long argument, and afterwards Katie said to","Then, Aaron and Kimberly had a long argument, and afterwards Aaron said to",26757,86753
935,"Then, Ashley and Jose went to the hospital. Ashley gave a kiss to","Then, Ashley and Jose went to the hospital. William gave a kiss to","Then, Ashley and Jose went to the hospital. Jose gave a kiss to",11097,38218
772,"Then, Mark and Brandon had a lot of fun at the garden. Mark gave a computer to","Then, Mark and Brandon had a lot of fun at the garden. William gave a computer to","Then, Mark and Brandon had a lot of fun at the garden. Brandon gave a computer to",32866,4488
834,"Then, Jacob and Mark were thinking about going to the garden. Mark wanted to give a snack to","Then, Jacob and Mark were thinking about going to the garden. Travis wanted to give a snack to","Then, Jacob and Mark were thinking about going to the garden. Jacob wanted to give a snack to",25537,4488
62,"Then, Anthony and Timothy were working at the office. Timothy decided to give a snack to","Then, Anthony and Timothy were working at the office. Lisa decided to give a snack to","Then, Anthony and Timothy were working at the office. Anthony decided to give a snack to",21353,45568
647,"Then, Nathan and Bryan had a lot of fun at the hospital. Nathan gave a necklace to","Then, Nathan and Bryan had a lot of fun at the hospital. Emily gave a necklace to","Then, Nathan and Bryan had a lot of fun at the hospital. Bryan gave a necklace to",37453,37837
595,"After Tiffany and Brandon went to the house, Tiffany gave a computer to","After Tiffany and Brandon went to the house, Benjamin gave a computer to","After Tiffany and Brandon went to the house, Brandon gave a computer to",32866,68573
904,"Then, Stephanie and Matthew were working at the school. Stephanie decided to give a basketball to","Then, Stephanie and Matthew were working at the school. Thomas decided to give a basketball to","Then, Stephanie and Matthew were working at the school. Matthew decided to give a basketball to",19475,49243
561,"Then, John and Lauren had a lot of fun at the house. John gave a necklace to","Then, John and Lauren had a lot of fun at the house. Angela gave a necklace to","Then, John and Lauren had a lot of fun at the house. Lauren gave a necklace to",43460,3842
727,"When Dustin and Sean got a snack at the school, Dustin decided to give it to","When Dustin and Sean got a snack at the school, Jesse decided to give it to","When Dustin and Sean got a snack at the school, Sean decided to give it to",26044,79418
619,"Then, Mary and Lisa were working at the store. Mary decided to give a kiss to","Then, Mary and Lisa were working at the store. Nicole decided to give a kiss to","Then, Mary and Lisa were working at the store. Lisa decided to give a kiss to",29656,10455
563,"Then, William and Brian had a long argument, and afterwards William said to","Then, William and Brian had a long argument, and afterwards Kristen said to","Then, William and Brian had a long argument, and afterwards Brian said to",17520,12656
589,"Then, Tiffany and Vanessa were working at the house. Vanessa decided to give a drink to","Then, Tiffany and Vanessa were working at the house. Christopher decided to give a drink to","Then, Tiffany and Vanessa were working at the house. Tiffany decided to give a drink to",68573,71619
111,"After Joseph and Kimberly went to the hospital, Joseph gave a kiss to","After Joseph and Kimberly went to the hospital, Vanessa gave a kiss to","After Joseph and Kimberly went to the hospital, Kimberly gave a kiss to",86753,15466
499,"Then, Jessica and Elizabeth had a long argument, and afterwards Jessica said to","Then, Jessica and Elizabeth had a long argument, and afterwards Mark said to","Then, Jessica and Elizabeth had a long argument, and afterwards Elizabeth said to",21393,33467
452,"Then, Jason and Elizabeth were working at the restaurant. Elizabeth decided to give a computer to","Then, Jason and Elizabeth were working at the restaurant. Erin decided to give a computer to","Then, Jason and Elizabeth were working at the restaurant. Jason decided to give a computer to",18984,21393
20,"After Allison and Cody went to the school, Cody gave a necklace to","After Allison and Cody went to the school, Joseph gave a necklace to","After Allison and Cody went to the school, Allison gave a necklace to",63508,58382
119,"After Ryan and Sarah went to the garden, Ryan gave a drink to","After Ryan and Sarah went to the garden, Rebecca gave a drink to","After Ryan and Sarah went to the garden, Sarah gave a drink to",21077,13960
786,"Then, Angela and Brandon went to the store. Brandon gave a computer to","Then, Angela and Brandon went to the store. Travis gave a computer to","Then, Angela and Brandon went to the store. Angela gave a computer to",38243,32866
172,"Then, Amy and Kevin went to the store. Amy gave a drink to","Then, Amy and Kevin went to the store. Bryan gave a drink to","Then, Amy and Kevin went to the store. Kevin gave a drink to",16768,29793
835,"Then, Angela and Laura were thinking about going to the station. Laura wanted to give a computer to","Then, Angela and Laura were thinking about going to the station. Joshua wanted to give a computer to","Then, Angela and Laura were thinking about going to the station. Angela wanted to give a computer to",38243,30928
690,"Then, Andrea and Sean had a long argument, and afterwards Sean said to","Then, Andrea and Sean had a long argument, and afterwards Sara said to","Then, Andrea and Sean had a long argument, and afterwards Andrea said to",41184,26044
199,"Then, Allison and Heather had a long argument, and afterwards Heather said to","Then, Allison and Heather had a long argument, and afterwards Eric said to","Then, Allison and Heather had a long argument, and afterwards Allison said to",63508,47363
386,"Then, Lauren and Rachel had a lot of fun at the garden. Lauren gave a snack to","Then, Lauren and Rachel had a lot of fun at the garden. Jessica gave a snack to","Then, Lauren and Rachel had a lot of fun at the garden. Rachel gave a snack to",32532,43460
87,"When Bradley and Christine got a kiss at the restaurant, Christine decided to give it to","When Bradley and Christine got a kiss at the restaurant, Brittany decided to give it to","When Bradley and Christine got a kiss at the restaurant, Bradley decided to give it to",37548,46993
875,"After Sarah and Daniel went to the garden, Daniel gave a computer to","After Sarah and Daniel went to the garden, Heather gave a computer to","After Sarah and Daniel went to the garden, Sarah gave a computer to",21077,15469
998,"When Eric and Kyle got a necklace at the station, Kyle decided to give it to","When Eric and Kyle got a necklace at the station, Alexander decided to give it to","When Eric and Kyle got a necklace at the station, Eric decided to give it to",16645,31359
557,"When Ryan and Jessica got a basketball at the school, Ryan decided to give it to","When Ryan and Jessica got a basketball at the school, Matthew decided to give it to","When Ryan and Jessica got a basketball at the school, Jessica decided to give it to",33467,13960
354,"Then, Richard and Anthony were thinking about going to the office. Anthony wanted to give a bone to","Then, Richard and Anthony were thinking about going to the office. Timothy wanted to give a bone to","Then, Richard and Anthony were thinking about going to the office. Richard wanted to give a bone to",12131,21353
538,"After Rachel and Richard went to the school, Richard gave a computer to","After Rachel and Richard went to the school, Danielle gave a computer to","After Rachel and Richard went to the school, Rachel gave a computer to",32532,12131
603,"Then, Heather and Mark had a long argument, and afterwards Heather said to","Then, Heather and Mark had a long argument, and afterwards Laura said to","Then, Heather and Mark had a long argument, and afterwards Mark said to",4488,47363
949,"After Kevin and Justin went to the garden, Justin gave a bone to","After Kevin and Justin went to the garden, Mary gave a bone to","After Kevin and Justin went to the garden, Kevin gave a bone to",16768,23278
182,"Then, Kyle and Alexander were working at the office. Alexander decided to give a drink to","Then, Kyle and Alexander were working at the office. Kevin decided to give a drink to","Then, Kyle and Alexander were working at the office. Kyle decided to give a drink to",31359,20643
860,"Then, Matthew and David were working at the house. David decided to give a ring to","Then, Matthew and David were working at the house. Robert decided to give a ring to","Then, Matthew and David were working at the house. Matthew decided to give a ring to",19475,6941
676,"Then, William and Kelly were thinking about going to the station. William wanted to give a bone to","Then, William and Kelly were thinking about going to the station. Bradley wanted to give a bone to","Then, William and Kelly were thinking about going to the station. Kelly wanted to give a bone to",19178,12656
235,"When Michael and Alexander got a bone at the hospital, Michael decided to give it to","When Michael and Alexander got a bone at the hospital, Megan decided to give it to","When Michael and Alexander got a bone at the hospital, Alexander decided to give it to",20643,8096
594,"Then, Samuel and Christopher had a lot of fun at the office. Samuel gave a snack to","Then, Samuel and Christopher had a lot of fun at the office. Nicholas gave a snack to","Then, Samuel and Christopher had a lot of fun at the office. Christopher gave a snack to",26035,33007
802,"When Bradley and Jeffrey got a snack at the station, Bradley decided to give it to","When Bradley and Jeffrey got a snack at the station, Dustin decided to give it to","When Bradley and Jeffrey got a snack at the station, Jeffrey decided to give it to",42107,37548
513,"After Jeremy and Lauren went to the office, Lauren gave a bone to","After Jeremy and Lauren went to the office, Samantha gave a bone to","After Jeremy and Lauren went to the office, Jeremy gave a bone to",28217,43460
700,"Then, Brian and Jonathan had a lot of fun at the restaurant. Brian gave a computer to","Then, Brian and Jonathan had a lot of fun at the restaurant. Christopher gave a computer to","Then, Brian and Jonathan had a lot of fun at the restaurant. Jonathan gave a computer to",24150,17520
894,"Then, Andrea and Lauren were thinking about going to the garden. Andrea wanted to give a necklace to","Then, Andrea and Lauren were thinking about going to the garden. Dustin wanted to give a necklace to","Then, Andrea and Lauren were thinking about going to the garden. Lauren wanted to give a necklace to",43460,41184
836,"Then, Rachel and Katherine had a lot of fun at the station. Katherine gave a snack to","Then, Rachel and Katherine had a lot of fun at the station. Christopher gave a snack to","Then, Rachel and Katherine had a lot of fun at the station. Rachel gave a snack to",32532,62426
116,"When Lindsey and Danielle got a computer at the station, Lindsey decided to give it to","When Lindsey and Danielle got a computer at the station, Lauren decided to give it to","When Lindsey and Danielle got a computer at the station, Danielle decided to give it to",72716,65379
321,"After Lindsay and Thomas went to the station, Thomas gave a kiss to","After Lindsay and Thomas went to the station, Sara gave a kiss to","After Lindsay and Thomas went to the station, Lindsay gave a kiss to",63884,11355
358,"Then, Kevin and Bryan went to the house. Bryan gave a drink to","Then, Kevin and Bryan went to the house. Adam gave a drink to","Then, Kevin and Bryan went to the house. Kevin gave a drink to",16768,37453
114,"When Allison and John got a ring at the house, Allison decided to give it to","When Allison and John got a ring at the house, Erin decided to give it to","When Allison and John got a ring at the house, John decided to give it to",3842,63508
985,"Then, Jessica and Stephen were thinking about going to the station. Stephen wanted to give a necklace to","Then, Jessica and Stephen were thinking about going to the station. Nicholas wanted to give a necklace to","Then, Jessica and Stephen were thinking about going to the station. Jessica wanted to give a necklace to",33467,18587
551,"Then, Erin and Jonathan had a long argument, and afterwards Jonathan said to","Then, Erin and Jonathan had a long argument, and afterwards Michael said to","Then, Erin and Jonathan had a long argument, and afterwards Erin said to",56914,24150
708,"Then, Jeffrey and Mary were thinking about going to the hospital. Mary wanted to give a bone to","Then, Jeffrey and Mary were thinking about going to the hospital. Jennifer wanted to give a bone to","Then, Jeffrey and Mary were thinking about going to the hospital. Jeffrey wanted to give a bone to",42107,10455
275,"When Michael and Sean got a ring at the house, Sean decided to give it to","When Michael and Sean got a ring at the house, Samuel decided to give it to","When Michael and Sean got a ring at the house, Michael decided to give it to",8096,26044
530,"When Bryan and Justin got a drink at the store, Justin decided to give it to","When Bryan and Justin got a drink at the store, Courtney decided to give it to","When Bryan and Justin got a drink at the store, Bryan decided to give it to",37453,23278
177,"After Brittany and Ryan went to the school, Brittany gave a snack to","After Brittany and Ryan went to the school, Tyler gave a snack to","After Brittany and Ryan went to the school, Ryan gave a snack to",13960,89254
534,"Then, Ryan and Jose went to the station. Ryan gave a snack to","Then, Ryan and Jose went to the station. Richard gave a snack to","Then, Ryan and Jose went to the station. Jose gave a snack to",11097,13960
555,"Then, Travis and Andrew were thinking about going to the garden. Andrew wanted to give a drink to","Then, Travis and Andrew were thinking about going to the garden. Amanda wanted to give a drink to","Then, Travis and Andrew were thinking about going to the garden. Travis wanted to give a drink to",41810,13929
426,"Then, Daniel and Angela had a lot of fun at the hospital. Angela gave a computer to","Then, Daniel and Angela had a lot of fun at the hospital. David gave a computer to","Then, Daniel and Angela had a lot of fun at the hospital. Daniel gave a computer to",15469,38243
475,"Then, Rebecca and Tiffany were working at the office. Rebecca decided to give a basketball to","Then, Rebecca and Tiffany were working at the office. Christina decided to give a basketball to","Then, Rebecca and Tiffany were working at the office. Tiffany decided to give a basketball to",68573,45557
484,"When Richard and Angela got a ring at the store, Richard decided to give it to","When Richard and Angela got a ring at the store, Laura decided to give it to","When Richard and Angela got a ring at the store, Angela decided to give it to",38243,12131
793,"Then, Jesse and Kevin went to the garden. Jesse gave a bone to","Then, Jesse and Kevin went to the garden. Thomas gave a bone to","Then, Jesse and Kevin went to the garden. Kevin gave a bone to",16768,40271
23,"After Courtney and Angela went to the store, Courtney gave a kiss to","After Courtney and Angela went to the store, Kenneth gave a kiss to","After Courtney and Angela went to the store, Angela gave a kiss to",38243,71782
669,"Then, Angela and Courtney were working at the office. Angela decided to give a computer to","Then, Angela and Courtney were working at the office. Kimberly decided to give a computer to","Then, Angela and Courtney were working at the office. Courtney decided to give a computer to",71782,38243
118,"Then, Amber and Andrew were working at the house. Andrew decided to give a bone to","Then, Amber and Andrew were working at the house. Kyle decided to give a bone to","Then, Amber and Andrew were working at the house. Amber decided to give a bone to",47764,13929
489,"Then, Samuel and William were thinking about going to the restaurant. Samuel wanted to give a ring to","Then, Samuel and William were thinking about going to the restaurant. Steven wanted to give a ring to","Then, Samuel and William were thinking about going to the restaurant. William wanted to give a ring to",12656,33007
359,"Then, Melissa and Robert were thinking about going to the office. Robert wanted to give a necklace to","Then, Melissa and Robert were thinking about going to the office. Matthew wanted to give a necklace to","Then, Melissa and Robert were thinking about going to the office. Melissa wanted to give a necklace to",48148,8563
286,"Then, Benjamin and Joshua had a lot of fun at the school. Joshua gave a kiss to","Then, Benjamin and Joshua had a lot of fun at the school. Jacob gave a kiss to","Then, Benjamin and Joshua had a lot of fun at the school. Benjamin gave a kiss to",30411,40592
380,"Then, John and Erin went to the restaurant. John gave a bone to","Then, John and Erin went to the restaurant. Samantha gave a bone to","Then, John and Erin went to the restaurant. Erin gave a bone to",56914,3842
613,"Then, Jennifer and Gregory had a long argument, and afterwards Jennifer said to","Then, Jennifer and Gregory had a long argument, and afterwards Heather said to","Then, Jennifer and Gregory had a long argument, and afterwards Gregory said to",44069,30750
28,"Then, Jacob and Danielle went to the store. Danielle gave a kiss to","Then, Jacob and Danielle went to the store. Heather gave a kiss to","Then, Jacob and Danielle went to the store. Jacob gave a kiss to",25537,72716
973,"After Cody and John went to the school, Cody gave a bone to","After Cody and John went to the school, Lisa gave a bone to","After Cody and John went to the school, John gave a bone to",3842,58382
878,"After Samuel and James went to the store, James gave a kiss to","After Samuel and James went to the store, Kimberly gave a kiss to","After Samuel and James went to the store, Samuel gave a kiss to",33007,7957
679,"Then, David and Brandon had a long argument, and afterwards Brandon said to","Then, David and Brandon had a long argument, and afterwards Lindsey said to","Then, David and Brandon had a long argument, and afterwards David said to",6941,32866
503,"Then, Heather and James had a lot of fun at the store. Heather gave a snack to","Then, Heather and James had a lot of fun at the store. Alexander gave a snack to","Then, Heather and James had a lot of fun at the store. James gave a snack to",7957,47363
927,"Then, Jeffrey and Nathan were thinking about going to the restaurant. Jeffrey wanted to give a drink to","Then, Jeffrey and Nathan were thinking about going to the restaurant. Megan wanted to give a drink to","Then, Jeffrey and Nathan were thinking about going to the restaurant. Nathan wanted to give a drink to",37837,42107
122,"When Kimberly and Paul got a basketball at the hospital, Kimberly decided to give it to","When Kimberly and Paul got a basketball at the hospital, Danielle decided to give it to","When Kimberly and Paul got a basketball at the hospital, Paul decided to give it to",7043,86753
650,"Then, Megan and Stephen had a long argument, and afterwards Megan said to","Then, Megan and Stephen had a long argument, and afterwards Steven said to","Then, Megan and Stephen had a long argument, and afterwards Stephen said to",18587,55629
758,"Then, Gregory and Kyle were working at the restaurant. Gregory decided to give a bone to","Then, Gregory and Kyle were working at the restaurant. Nicholas decided to give a bone to","Then, Gregory and Kyle were working at the restaurant. Kyle decided to give a bone to",31359,44069
816,"After Justin and Daniel went to the house, Justin gave a necklace to","After Justin and Daniel went to the house, David gave a necklace to","After Justin and Daniel went to the house, Daniel gave a necklace to",15469,23278
47,"Then, Adam and Kevin went to the station. Adam gave a drink to","Then, Adam and Kevin went to the station. Christine gave a drink to","Then, Adam and Kevin went to the station. Kevin gave a drink to",16768,15387
147,"Then, Stephen and Aaron had a lot of fun at the garden. Stephen gave a necklace to","Then, Stephen and Aaron had a lot of fun at the garden. Elizabeth gave a necklace to","Then, Stephen and Aaron had a lot of fun at the garden. Aaron gave a necklace to",26757,18587
891,"Then, Steven and Amy went to the school. Amy gave a drink to","Then, Steven and Amy went to the school. Amber gave a drink to","Then, Steven and Amy went to the school. Steven gave a drink to",24565,29793
774,"When Jonathan and Mary got a necklace at the school, Jonathan decided to give it to","When Jonathan and Mary got a necklace at the school, Katherine decided to give it to","When Jonathan and Mary got a necklace at the school, Mary decided to give it to",10455,24150
231,"Then, Jamie and Ashley were thinking about going to the station. Jamie wanted to give a kiss to","Then, Jamie and Ashley were thinking about going to the station. Benjamin wanted to give a kiss to","Then, Jamie and Ashley were thinking about going to the station. Ashley wanted to give a kiss to",38218,36857
729,"Then, Scott and Mary were thinking about going to the hospital. Scott wanted to give a computer to","Then, Scott and Mary were thinking about going to the hospital. Jennifer wanted to give a computer to","Then, Scott and Mary were thinking about going to the hospital. Mary wanted to give a computer to",10455,10016
139,"Then, Patrick and Charles had a lot of fun at the garden. Charles gave a computer to","Then, Patrick and Charles had a lot of fun at the garden. Emily gave a computer to","Then, Patrick and Charles had a lot of fun at the garden. Patrick gave a computer to",20199,15274
766,"After Anthony and Alexander went to the restaurant, Anthony gave a kiss to","After Anthony and Alexander went to the restaurant, Steven gave a kiss to","After Anthony and Alexander went to the restaurant, Alexander gave a kiss to",20643,21353
89,"After Jeffrey and Kyle went to the garden, Jeffrey gave a ring to","After Jeffrey and Kyle went to the garden, Bryan gave a ring to","After Jeffrey and Kyle went to the garden, Kyle gave a ring to",31359,42107
523,"Then, Christine and John had a long argument, and afterwards John said to","Then, Christine and John had a long argument, and afterwards Kyle said to","Then, Christine and John had a long argument, and afterwards Christine said to",46993,3842
316,"Then, Jose and Heather went to the garden. Heather gave a ring to","Then, Jose and Heather went to the garden. Rachel gave a ring to","Then, Jose and Heather went to the garden. Jose gave a ring to",11097,47363
368,"Then, Andrea and Anthony were thinking about going to the office. Anthony wanted to give a snack to","Then, Andrea and Anthony were thinking about going to the office. Shannon wanted to give a snack to","Then, Andrea and Anthony were thinking about going to the office. Andrea wanted to give a snack to",41184,21353
30,"Then, Sean and Matthew were working at the house. Matthew decided to give a basketball to","Then, Sean and Matthew were working at the house. Jeremy decided to give a basketball to","Then, Sean and Matthew were working at the house. Sean decided to give a basketball to",26044,19475
919,"Then, Timothy and Katie went to the restaurant. Timothy gave a ring to","Then, Timothy and Katie went to the restaurant. Bradley gave a ring to","Then, Timothy and Katie went to the restaurant. Katie gave a ring to",45563,45568
857,"After Cody and Stephen went to the restaurant, Stephen gave a bone to","After Cody and Stephen went to the restaurant, Allison gave a bone to","After Cody and Stephen went to the restaurant, Cody gave a bone to",58382,18587
16,"Then, Sara and Bradley went to the store. Bradley gave a bone to","Then, Sara and Bradley went to the store. William gave a bone to","Then, Sara and Bradley went to the store. Sara gave a bone to",44020,37548
327,"Then, Nicole and Jason went to the house. Nicole gave a kiss to","Then, Nicole and Jason went to the house. Jeremy gave a kiss to","Then, Nicole and Jason went to the house. Jason gave a kiss to",18984,45130
975,"Then, Katie and Ashley had a lot of fun at the school. Ashley gave a bone to","Then, Katie and Ashley had a lot of fun at the school. Jesse gave a bone to","Then, Katie and Ashley had a lot of fun at the school. Katie gave a bone to",45563,38218
278,"Then, Kelly and Daniel were thinking about going to the school. Daniel wanted to give a bone to","Then, Kelly and Daniel were thinking about going to the school. Joseph wanted to give a bone to","Then, Kelly and Daniel were thinking about going to the school. Kelly wanted to give a bone to",19178,15469
741,"Then, Daniel and Lauren had a long argument, and afterwards Daniel said to","Then, Daniel and Lauren had a long argument, and afterwards Jose said to","Then, Daniel and Lauren had a long argument, and afterwards Lauren said to",43460,15469
258,"Then, Scott and Jonathan had a long argument, and afterwards Scott said to","Then, Scott and Jonathan had a long argument, and afterwards Rebecca said to","Then, Scott and Jonathan had a long argument, and afterwards Jonathan said to",24150,10016
48,"Then, Elizabeth and Kimberly were thinking about going to the hospital. Elizabeth wanted to give a drink to","Then, Elizabeth and Kimberly were thinking about going to the hospital. James wanted to give a drink to","Then, Elizabeth and Kimberly were thinking about going to the hospital. Kimberly wanted to give a drink to",86753,21393
970,"Then, Jamie and Lauren were thinking about going to the station. Jamie wanted to give a basketball to","Then, Jamie and Lauren were thinking about going to the station. Katherine wanted to give a basketball to","Then, Jamie and Lauren were thinking about going to the station. Lauren wanted to give a basketball to",43460,36857
829,"Then, John and Katherine had a long argument, and afterwards John said to","Then, John and Katherine had a long argument, and afterwards Ashley said to","Then, John and Katherine had a long argument, and afterwards Katherine said to",62426,3842
138,"After Katie and Kenneth went to the station, Kenneth gave a snack to","After Katie and Kenneth went to the station, Jonathan gave a snack to","After Katie and Kenneth went to the station, Katie gave a snack to",45563,49498
971,"Then, Shannon and Angela went to the hospital. Angela gave a ring to","Then, Shannon and Angela went to the hospital. Erin gave a ring to","Then, Shannon and Angela went to the hospital. Shannon gave a ring to",54763,38243
308,"After Christopher and Erica went to the office, Erica gave a computer to","After Christopher and Erica went to the office, Stephanie gave a computer to","After Christopher and Erica went to the office, Christopher gave a computer to",26035,92935
256,"After Kenneth and Travis went to the school, Travis gave a basketball to","After Kenneth and Travis went to the school, Vanessa gave a basketball to","After Kenneth and Travis went to the school, Kenneth gave a basketball to",49498,41810
144,"When Jamie and Anthony got a drink at the hospital, Jamie decided to give it to","When Jamie and Anthony got a drink at the hospital, Rebecca decided to give it to","When Jamie and Anthony got a drink at the hospital, Anthony decided to give it to",21353,36857
870,"After Katherine and Nicole went to the house, Katherine gave a snack to","After Katherine and Nicole went to the house, Samuel gave a snack to","After Katherine and Nicole went to the house, Nicole gave a snack to",45130,62426
611,"After David and Joseph went to the restaurant, David gave a kiss to","After David and Joseph went to the restaurant, Matthew gave a kiss to","After David and Joseph went to the restaurant, Joseph gave a kiss to",15466,6941
