,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
107,"Then, Anthony and Steven were thinking about going to the station. Steven wanted to give a drink to","Then, Anthony and Steven were thinking about going to the station. Joshua wanted to give a drink to","Then, Anthony and Steven were thinking about going to the station. Anthony wanted to give a drink to",15857,21025
52,"Then, Michael and Kyle went to the store. Michael gave a ring to","Then, Michael and Kyle went to the store. Aaron gave a ring to","Then, Michael and Kyle went to the store. Kyle gave a ring to",26131,6227
624,"Then, Richard and Nicholas went to the restaurant. Nicholas gave a ring to","Then, Richard and Nicholas went to the restaurant. Tyler gave a ring to","Then, Richard and Nicholas went to the restaurant. Richard gave a ring to",7127,23444
698,"When Stephen and Steven got a bone at the hospital, Steven decided to give it to","When Stephen and Steven got a bone at the hospital, Paul decided to give it to","When Stephen and Steven got a bone at the hospital, Stephen decided to give it to",13100,21025
918,"Then, John and Andrea had a long argument, and afterwards Andrea said to","Then, John and Andrea had a long argument, and afterwards Alexander said to","Then, John and Andrea had a long argument, and afterwards John said to",2983,24777
414,"Then, Amanda and Anthony were thinking about going to the restaurant. Amanda wanted to give a basketball to","Then, Amanda and Anthony were thinking about going to the restaurant. Elizabeth wanted to give a basketball to","Then, Amanda and Anthony were thinking about going to the restaurant. Anthony wanted to give a basketball to",15857,27181
516,"Then, Nathan and Nicole had a lot of fun at the station. Nathan gave a computer to","Then, Nathan and Nicole had a lot of fun at the station. Rebecca gave a computer to","Then, Nathan and Nicole had a lot of fun at the station. Nicole gave a computer to",28456,21282
226,"Then, Nathan and Mary were working at the house. Mary decided to give a snack to","Then, Nathan and Mary were working at the house. Lauren decided to give a snack to","Then, Nathan and Mary were working at the house. Nathan decided to give a snack to",21282,6248
968,"Then, Eric and Joseph went to the hospital. Joseph gave a snack to","Then, Eric and Joseph went to the hospital. Stephen gave a snack to","Then, Eric and Joseph went to the hospital. Eric gave a snack to",13635,8986
187,"After Eric and Emily went to the house, Emily gave a basketball to","After Eric and Emily went to the house, Bryan gave a basketball to","After Eric and Emily went to the house, Eric gave a basketball to",13635,17709
594,"Then, Laura and Thomas had a long argument, and afterwards Thomas said to","Then, Laura and Thomas had a long argument, and afterwards Jason said to","Then, Laura and Thomas had a long argument, and afterwards Laura said to",16913,6851
788,"Then, Robert and Anthony had a long argument, and afterwards Anthony said to","Then, Robert and Anthony had a long argument, and afterwards Kevin said to","Then, Robert and Anthony had a long argument, and afterwards Robert said to",6374,15857
94,"When Daniel and Mark got a snack at the office, Daniel decided to give it to","When Daniel and Mark got a snack at the office, Rebecca decided to give it to","When Daniel and Mark got a snack at the office, Mark decided to give it to",4423,8871
793,"After Benjamin and James went to the school, Benjamin gave a drink to","After Benjamin and James went to the school, Nathan gave a drink to","After Benjamin and James went to the school, James gave a drink to",5565,19026
334,"Then, Brian and Rebecca were working at the store. Rebecca decided to give a computer to","Then, Brian and Rebecca were working at the store. Michael decided to give a computer to","Then, Brian and Rebecca were working at the store. Brian decided to give a computer to",13337,26782
707,"Then, Kelly and Adam went to the office. Adam gave a computer to","Then, Kelly and Adam went to the office. Nicole gave a computer to","Then, Kelly and Adam went to the office. Kelly gave a computer to",16050,11302
926,"Then, Christopher and Scott were thinking about going to the hospital. Christopher wanted to give a computer to","Then, Christopher and Scott were thinking about going to the hospital. Mark wanted to give a computer to","Then, Christopher and Scott were thinking about going to the hospital. Scott wanted to give a computer to",8404,18329
177,"When Samuel and Paul got a drink at the store, Paul decided to give it to","When Samuel and Paul got a drink at the store, William decided to give it to","When Samuel and Paul got a drink at the store, Samuel decided to give it to",17363,4688
924,"Then, Kevin and Rachel were working at the hospital. Rachel decided to give a computer to","Then, Kevin and Rachel were working at the hospital. Mary decided to give a computer to","Then, Kevin and Rachel were working at the hospital. Kevin decided to give a computer to",14357,17532
523,"When Amy and Joseph got a drink at the office, Amy decided to give it to","When Amy and Joseph got a drink at the office, Amanda decided to give it to","When Amy and Joseph got a drink at the office, Joseph decided to give it to",8986,18491
243,"Then, Tyler and Rachel had a lot of fun at the office. Rachel gave a necklace to","Then, Tyler and Rachel had a lot of fun at the office. Laura gave a necklace to","Then, Tyler and Rachel had a lot of fun at the office. Tyler gave a necklace to",24075,17532
941,"Then, Ryan and Andrew were working at the store. Andrew decided to give a basketball to","Then, Ryan and Andrew were working at the store. Patrick decided to give a basketball to","Then, Ryan and Andrew were working at the store. Ryan decided to give a basketball to",13962,11158
807,"Then, Anthony and James were thinking about going to the store. James wanted to give a snack to","Then, Anthony and James were thinking about going to the store. Aaron wanted to give a snack to","Then, Anthony and James were thinking about going to the store. Anthony wanted to give a snack to",15857,5565
2,"Then, Andrew and Kyle were thinking about going to the hospital. Kyle wanted to give a computer to","Then, Andrew and Kyle were thinking about going to the hospital. Sean wanted to give a computer to","Then, Andrew and Kyle were thinking about going to the hospital. Andrew wanted to give a computer to",11158,26131
96,"After Nicole and Sara went to the store, Nicole gave a kiss to","After Nicole and Sara went to the store, Jonathan gave a kiss to","After Nicole and Sara went to the store, Sara gave a kiss to",24133,28456
915,"Then, Nicholas and Alexander were working at the store. Nicholas decided to give a ring to","Then, Nicholas and Alexander were working at the store. Benjamin decided to give a ring to","Then, Nicholas and Alexander were working at the store. Alexander decided to give a ring to",11823,23444
633,"Then, Justin and Richard were thinking about going to the station. Justin wanted to give a kiss to","Then, Justin and Richard were thinking about going to the station. Jacob wanted to give a kiss to","Then, Justin and Richard were thinking about going to the station. Richard wanted to give a kiss to",7127,22020
405,"Then, Scott and Michelle were working at the station. Michelle decided to give a bone to","Then, Scott and Michelle were working at the station. Stephen decided to give a bone to","Then, Scott and Michelle were working at the station. Scott decided to give a bone to",8404,25738
771,"Then, Thomas and Jessica had a lot of fun at the house. Thomas gave a snack to","Then, Thomas and Jessica had a lot of fun at the house. Nathan gave a snack to","Then, Thomas and Jessica had a lot of fun at the house. Jessica gave a snack to",24830,6851
672,"Then, Benjamin and Christopher were thinking about going to the store. Benjamin wanted to give a bone to","Then, Benjamin and Christopher were thinking about going to the store. Jessica wanted to give a bone to","Then, Benjamin and Christopher were thinking about going to the store. Christopher wanted to give a bone to",18329,19026
541,"Then, Benjamin and Kevin were thinking about going to the house. Benjamin wanted to give a necklace to","Then, Benjamin and Kevin were thinking about going to the house. Mary wanted to give a necklace to","Then, Benjamin and Kevin were thinking about going to the house. Kevin wanted to give a necklace to",14357,19026
660,"Then, Paul and Sean were working at the garden. Paul decided to give a basketball to","Then, Paul and Sean were working at the garden. Emily decided to give a basketball to","Then, Paul and Sean were working at the garden. Sean decided to give a basketball to",21236,4688
142,"Then, Charles and Patrick were working at the garden. Charles decided to give a drink to","Then, Charles and Patrick were working at the garden. Aaron decided to give a drink to","Then, Charles and Patrick were working at the garden. Patrick decided to give a drink to",14455,7195
238,"After Anthony and Lauren went to the school, Lauren gave a kiss to","After Anthony and Lauren went to the school, Mary gave a kiss to","After Anthony and Lauren went to the school, Anthony gave a kiss to",15857,23887
530,"Then, Laura and Adam were thinking about going to the school. Adam wanted to give a necklace to","Then, Laura and Adam were thinking about going to the school. Samuel wanted to give a necklace to","Then, Laura and Adam were thinking about going to the school. Laura wanted to give a necklace to",16913,11302
533,"Then, William and Bryan had a long argument, and afterwards Bryan said to","Then, William and Bryan had a long argument, and afterwards Daniel said to","Then, William and Bryan had a long argument, and afterwards William said to",5014,28687
203,"When Kyle and Emily got a necklace at the station, Emily decided to give it to","When Kyle and Emily got a necklace at the station, Scott decided to give it to","When Kyle and Emily got a necklace at the station, Kyle decided to give it to",26131,17709
116,"Then, John and Paul were thinking about going to the school. Paul wanted to give a snack to","Then, John and Paul were thinking about going to the school. Kelly wanted to give a snack to","Then, John and Paul were thinking about going to the school. John wanted to give a snack to",2983,4688
312,"Then, Sean and Mary were thinking about going to the hospital. Sean wanted to give a bone to","Then, Sean and Mary were thinking about going to the hospital. Bryan wanted to give a bone to","Then, Sean and Mary were thinking about going to the hospital. Mary wanted to give a bone to",6248,21236
828,"Then, Michael and Jeremy had a long argument, and afterwards Michael said to","Then, Michael and Jeremy had a long argument, and afterwards Mary said to","Then, Michael and Jeremy had a long argument, and afterwards Jeremy said to",25019,6227
88,"When Nathan and Sean got a kiss at the garden, Sean decided to give it to","When Nathan and Sean got a kiss at the garden, Nicole decided to give it to","When Nathan and Sean got a kiss at the garden, Nathan decided to give it to",21282,21236
973,"When Christopher and Jose got a kiss at the garden, Christopher decided to give it to","When Christopher and Jose got a kiss at the garden, Andrea decided to give it to","When Christopher and Jose got a kiss at the garden, Jose decided to give it to",7050,18329
906,"Then, Lauren and Emily were thinking about going to the store. Lauren wanted to give a kiss to","Then, Lauren and Emily were thinking about going to the store. Anthony wanted to give a kiss to","Then, Lauren and Emily were thinking about going to the store. Emily wanted to give a kiss to",17709,23887
543,"After Benjamin and Charles went to the house, Charles gave a necklace to","After Benjamin and Charles went to the house, James gave a necklace to","After Benjamin and Charles went to the house, Benjamin gave a necklace to",19026,7195
730,"After Nathan and Brian went to the garden, Brian gave a bone to","After Nathan and Brian went to the garden, Rachel gave a bone to","After Nathan and Brian went to the garden, Nathan gave a bone to",21282,13337
718,"Then, Eric and Ryan were working at the store. Ryan decided to give a drink to","Then, Eric and Ryan were working at the store. Paul decided to give a drink to","Then, Eric and Ryan were working at the store. Eric decided to give a drink to",13635,13962
132,"After Patrick and Jose went to the office, Patrick gave a basketball to","After Patrick and Jose went to the office, Charles gave a basketball to","After Patrick and Jose went to the office, Jose gave a basketball to",7050,14455
452,"Then, Nathan and Laura had a lot of fun at the store. Nathan gave a drink to","Then, Nathan and Laura had a lot of fun at the store. Andrea gave a drink to","Then, Nathan and Laura had a lot of fun at the store. Laura gave a drink to",16913,21282
199,"Then, Joshua and Joseph had a long argument, and afterwards Joshua said to","Then, Joshua and Joseph had a long argument, and afterwards Lisa said to","Then, Joshua and Joseph had a long argument, and afterwards Joseph said to",8986,29070
553,"When John and Richard got a kiss at the house, Richard decided to give it to","When John and Richard got a kiss at the house, Steven decided to give it to","When John and Richard got a kiss at the house, John decided to give it to",2983,7127
486,"Then, Sean and Jesse had a long argument, and afterwards Sean said to","Then, Sean and Jesse had a long argument, and afterwards Rebecca said to","Then, Sean and Jesse had a long argument, and afterwards Jesse said to",27457,21236
626,"Then, Rebecca and Jeremy had a lot of fun at the office. Rebecca gave a basketball to","Then, Rebecca and Jeremy had a lot of fun at the office. Eric gave a basketball to","Then, Rebecca and Jeremy had a lot of fun at the office. Jeremy gave a basketball to",25019,26782
779,"Then, David and Tyler were working at the garden. David decided to give a snack to","Then, David and Tyler were working at the garden. Sean decided to give a snack to","Then, David and Tyler were working at the garden. Tyler decided to give a snack to",24075,5185
557,"After Michelle and Nicole went to the house, Michelle gave a bone to","After Michelle and Nicole went to the house, Jeremy gave a bone to","After Michelle and Nicole went to the house, Nicole gave a bone to",28456,25738
316,"After Mary and Andrea went to the hospital, Andrea gave a drink to","After Mary and Andrea went to the hospital, Michael gave a drink to","After Mary and Andrea went to the hospital, Mary gave a drink to",6248,24777
46,"Then, Aaron and Jose were thinking about going to the office. Aaron wanted to give a drink to","Then, Aaron and Jose were thinking about going to the office. Charles wanted to give a drink to","Then, Aaron and Jose were thinking about going to the office. Jose wanted to give a drink to",7050,21254
751,"When Kevin and John got a snack at the hospital, Kevin decided to give it to","When Kevin and John got a snack at the hospital, Nicole decided to give it to","When Kevin and John got a snack at the hospital, John decided to give it to",2983,14357
365,"Then, Steven and Mark went to the store. Steven gave a bone to","Then, Steven and Mark went to the store. Kyle gave a bone to","Then, Steven and Mark went to the store. Mark gave a bone to",4423,21025
449,"Then, Thomas and Jessica were working at the store. Thomas decided to give a bone to","Then, Thomas and Jessica were working at the store. Bryan decided to give a bone to","Then, Thomas and Jessica were working at the store. Jessica decided to give a bone to",24830,6851
733,"Then, Steven and Justin had a long argument, and afterwards Steven said to","Then, Steven and Justin had a long argument, and afterwards Thomas said to","Then, Steven and Justin had a long argument, and afterwards Justin said to",22020,21025
236,"When Kevin and Justin got a drink at the house, Kevin decided to give it to","When Kevin and Justin got a drink at the house, Amy decided to give it to","When Kevin and Justin got a drink at the house, Justin decided to give it to",22020,14357
654,"Then, Kyle and Joshua went to the school. Kyle gave a snack to","Then, Kyle and Joshua went to the school. Rebecca gave a snack to","Then, Kyle and Joshua went to the school. Joshua gave a snack to",29070,26131
122,"Then, Rebecca and Jessica had a long argument, and afterwards Rebecca said to","Then, Rebecca and Jessica had a long argument, and afterwards Richard said to","Then, Rebecca and Jessica had a long argument, and afterwards Jessica said to",24830,26782
375,"Then, Michelle and Nicole went to the hospital. Nicole gave a kiss to","Then, Michelle and Nicole went to the hospital. Thomas gave a kiss to","Then, Michelle and Nicole went to the hospital. Michelle gave a kiss to",25738,28456
862,"Then, Amy and Jamie had a lot of fun at the school. Jamie gave a drink to","Then, Amy and Jamie had a lot of fun at the school. Andrea gave a drink to","Then, Amy and Jamie had a lot of fun at the school. Amy gave a drink to",18491,19785
331,"Then, Kyle and Eric were thinking about going to the school. Kyle wanted to give a basketball to","Then, Kyle and Eric were thinking about going to the school. Robert wanted to give a basketball to","Then, Kyle and Eric were thinking about going to the school. Eric wanted to give a basketball to",13635,26131
402,"Then, Stephen and Charles went to the store. Charles gave a drink to","Then, Stephen and Charles went to the store. Samuel gave a drink to","Then, Stephen and Charles went to the store. Stephen gave a drink to",13100,7195
799,"After David and Bryan went to the station, David gave a kiss to","After David and Bryan went to the station, Robert gave a kiss to","After David and Bryan went to the station, Bryan gave a kiss to",28687,5185
125,"Then, Brian and Steven were working at the station. Steven decided to give a necklace to","Then, Brian and Steven were working at the station. John decided to give a necklace to","Then, Brian and Steven were working at the station. Brian decided to give a necklace to",13337,21025
417,"When Thomas and Richard got a ring at the restaurant, Thomas decided to give it to","When Thomas and Richard got a ring at the restaurant, Brian decided to give it to","When Thomas and Richard got a ring at the restaurant, Richard decided to give it to",7127,6851
47,"Then, Benjamin and Michelle went to the store. Michelle gave a snack to","Then, Benjamin and Michelle went to the store. Nathan gave a snack to","Then, Benjamin and Michelle went to the store. Benjamin gave a snack to",19026,25738
830,"Then, Mark and Michelle went to the restaurant. Michelle gave a drink to","Then, Mark and Michelle went to the restaurant. Eric gave a drink to","Then, Mark and Michelle went to the restaurant. Mark gave a drink to",4423,25738
113,"Then, Kelly and Angela were thinking about going to the school. Angela wanted to give a drink to","Then, Kelly and Angela were thinking about going to the school. Bryan wanted to give a drink to","Then, Kelly and Angela were thinking about going to the school. Kelly wanted to give a drink to",16050,27759
25,"Then, Richard and Jose had a long argument, and afterwards Richard said to","Then, Richard and Jose had a long argument, and afterwards Robert said to","Then, Richard and Jose had a long argument, and afterwards Jose said to",7050,7127
350,"Then, Emily and Stephen went to the station. Emily gave a ring to","Then, Emily and Stephen went to the station. Jonathan gave a ring to","Then, Emily and Stephen went to the station. Stephen gave a ring to",13100,17709
840,"Then, Michelle and James were working at the school. James decided to give a necklace to","Then, Michelle and James were working at the school. Rebecca decided to give a necklace to","Then, Michelle and James were working at the school. Michelle decided to give a necklace to",25738,5565
176,"After Jeremy and Daniel went to the hospital, Jeremy gave a kiss to","After Jeremy and Daniel went to the hospital, Lauren gave a kiss to","After Jeremy and Daniel went to the hospital, Daniel gave a kiss to",8871,25019
552,"When Eric and Jennifer got a computer at the office, Eric decided to give it to","When Eric and Jennifer got a computer at the office, Sean decided to give it to","When Eric and Jennifer got a computer at the office, Jennifer decided to give it to",22279,13635
53,"When Angela and Joshua got a drink at the house, Joshua decided to give it to","When Angela and Joshua got a drink at the house, Laura decided to give it to","When Angela and Joshua got a drink at the house, Angela decided to give it to",27759,29070
29,"Then, Robert and Jeremy went to the office. Robert gave a kiss to","Then, Robert and Jeremy went to the office. Aaron gave a kiss to","Then, Robert and Jeremy went to the office. Jeremy gave a kiss to",25019,6374
89,"Then, Amanda and Kyle had a long argument, and afterwards Amanda said to","Then, Amanda and Kyle had a long argument, and afterwards Lauren said to","Then, Amanda and Kyle had a long argument, and afterwards Kyle said to",26131,27181
839,"Then, Bryan and Ryan had a lot of fun at the hospital. Ryan gave a necklace to","Then, Bryan and Ryan had a lot of fun at the hospital. Robert gave a necklace to","Then, Bryan and Ryan had a lot of fun at the hospital. Bryan gave a necklace to",28687,13962
60,"Then, Matthew and Michelle had a lot of fun at the house. Matthew gave a snack to","Then, Matthew and Michelle had a lot of fun at the house. Lisa gave a snack to","Then, Matthew and Michelle had a lot of fun at the house. Michelle gave a snack to",25738,16073
290,"Then, Joseph and Adam had a long argument, and afterwards Adam said to","Then, Joseph and Adam had a long argument, and afterwards Eric said to","Then, Joseph and Adam had a long argument, and afterwards Joseph said to",8986,11302
442,"Then, John and Aaron had a long argument, and afterwards John said to","Then, John and Aaron had a long argument, and afterwards Gregory said to","Then, John and Aaron had a long argument, and afterwards Aaron said to",21254,2983
83,"Then, Anthony and Lisa were thinking about going to the house. Lisa wanted to give a snack to","Then, Anthony and Lisa were thinking about going to the house. Nicholas wanted to give a snack to","Then, Anthony and Lisa were thinking about going to the house. Anthony wanted to give a snack to",15857,19767
627,"Then, Michael and Sarah were thinking about going to the school. Michael wanted to give a basketball to","Then, Michael and Sarah were thinking about going to the school. Rachel wanted to give a basketball to","Then, Michael and Sarah were thinking about going to the school. Sarah wanted to give a basketball to",13410,6227
395,"After Tyler and Gregory went to the office, Gregory gave a drink to","After Tyler and Gregory went to the office, Robert gave a drink to","After Tyler and Gregory went to the office, Tyler gave a drink to",24075,27881
729,"When Jessica and Joseph got a ring at the restaurant, Jessica decided to give it to","When Jessica and Joseph got a ring at the restaurant, Jamie decided to give it to","When Jessica and Joseph got a ring at the restaurant, Joseph decided to give it to",8986,24830
320,"Then, Stephen and Michelle had a long argument, and afterwards Stephen said to","Then, Stephen and Michelle had a long argument, and afterwards Aaron said to","Then, Stephen and Michelle had a long argument, and afterwards Michelle said to",25738,13100
679,"Then, Stephen and Steven were thinking about going to the store. Steven wanted to give a drink to","Then, Stephen and Steven were thinking about going to the store. Samuel wanted to give a drink to","Then, Stephen and Steven were thinking about going to the store. Stephen wanted to give a drink to",13100,21025
775,"Then, Jesse and Steven had a lot of fun at the garden. Jesse gave a basketball to","Then, Jesse and Steven had a lot of fun at the garden. Lauren gave a basketball to","Then, Jesse and Steven had a lot of fun at the garden. Steven gave a basketball to",21025,27457
570,"Then, Alexander and Steven went to the garden. Steven gave a basketball to","Then, Alexander and Steven went to the garden. Nicholas gave a basketball to","Then, Alexander and Steven went to the garden. Alexander gave a basketball to",11823,21025
869,"After Matthew and John went to the school, Matthew gave a basketball to","After Matthew and John went to the school, Nathan gave a basketball to","After Matthew and John went to the school, John gave a basketball to",2983,16073
887,"After Mark and Amanda went to the office, Amanda gave a computer to","After Mark and Amanda went to the office, Sarah gave a computer to","After Mark and Amanda went to the office, Mark gave a computer to",4423,27181
179,"Then, Justin and Scott were thinking about going to the station. Justin wanted to give a basketball to","Then, Justin and Scott were thinking about going to the station. Elizabeth wanted to give a basketball to","Then, Justin and Scott were thinking about going to the station. Scott wanted to give a basketball to",8404,22020
20,"When Mary and John got a drink at the restaurant, Mary decided to give it to","When Mary and John got a drink at the restaurant, Rachel decided to give it to","When Mary and John got a drink at the restaurant, John decided to give it to",2983,6248
428,"Then, Mary and Jose were working at the school. Jose decided to give a basketball to","Then, Mary and Jose were working at the school. Michelle decided to give a basketball to","Then, Mary and Jose were working at the school. Mary decided to give a basketball to",6248,7050
847,"Then, Kevin and Robert had a lot of fun at the garden. Robert gave a snack to","Then, Kevin and Robert had a lot of fun at the garden. Eric gave a snack to","Then, Kevin and Robert had a lot of fun at the garden. Kevin gave a snack to",14357,6374
513,"After Alexander and Eric went to the garden, Alexander gave a basketball to","After Alexander and Eric went to the garden, Kelly gave a basketball to","After Alexander and Eric went to the garden, Eric gave a basketball to",13635,11823
97,"After Elizabeth and Mary went to the office, Mary gave a drink to","After Elizabeth and Mary went to the office, Kyle gave a drink to","After Elizabeth and Mary went to the office, Elizabeth gave a drink to",12057,6248
844,"Then, Aaron and Anthony were thinking about going to the restaurant. Anthony wanted to give a drink to","Then, Aaron and Anthony were thinking about going to the restaurant. Emily wanted to give a drink to","Then, Aaron and Anthony were thinking about going to the restaurant. Aaron wanted to give a drink to",21254,15857
57,"Then, Laura and Nathan were thinking about going to the office. Nathan wanted to give a computer to","Then, Laura and Nathan were thinking about going to the office. Thomas wanted to give a computer to","Then, Laura and Nathan were thinking about going to the office. Laura wanted to give a computer to",16913,21282
708,"Then, Richard and Samuel were thinking about going to the station. Richard wanted to give a ring to","Then, Richard and Samuel were thinking about going to the station. Andrew wanted to give a ring to","Then, Richard and Samuel were thinking about going to the station. Samuel wanted to give a ring to",17363,7127
573,"Then, Michael and Tyler had a long argument, and afterwards Tyler said to","Then, Michael and Tyler had a long argument, and afterwards Patrick said to","Then, Michael and Tyler had a long argument, and afterwards Michael said to",6227,24075
48,"After Jeremy and Brian went to the school, Brian gave a basketball to","After Jeremy and Brian went to the school, Alexander gave a basketball to","After Jeremy and Brian went to the school, Jeremy gave a basketball to",25019,13337
802,"When Sarah and Emily got a drink at the restaurant, Emily decided to give it to","When Sarah and Emily got a drink at the restaurant, Samuel decided to give it to","When Sarah and Emily got a drink at the restaurant, Sarah decided to give it to",13410,17709
99,"Then, Andrew and Christopher went to the office. Andrew gave a kiss to","Then, Andrew and Christopher went to the office. Jonathan gave a kiss to","Then, Andrew and Christopher went to the office. Christopher gave a kiss to",18329,11158
128,"Then, Jose and Andrea had a long argument, and afterwards Andrea said to","Then, Jose and Andrea had a long argument, and afterwards Charles said to","Then, Jose and Andrea had a long argument, and afterwards Jose said to",7050,24777
178,"After Jennifer and Richard went to the garden, Richard gave a necklace to","After Jennifer and Richard went to the garden, Jamie gave a necklace to","After Jennifer and Richard went to the garden, Jennifer gave a necklace to",22279,7127
971,"Then, Christopher and Rebecca had a lot of fun at the school. Christopher gave a drink to","Then, Christopher and Rebecca had a lot of fun at the school. Andrea gave a drink to","Then, Christopher and Rebecca had a lot of fun at the school. Rebecca gave a drink to",26782,18329
411,"Then, William and Ryan had a long argument, and afterwards William said to","Then, William and Ryan had a long argument, and afterwards Patrick said to","Then, William and Ryan had a long argument, and afterwards Ryan said to",13962,5014
70,"Then, Kyle and Jacob had a long argument, and afterwards Jacob said to","Then, Kyle and Jacob had a long argument, and afterwards Elizabeth said to","Then, Kyle and Jacob had a long argument, and afterwards Kyle said to",26131,13383
482,"Then, Emily and Sara were thinking about going to the school. Emily wanted to give a drink to","Then, Emily and Sara were thinking about going to the school. Joseph wanted to give a drink to","Then, Emily and Sara were thinking about going to the school. Sara wanted to give a drink to",24133,17709
403,"Then, Steven and Christopher had a lot of fun at the house. Christopher gave a kiss to","Then, Steven and Christopher had a lot of fun at the house. Jonathan gave a kiss to","Then, Steven and Christopher had a lot of fun at the house. Steven gave a kiss to",21025,18329
217,"Then, Benjamin and Emily had a lot of fun at the office. Benjamin gave a computer to","Then, Benjamin and Emily had a lot of fun at the office. Paul gave a computer to","Then, Benjamin and Emily had a lot of fun at the office. Emily gave a computer to",17709,19026
787,"Then, Ryan and John went to the station. John gave a necklace to","Then, Ryan and John went to the station. Andrew gave a necklace to","Then, Ryan and John went to the station. Ryan gave a necklace to",13962,2983
622,"Then, Stephen and Christopher had a long argument, and afterwards Stephen said to","Then, Stephen and Christopher had a long argument, and afterwards Justin said to","Then, Stephen and Christopher had a long argument, and afterwards Christopher said to",18329,13100
680,"Then, Amanda and Jonathan were thinking about going to the school. Jonathan wanted to give a computer to","Then, Amanda and Jonathan were thinking about going to the school. Brian wanted to give a computer to","Then, Amanda and Jonathan were thinking about going to the school. Amanda wanted to give a computer to",27181,17424
837,"Then, Kevin and Brian were working at the hospital. Kevin decided to give a basketball to","Then, Kevin and Brian were working at the hospital. Gregory decided to give a basketball to","Then, Kevin and Brian were working at the hospital. Brian decided to give a basketball to",13337,14357
614,"Then, Jose and Gregory had a long argument, and afterwards Jose said to","Then, Jose and Gregory had a long argument, and afterwards Thomas said to","Then, Jose and Gregory had a long argument, and afterwards Gregory said to",27881,7050
616,"Then, Eric and Amanda went to the restaurant. Amanda gave a bone to","Then, Eric and Amanda went to the restaurant. Ryan gave a bone to","Then, Eric and Amanda went to the restaurant. Eric gave a bone to",13635,27181
440,"Then, Steven and John had a lot of fun at the station. John gave a necklace to","Then, Steven and John had a lot of fun at the station. Matthew gave a necklace to","Then, Steven and John had a lot of fun at the station. Steven gave a necklace to",21025,2983
767,"Then, Eric and Michael went to the garden. Eric gave a snack to","Then, Eric and Michael went to the garden. Kelly gave a snack to","Then, Eric and Michael went to the garden. Michael gave a snack to",6227,13635
160,"When Joseph and William got a snack at the restaurant, Joseph decided to give it to","When Joseph and William got a snack at the restaurant, Amanda decided to give it to","When Joseph and William got a snack at the restaurant, William decided to give it to",5014,8986
857,"Then, Samuel and Matthew were thinking about going to the school. Samuel wanted to give a kiss to","Then, Samuel and Matthew were thinking about going to the school. Justin wanted to give a kiss to","Then, Samuel and Matthew were thinking about going to the school. Matthew wanted to give a kiss to",16073,17363
957,"Then, David and Eric were working at the store. David decided to give a bone to","Then, David and Eric were working at the store. Jonathan decided to give a bone to","Then, David and Eric were working at the store. Eric decided to give a bone to",13635,5185
902,"Then, Christopher and Sarah went to the hospital. Sarah gave a drink to","Then, Christopher and Sarah went to the hospital. Eric gave a drink to","Then, Christopher and Sarah went to the hospital. Christopher gave a drink to",18329,13410
685,"Then, Andrea and Ryan had a long argument, and afterwards Andrea said to","Then, Andrea and Ryan had a long argument, and afterwards Gregory said to","Then, Andrea and Ryan had a long argument, and afterwards Ryan said to",13962,24777
28,"Then, Mary and Michael were thinking about going to the restaurant. Mary wanted to give a kiss to","Then, Mary and Michael were thinking about going to the restaurant. Elizabeth wanted to give a kiss to","Then, Mary and Michael were thinking about going to the restaurant. Michael wanted to give a kiss to",6227,6248
978,"Then, Michael and Richard were working at the store. Michael decided to give a computer to","Then, Michael and Richard were working at the store. Lauren decided to give a computer to","Then, Michael and Richard were working at the store. Richard decided to give a computer to",7127,6227
233,"Then, Aaron and Ryan had a lot of fun at the garden. Ryan gave a basketball to","Then, Aaron and Ryan had a lot of fun at the garden. Robert gave a basketball to","Then, Aaron and Ryan had a lot of fun at the garden. Aaron gave a basketball to",21254,13962
81,"Then, Amanda and Jose were working at the station. Jose decided to give a basketball to","Then, Amanda and Jose were working at the station. Bryan decided to give a basketball to","Then, Amanda and Jose were working at the station. Amanda decided to give a basketball to",27181,7050
453,"Then, Gregory and Amy went to the office. Amy gave a necklace to","Then, Gregory and Amy went to the office. Jamie gave a necklace to","Then, Gregory and Amy went to the office. Gregory gave a necklace to",27881,18491
358,"When Patrick and Jason got a bone at the hospital, Jason decided to give it to","When Patrick and Jason got a bone at the hospital, Elizabeth decided to give it to","When Patrick and Jason got a bone at the hospital, Patrick decided to give it to",14455,15645
321,"After Ryan and Rachel went to the school, Rachel gave a bone to","After Ryan and Rachel went to the school, Kevin gave a bone to","After Ryan and Rachel went to the school, Ryan gave a bone to",13962,17532
200,"Then, Lauren and Scott had a long argument, and afterwards Scott said to","Then, Lauren and Scott had a long argument, and afterwards William said to","Then, Lauren and Scott had a long argument, and afterwards Lauren said to",23887,8404
921,"When James and Amanda got a necklace at the store, Amanda decided to give it to","When James and Amanda got a necklace at the store, Thomas decided to give it to","When James and Amanda got a necklace at the store, James decided to give it to",5565,27181
549,"When Mary and Jonathan got a basketball at the office, Jonathan decided to give it to","When Mary and Jonathan got a basketball at the office, Thomas decided to give it to","When Mary and Jonathan got a basketball at the office, Mary decided to give it to",6248,17424
769,"Then, Andrea and Robert had a long argument, and afterwards Robert said to","Then, Andrea and Robert had a long argument, and afterwards Nicole said to","Then, Andrea and Robert had a long argument, and afterwards Andrea said to",24777,6374
