,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
963,"When Jamie and Kyle got a necklace at the school, Jamie decided to give it to","When Jamie and Kyle got a necklace at the school, Justin decided to give it to","When Jamie and Kyle got a necklace at the school, Kyle decided to give it to",40358,40742
809,"When Matthew and Tyler got a necklace at the store, Tyler decided to give it to","When Matthew and Tyler got a necklace at the store, Ashley decided to give it to","When Matthew and Tyler got a necklace at the store, Matthew decided to give it to",23739,35975
682,"Then, Tiffany and Sara had a long argument, and afterwards Sara said to","Then, Tiffany and Sara had a long argument, and afterwards Bryan said to","Then, Tiffany and Sara had a long argument, and afterwards Tiffany said to",78477,34315
912,"Then, Matthew and Amy were working at the garden. Matthew decided to give a ring to","Then, Matthew and Amy were working at the garden. Mark decided to give a ring to","Then, Matthew and Amy were working at the garden. Amy decided to give a ring to",27161,23739
977,"When Anthony and Bryan got a ring at the house, Bryan decided to give it to","When Anthony and Bryan got a ring at the house, Katherine decided to give it to","When Anthony and Bryan got a ring at the house, Anthony decided to give it to",21504,39746
777,"Then, Jennifer and Joshua went to the hospital. Joshua gave a basketball to","Then, Jennifer and Joshua went to the hospital. Brandon gave a basketball to","Then, Jennifer and Joshua went to the hospital. Jennifer gave a basketball to",30904,39555
941,"Then, Charles and Benjamin had a long argument, and afterwards Charles said to","Then, Charles and Benjamin had a long argument, and afterwards William said to","Then, Charles and Benjamin had a long argument, and afterwards Benjamin said to",27316,8868
497,"When Lindsey and William got a computer at the school, William decided to give it to","When Lindsey and William got a computer at the school, Samantha decided to give it to","When Lindsey and William got a computer at the school, Lindsey decided to give it to",95807,7130
709,"When Jacob and Stephen got a kiss at the restaurant, Stephen decided to give it to","When Jacob and Stephen got a kiss at the restaurant, Justin decided to give it to","When Jacob and Stephen got a kiss at the restaurant, Jacob decided to give it to",21297,18653
594,"Then, Katie and Alicia had a lot of fun at the restaurant. Alicia gave a bone to","Then, Katie and Alicia had a lot of fun at the restaurant. Sara gave a bone to","Then, Katie and Alicia had a lot of fun at the restaurant. Katie gave a bone to",46526,77804
197,"After Alicia and Nicole went to the restaurant, Alicia gave a kiss to","After Alicia and Nicole went to the restaurant, Matthew gave a kiss to","After Alicia and Nicole went to the restaurant, Nicole gave a kiss to",42462,77804
506,"Then, Cody and Heather went to the restaurant. Cody gave a drink to","Then, Cody and Heather went to the restaurant. Benjamin gave a drink to","Then, Cody and Heather went to the restaurant. Heather gave a drink to",51593,67768
895,"Then, Melissa and Tiffany were working at the store. Tiffany decided to give a necklace to","Then, Melissa and Tiffany were working at the store. Christine decided to give a necklace to","Then, Melissa and Tiffany were working at the store. Melissa decided to give a necklace to",52521,78477
110,"Then, Erin and Brandon had a lot of fun at the house. Erin gave a snack to","Then, Erin and Brandon had a lot of fun at the house. Kevin gave a snack to","Then, Erin and Brandon had a lot of fun at the house. Brandon gave a snack to",45225,42201
4,"Then, Paul and Heather went to the garden. Heather gave a kiss to","Then, Paul and Heather went to the garden. Emily gave a kiss to","Then, Paul and Heather went to the garden. Paul gave a kiss to",6369,51593
32,"Then, Emily and Kimberly were thinking about going to the school. Kimberly wanted to give a bone to","Then, Emily and Kimberly were thinking about going to the school. Jeffrey wanted to give a bone to","Then, Emily and Kimberly were thinking about going to the school. Emily wanted to give a bone to",31325,102292
668,"Then, Jonathan and Allison had a lot of fun at the store. Jonathan gave a necklace to","Then, Jonathan and Allison had a lot of fun at the store. Travis gave a necklace to","Then, Jonathan and Allison had a lot of fun at the store. Allison gave a necklace to",64426,25571
615,"Then, Melissa and Lindsay were thinking about going to the store. Lindsay wanted to give a basketball to","Then, Melissa and Lindsay were thinking about going to the store. Matthew wanted to give a basketball to","Then, Melissa and Lindsay were thinking about going to the store. Melissa wanted to give a basketball to",52521,61987
104,"Then, Kenneth and Lisa were thinking about going to the office. Lisa wanted to give a ring to","Then, Kenneth and Lisa were thinking about going to the office. Cody wanted to give a ring to","Then, Kenneth and Lisa were thinking about going to the office. Kenneth wanted to give a ring to",40980,25380
15,"When Mary and Matthew got a basketball at the school, Mary decided to give it to","When Mary and Matthew got a basketball at the school, Kenneth decided to give it to","When Mary and Matthew got a basketball at the school, Matthew decided to give it to",23739,7473
306,"When Michelle and Danielle got a snack at the garden, Michelle decided to give it to","When Michelle and Danielle got a snack at the garden, Adam decided to give it to","When Michelle and Danielle got a snack at the garden, Danielle decided to give it to",84486,37108
148,"Then, Samantha and Brittany had a long argument, and afterwards Brittany said to","Then, Samantha and Brittany had a long argument, and afterwards Jason said to","Then, Samantha and Brittany had a long argument, and afterwards Samantha said to",73605,92030
573,"When Travis and Katherine got a ring at the restaurant, Travis decided to give it to","When Travis and Katherine got a ring at the restaurant, Erica decided to give it to","When Travis and Katherine got a ring at the restaurant, Katherine decided to give it to",58448,52664
392,"Then, Alicia and Lauren had a lot of fun at the station. Alicia gave a computer to","Then, Alicia and Lauren had a lot of fun at the station. Erica gave a computer to","Then, Alicia and Lauren had a lot of fun at the station. Lauren gave a computer to",31868,77804
779,"Then, Jennifer and Heather had a long argument, and afterwards Heather said to","Then, Jennifer and Heather had a long argument, and afterwards Charles said to","Then, Jennifer and Heather had a long argument, and afterwards Jennifer said to",30904,51593
992,"After Sara and Ryan went to the restaurant, Sara gave a drink to","After Sara and Ryan went to the restaurant, Timothy gave a drink to","After Sara and Ryan went to the restaurant, Ryan gave a drink to",18894,34315
527,"Then, Amy and Richard had a long argument, and afterwards Richard said to","Then, Amy and Richard had a long argument, and afterwards Joshua said to","Then, Amy and Richard had a long argument, and afterwards Amy said to",27161,9135
168,"Then, William and Benjamin had a long argument, and afterwards William said to","Then, William and Benjamin had a long argument, and afterwards Stephanie said to","Then, William and Benjamin had a long argument, and afterwards Benjamin said to",27316,7130
736,"After Christine and James went to the store, James gave a computer to","After Christine and James went to the store, Jeremy gave a computer to","After Christine and James went to the store, Christine gave a computer to",45698,6110
229,"Then, Travis and Nicole were thinking about going to the house. Travis wanted to give a basketball to","Then, Travis and Nicole were thinking about going to the house. Kyle wanted to give a basketball to","Then, Travis and Nicole were thinking about going to the house. Nicole wanted to give a basketball to",42462,52664
766,"After Michael and Jason went to the school, Michael gave a necklace to","After Michael and Jason went to the school, Lindsey gave a necklace to","After Michael and Jason went to the school, Jason gave a necklace to",23019,7939
293,"Then, Mark and Andrea were working at the garden. Andrea decided to give a drink to","Then, Mark and Andrea were working at the garden. Travis decided to give a drink to","Then, Mark and Andrea were working at the garden. Mark decided to give a drink to",4082,32492
750,"Then, Scott and Shannon had a lot of fun at the restaurant. Shannon gave a basketball to","Then, Scott and Shannon had a lot of fun at the restaurant. Christopher gave a basketball to","Then, Scott and Shannon had a lot of fun at the restaurant. Scott gave a basketball to",12511,54673
307,"Then, Daniel and Samuel were working at the restaurant. Samuel decided to give a ring to","Then, Daniel and Samuel were working at the restaurant. Jennifer decided to give a ring to","Then, Daniel and Samuel were working at the restaurant. Daniel decided to give a ring to",10754,19784
624,"Then, Samantha and Gregory had a long argument, and afterwards Samantha said to","Then, Samantha and Gregory had a long argument, and afterwards Jamie said to","Then, Samantha and Gregory had a long argument, and afterwards Gregory said to",39706,73605
890,"Then, Ryan and Shannon went to the office. Ryan gave a kiss to","Then, Ryan and Shannon went to the office. Gregory gave a kiss to","Then, Ryan and Shannon went to the office. Shannon gave a kiss to",54673,18894
978,"Then, Jesse and Christine had a lot of fun at the school. Jesse gave a drink to","Then, Jesse and Christine had a lot of fun at the school. Erica gave a drink to","Then, Jesse and Christine had a lot of fun at the school. Christine gave a drink to",45698,46041
265,"Then, Brandon and Stephanie had a lot of fun at the garden. Brandon gave a snack to","Then, Brandon and Stephanie had a lot of fun at the garden. Sarah gave a snack to","Then, Brandon and Stephanie had a lot of fun at the garden. Stephanie gave a snack to",55361,45225
123,"After Jonathan and Courtney went to the station, Courtney gave a drink to","After Jonathan and Courtney went to the station, Ashley gave a drink to","After Jonathan and Courtney went to the station, Jonathan gave a drink to",25571,81161
277,"Then, Alicia and Danielle had a long argument, and afterwards Alicia said to","Then, Alicia and Danielle had a long argument, and afterwards Samuel said to","Then, Alicia and Danielle had a long argument, and afterwards Danielle said to",84486,77804
721,"Then, Brittany and Samuel were working at the station. Samuel decided to give a kiss to","Then, Brittany and Samuel were working at the station. Stephen decided to give a kiss to","Then, Brittany and Samuel were working at the station. Brittany decided to give a kiss to",92030,19784
53,"When Jeffrey and Samantha got a computer at the house, Samantha decided to give it to","When Jeffrey and Samantha got a computer at the house, Alexander decided to give it to","When Jeffrey and Samantha got a computer at the house, Jeffrey decided to give it to",48206,73605
246,"Then, Lisa and Danielle had a long argument, and afterwards Danielle said to","Then, Lisa and Danielle had a long argument, and afterwards James said to","Then, Lisa and Danielle had a long argument, and afterwards Lisa said to",25380,84486
687,"Then, Amanda and Bradley were working at the station. Amanda decided to give a ring to","Then, Amanda and Bradley were working at the station. Mary decided to give a ring to","Then, Amanda and Bradley were working at the station. Bradley decided to give a ring to",42915,43069
725,"Then, Nicole and Alexander had a long argument, and afterwards Nicole said to","Then, Nicole and Alexander had a long argument, and afterwards William said to","Then, Nicole and Alexander had a long argument, and afterwards Alexander said to",16188,42462
853,"Then, Lindsay and Timothy had a long argument, and afterwards Timothy said to","Then, Lindsay and Timothy had a long argument, and afterwards Benjamin said to","Then, Lindsay and Timothy had a long argument, and afterwards Lindsay said to",61987,44708
933,"Then, Kenneth and Benjamin went to the hospital. Kenneth gave a drink to","Then, Kenneth and Benjamin went to the hospital. Joshua gave a drink to","Then, Kenneth and Benjamin went to the hospital. Benjamin gave a drink to",27316,40980
650,"After Christina and Erica went to the school, Erica gave a necklace to","After Christina and Erica went to the school, Lindsay gave a necklace to","After Christina and Erica went to the school, Christina gave a necklace to",58025,95692
73,"Then, Justin and Samuel were thinking about going to the store. Justin wanted to give a computer to","Then, Justin and Samuel were thinking about going to the store. Joseph wanted to give a computer to","Then, Justin and Samuel were thinking about going to the store. Samuel wanted to give a computer to",19784,27031
189,"After Jeremy and Dustin went to the office, Dustin gave a computer to","After Jeremy and Dustin went to the office, Lindsey gave a computer to","After Jeremy and Dustin went to the office, Jeremy gave a computer to",42219,116288
598,"After Dustin and Kevin went to the restaurant, Kevin gave a kiss to","After Dustin and Kevin went to the restaurant, Lisa gave a kiss to","After Dustin and Kevin went to the restaurant, Dustin gave a kiss to",116288,19934
831,"Then, Kimberly and Benjamin had a lot of fun at the office. Benjamin gave a necklace to","Then, Kimberly and Benjamin had a lot of fun at the office. Patrick gave a necklace to","Then, Kimberly and Benjamin had a lot of fun at the office. Kimberly gave a necklace to",102292,27316
847,"Then, Sean and Kyle were working at the restaurant. Kyle decided to give a ring to","Then, Sean and Kyle were working at the restaurant. Benjamin decided to give a ring to","Then, Sean and Kyle were working at the restaurant. Sean decided to give a ring to",34723,40358
152,"Then, Elizabeth and Nicholas had a long argument, and afterwards Elizabeth said to","Then, Elizabeth and Nicholas had a long argument, and afterwards Bradley said to","Then, Elizabeth and Nicholas had a long argument, and afterwards Nicholas said to",34218,15419
744,"Then, Michelle and Heather went to the station. Michelle gave a ring to","Then, Michelle and Heather went to the station. Elizabeth gave a ring to","Then, Michelle and Heather went to the station. Heather gave a ring to",51593,37108
738,"Then, Joseph and Daniel were thinking about going to the house. Joseph wanted to give a snack to","Then, Joseph and Daniel were thinking about going to the house. Allison wanted to give a snack to","Then, Joseph and Daniel were thinking about going to the house. Daniel wanted to give a snack to",10754,10954
638,"Then, Laura and Justin had a long argument, and afterwards Justin said to","Then, Laura and Justin had a long argument, and afterwards Charles said to","Then, Laura and Justin had a long argument, and afterwards Laura said to",24277,27031
808,"Then, Lisa and Kenneth were working at the restaurant. Kenneth decided to give a bone to","Then, Lisa and Kenneth were working at the restaurant. Angela decided to give a bone to","Then, Lisa and Kenneth were working at the restaurant. Lisa decided to give a bone to",25380,40980
790,"After Elizabeth and Timothy went to the office, Timothy gave a ring to","After Elizabeth and Timothy went to the office, Amy gave a ring to","After Elizabeth and Timothy went to the office, Elizabeth gave a ring to",15419,44708
253,"Then, Stephanie and Laura had a lot of fun at the station. Stephanie gave a necklace to","Then, Stephanie and Laura had a lot of fun at the station. Justin gave a necklace to","Then, Stephanie and Laura had a lot of fun at the station. Laura gave a necklace to",24277,55361
10,"Then, Michelle and Megan were thinking about going to the station. Michelle wanted to give a basketball to","Then, Michelle and Megan were thinking about going to the station. Amber wanted to give a basketball to","Then, Michelle and Megan were thinking about going to the station. Megan wanted to give a basketball to",58914,37108
295,"When Katherine and Kenneth got a computer at the hospital, Katherine decided to give it to","When Katherine and Kenneth got a computer at the hospital, Rebecca decided to give it to","When Katherine and Kenneth got a computer at the hospital, Kenneth decided to give it to",40980,58448
484,"Then, Christina and Richard were thinking about going to the office. Richard wanted to give a ring to","Then, Christina and Richard were thinking about going to the office. James wanted to give a ring to","Then, Christina and Richard were thinking about going to the office. Christina wanted to give a ring to",58025,9135
490,"Then, Gregory and Jeremy had a lot of fun at the store. Jeremy gave a snack to","Then, Gregory and Jeremy had a lot of fun at the store. Erica gave a snack to","Then, Gregory and Jeremy had a lot of fun at the store. Gregory gave a snack to",39706,42219
998,"When Paul and Lindsay got a necklace at the house, Paul decided to give it to","When Paul and Lindsay got a necklace at the house, Erica decided to give it to","When Paul and Lindsay got a necklace at the house, Lindsay decided to give it to",61987,6369
999,"Then, Jonathan and Anthony had a lot of fun at the store. Anthony gave a kiss to","Then, Jonathan and Anthony had a lot of fun at the store. Andrea gave a kiss to","Then, Jonathan and Anthony had a lot of fun at the store. Jonathan gave a kiss to",25571,21504
462,"Then, Stephen and Nathan had a long argument, and afterwards Stephen said to","Then, Stephen and Nathan had a long argument, and afterwards Matthew said to","Then, Stephen and Nathan had a long argument, and afterwards Nathan said to",32743,18653
631,"Then, Mary and Erin had a long argument, and afterwards Mary said to","Then, Mary and Erin had a long argument, and afterwards Danielle said to","Then, Mary and Erin had a long argument, and afterwards Erin said to",42201,7473
610,"Then, Jennifer and Samantha went to the hospital. Samantha gave a kiss to","Then, Jennifer and Samantha went to the hospital. Courtney gave a kiss to","Then, Jennifer and Samantha went to the hospital. Jennifer gave a kiss to",30904,73605
718,"When Stephanie and Steven got a computer at the garden, Steven decided to give it to","When Stephanie and Steven got a computer at the garden, Bradley decided to give it to","When Stephanie and Steven got a computer at the garden, Stephanie decided to give it to",55361,23114
555,"After Nathan and Rebecca went to the house, Nathan gave a ring to","After Nathan and Rebecca went to the house, Mark gave a ring to","After Nathan and Rebecca went to the house, Rebecca gave a ring to",43057,32743
421,"Then, Dustin and Jason went to the store. Jason gave a computer to","Then, Dustin and Jason went to the store. Megan gave a computer to","Then, Dustin and Jason went to the store. Dustin gave a computer to",116288,23019
172,"Then, Melissa and Lindsey were thinking about going to the garden. Melissa wanted to give a ring to","Then, Melissa and Lindsey were thinking about going to the garden. Erin wanted to give a ring to","Then, Melissa and Lindsey were thinking about going to the garden. Lindsey wanted to give a ring to",95807,52521
290,"Then, Vanessa and Dustin went to the restaurant. Vanessa gave a computer to","Then, Vanessa and Dustin went to the restaurant. Jessica gave a computer to","Then, Vanessa and Dustin went to the restaurant. Dustin gave a computer to",116288,68439
903,"Then, Justin and Christine had a long argument, and afterwards Christine said to","Then, Justin and Christine had a long argument, and afterwards Amanda said to","Then, Justin and Christine had a long argument, and afterwards Justin said to",27031,45698
239,"Then, Amber and Allison were working at the office. Amber decided to give a basketball to","Then, Amber and Allison were working at the office. Charles decided to give a basketball to","Then, Amber and Allison were working at the office. Allison decided to give a basketball to",64426,47235
908,"After Amy and Sarah went to the house, Sarah gave a necklace to","After Amy and Sarah went to the house, Michelle gave a necklace to","After Amy and Sarah went to the house, Amy gave a necklace to",27161,19400
391,"Then, William and Brian were thinking about going to the hospital. Brian wanted to give a snack to","Then, William and Brian were thinking about going to the hospital. Jacob wanted to give a snack to","Then, William and Brian were thinking about going to the hospital. William wanted to give a snack to",7130,19924
763,"Then, Adam and Matthew were thinking about going to the store. Adam wanted to give a drink to","Then, Adam and Matthew were thinking about going to the store. Dustin wanted to give a drink to","Then, Adam and Matthew were thinking about going to the store. Matthew wanted to give a drink to",23739,14876
235,"After Vanessa and Travis went to the station, Vanessa gave a bone to","After Vanessa and Travis went to the station, Bradley gave a bone to","After Vanessa and Travis went to the station, Travis gave a bone to",52664,68439
363,"Then, Samantha and Stephanie had a long argument, and afterwards Samantha said to","Then, Samantha and Stephanie had a long argument, and afterwards Sara said to","Then, Samantha and Stephanie had a long argument, and afterwards Stephanie said to",55361,73605
375,"When Crystal and Kristen got a basketball at the house, Crystal decided to give it to","When Crystal and Kristen got a basketball at the house, Jonathan decided to give it to","When Crystal and Kristen got a basketball at the house, Kristen decided to give it to",76665,28166
691,"After Kelly and Benjamin went to the office, Kelly gave a drink to","After Kelly and Benjamin went to the office, Amanda gave a drink to","After Kelly and Benjamin went to the office, Benjamin gave a drink to",27316,20950
448,"Then, William and Melissa went to the school. William gave a drink to","Then, William and Melissa went to the school. Mark gave a drink to","Then, William and Melissa went to the school. Melissa gave a drink to",52521,7130
626,"After Patrick and Ryan went to the office, Patrick gave a bone to","After Patrick and Ryan went to the office, Bryan gave a bone to","After Patrick and Ryan went to the office, Ryan gave a bone to",18894,19785
950,"Then, Jamie and Katherine had a lot of fun at the house. Katherine gave a bone to","Then, Jamie and Katherine had a lot of fun at the house. Cody gave a bone to","Then, Jamie and Katherine had a lot of fun at the house. Jamie gave a bone to",40742,58448
145,"Then, Justin and Cody had a lot of fun at the station. Cody gave a ring to","Then, Justin and Cody had a lot of fun at the station. Brittany gave a ring to","Then, Justin and Cody had a lot of fun at the station. Justin gave a ring to",27031,67768
865,"Then, Jose and Lindsay had a long argument, and afterwards Lindsay said to","Then, Jose and Lindsay had a long argument, and afterwards Christina said to","Then, Jose and Lindsay had a long argument, and afterwards Jose said to",8289,61987
551,"Then, Megan and John had a lot of fun at the store. John gave a snack to","Then, Megan and John had a lot of fun at the store. William gave a snack to","Then, Megan and John had a lot of fun at the store. Megan gave a snack to",58914,3350
353,"Then, Timothy and Steven had a long argument, and afterwards Steven said to","Then, Timothy and Steven had a long argument, and afterwards Amber said to","Then, Timothy and Steven had a long argument, and afterwards Timothy said to",44708,23114
618,"After Nathan and Erin went to the school, Nathan gave a computer to","After Nathan and Erin went to the school, Joshua gave a computer to","After Nathan and Erin went to the school, Erin gave a computer to",42201,32743
628,"Then, Michael and Brittany had a lot of fun at the store. Michael gave a kiss to","Then, Michael and Brittany had a lot of fun at the store. Samantha gave a kiss to","Then, Michael and Brittany had a lot of fun at the store. Brittany gave a kiss to",92030,7939
642,"Then, Andrew and Robert had a long argument, and afterwards Robert said to","Then, Andrew and Robert had a long argument, and afterwards Jennifer said to","Then, Andrew and Robert had a long argument, and afterwards Andrew said to",15970,7866
982,"Then, Thomas and Ashley had a long argument, and afterwards Thomas said to","Then, Thomas and Ashley had a long argument, and afterwards Joshua said to","Then, Thomas and Ashley had a long argument, and afterwards Ashley said to",42702,7536
974,"After Christine and Timothy went to the school, Christine gave a drink to","After Christine and Timothy went to the school, Andrew gave a drink to","After Christine and Timothy went to the school, Timothy gave a drink to",44708,45698
728,"Then, Mark and Brittany had a long argument, and afterwards Brittany said to","Then, Mark and Brittany had a long argument, and afterwards Samantha said to","Then, Mark and Brittany had a long argument, and afterwards Mark said to",4082,92030
411,"Then, Bryan and Ashley had a long argument, and afterwards Bryan said to","Then, Bryan and Ashley had a long argument, and afterwards Nicole said to","Then, Bryan and Ashley had a long argument, and afterwards Ashley said to",42702,39746
893,"Then, Tiffany and Emily went to the restaurant. Tiffany gave a basketball to","Then, Tiffany and Emily went to the restaurant. Katherine gave a basketball to","Then, Tiffany and Emily went to the restaurant. Emily gave a basketball to",31325,78477
504,"Then, David and Sara were thinking about going to the store. Sara wanted to give a kiss to","Then, David and Sara were thinking about going to the store. Dustin wanted to give a kiss to","Then, David and Sara were thinking about going to the store. David wanted to give a kiss to",6046,34315
866,"Then, Daniel and Alexander went to the house. Daniel gave a basketball to","Then, Daniel and Alexander went to the house. Anthony gave a basketball to","Then, Daniel and Alexander went to the house. Alexander gave a basketball to",16188,10754
87,"Then, Ashley and Samantha were working at the station. Ashley decided to give a computer to","Then, Ashley and Samantha were working at the station. Stephanie decided to give a computer to","Then, Ashley and Samantha were working at the station. Samantha decided to give a computer to",73605,42702
182,"After Joshua and Kyle went to the hospital, Joshua gave a snack to","After Joshua and Kyle went to the hospital, Samuel gave a snack to","After Joshua and Kyle went to the hospital, Kyle gave a snack to",40358,39555
188,"Then, Justin and Aaron were thinking about going to the school. Aaron wanted to give a bone to","Then, Justin and Aaron were thinking about going to the school. Samuel wanted to give a bone to","Then, Justin and Aaron were thinking about going to the school. Justin wanted to give a bone to",27031,32057
366,"Then, Amber and Steven were working at the store. Steven decided to give a basketball to","Then, Amber and Steven were working at the store. Gregory decided to give a basketball to","Then, Amber and Steven were working at the store. Amber decided to give a basketball to",47235,23114
71,"Then, Tiffany and Alicia had a lot of fun at the restaurant. Tiffany gave a bone to","Then, Tiffany and Alicia had a lot of fun at the restaurant. Gregory gave a bone to","Then, Tiffany and Alicia had a lot of fun at the restaurant. Alicia gave a bone to",77804,78477
892,"Then, Lauren and Steven went to the house. Steven gave a bone to","Then, Lauren and Steven went to the house. Angela gave a bone to","Then, Lauren and Steven went to the house. Lauren gave a bone to",31868,23114
272,"Then, Kyle and Rebecca had a long argument, and afterwards Kyle said to","Then, Kyle and Rebecca had a long argument, and afterwards Lindsey said to","Then, Kyle and Rebecca had a long argument, and afterwards Rebecca said to",43057,40358
515,"When Christopher and Sarah got a snack at the office, Sarah decided to give it to","When Christopher and Sarah got a snack at the office, Amber decided to give it to","When Christopher and Sarah got a snack at the office, Christopher decided to give it to",27402,19400
663,"Then, Christopher and Mary had a long argument, and afterwards Christopher said to","Then, Christopher and Mary had a long argument, and afterwards Stephanie said to","Then, Christopher and Mary had a long argument, and afterwards Mary said to",7473,27402
136,"When Nicholas and Courtney got a basketball at the garden, Nicholas decided to give it to","When Nicholas and Courtney got a basketball at the garden, Paul decided to give it to","When Nicholas and Courtney got a basketball at the garden, Courtney decided to give it to",81161,34218
417,"After Lisa and Elizabeth went to the garden, Lisa gave a computer to","After Lisa and Elizabeth went to the garden, Samuel gave a computer to","After Lisa and Elizabeth went to the garden, Elizabeth gave a computer to",15419,25380
314,"Then, John and Courtney had a lot of fun at the school. Courtney gave a snack to","Then, John and Courtney had a lot of fun at the school. Stephanie gave a snack to","Then, John and Courtney had a lot of fun at the school. John gave a snack to",3350,81161
12,"Then, James and Lauren had a long argument, and afterwards James said to","Then, James and Lauren had a long argument, and afterwards Lisa said to","Then, James and Lauren had a long argument, and afterwards Lauren said to",31868,6110
163,"Then, Jamie and Brittany were thinking about going to the office. Brittany wanted to give a kiss to","Then, Jamie and Brittany were thinking about going to the office. Heather wanted to give a kiss to","Then, Jamie and Brittany were thinking about going to the office. Jamie wanted to give a kiss to",40742,92030
988,"When Thomas and Brian got a basketball at the school, Thomas decided to give it to","When Thomas and Brian got a basketball at the school, Laura decided to give it to","When Thomas and Brian got a basketball at the school, Brian decided to give it to",19924,7536
115,"When Kevin and Mary got a basketball at the house, Mary decided to give it to","When Kevin and Mary got a basketball at the house, Angela decided to give it to","When Kevin and Mary got a basketball at the house, Kevin decided to give it to",19934,7473
432,"Then, Brian and Aaron had a lot of fun at the office. Aaron gave a basketball to","Then, Brian and Aaron had a lot of fun at the office. Kyle gave a basketball to","Then, Brian and Aaron had a lot of fun at the office. Brian gave a basketball to",19924,32057
844,"Then, Jeremy and Katie had a lot of fun at the hospital. Jeremy gave a necklace to","Then, Jeremy and Katie had a lot of fun at the hospital. Jason gave a necklace to","Then, Jeremy and Katie had a lot of fun at the hospital. Katie gave a necklace to",46526,42219
869,"Then, Tyler and Brandon had a long argument, and afterwards Brandon said to","Then, Tyler and Brandon had a long argument, and afterwards Ryan said to","Then, Tyler and Brandon had a long argument, and afterwards Tyler said to",35975,45225
108,"Then, Stephanie and Laura had a long argument, and afterwards Stephanie said to","Then, Stephanie and Laura had a long argument, and afterwards Brandon said to","Then, Stephanie and Laura had a long argument, and afterwards Laura said to",24277,55361
536,"Then, Thomas and Courtney had a lot of fun at the house. Courtney gave a necklace to","Then, Thomas and Courtney had a lot of fun at the house. Matthew gave a necklace to","Then, Thomas and Courtney had a lot of fun at the house. Thomas gave a necklace to",7536,81161
439,"Then, Brian and Vanessa were working at the house. Vanessa decided to give a kiss to","Then, Brian and Vanessa were working at the house. Rebecca decided to give a kiss to","Then, Brian and Vanessa were working at the house. Brian decided to give a kiss to",19924,68439
381,"Then, Stephanie and Shannon were thinking about going to the store. Shannon wanted to give a snack to","Then, Stephanie and Shannon were thinking about going to the store. Anthony wanted to give a snack to","Then, Stephanie and Shannon were thinking about going to the store. Stephanie wanted to give a snack to",55361,54673
181,"After Brian and Angela went to the garden, Brian gave a necklace to","After Brian and Angela went to the garden, Allison gave a necklace to","After Brian and Angela went to the garden, Angela gave a necklace to",43971,19924
694,"When Lisa and Dustin got a bone at the house, Lisa decided to give it to","When Lisa and Dustin got a bone at the house, Elizabeth decided to give it to","When Lisa and Dustin got a bone at the house, Dustin decided to give it to",116288,25380
722,"Then, Justin and Travis went to the hospital. Justin gave a basketball to","Then, Justin and Travis went to the hospital. Lindsay gave a basketball to","Then, Justin and Travis went to the hospital. Travis gave a basketball to",52664,27031
3,"After Daniel and Nicholas went to the restaurant, Nicholas gave a basketball to","After Daniel and Nicholas went to the restaurant, Benjamin gave a basketball to","After Daniel and Nicholas went to the restaurant, Daniel gave a basketball to",10754,34218
51,"Then, Kenneth and Nicholas had a long argument, and afterwards Kenneth said to","Then, Kenneth and Nicholas had a long argument, and afterwards Brian said to","Then, Kenneth and Nicholas had a long argument, and afterwards Nicholas said to",34218,40980
324,"Then, Allison and Rachel had a lot of fun at the store. Rachel gave a drink to","Then, Allison and Rachel had a lot of fun at the store. David gave a drink to","Then, Allison and Rachel had a lot of fun at the store. Allison gave a drink to",64426,32758
170,"Then, Bryan and Ryan had a lot of fun at the school. Bryan gave a drink to","Then, Bryan and Ryan had a lot of fun at the school. James gave a drink to","Then, Bryan and Ryan had a lot of fun at the school. Ryan gave a drink to",18894,39746
440,"After Laura and Charles went to the restaurant, Laura gave a basketball to","After Laura and Charles went to the restaurant, Heather gave a basketball to","After Laura and Charles went to the restaurant, Charles gave a basketball to",8868,24277
477,"After Amy and William went to the office, Amy gave a necklace to","After Amy and William went to the office, Robert gave a necklace to","After Amy and William went to the office, William gave a necklace to",7130,27161
904,"Then, Alexander and Brandon had a lot of fun at the station. Brandon gave a basketball to","Then, Alexander and Brandon had a lot of fun at the station. Christine gave a basketball to","Then, Alexander and Brandon had a lot of fun at the station. Alexander gave a basketball to",16188,45225
500,"When Kelly and Robert got a computer at the store, Robert decided to give it to","When Kelly and Robert got a computer at the store, Kimberly decided to give it to","When Kelly and Robert got a computer at the store, Kelly decided to give it to",20950,7866
673,"When William and Kristen got a necklace at the office, Kristen decided to give it to","When William and Kristen got a necklace at the office, Dustin decided to give it to","When William and Kristen got a necklace at the office, William decided to give it to",7130,76665
162,"Then, Katherine and Amanda went to the station. Katherine gave a kiss to","Then, Katherine and Amanda went to the station. Vanessa gave a kiss to","Then, Katherine and Amanda went to the station. Amanda gave a kiss to",43069,58448
118,"Then, Robert and Jamie were working at the office. Jamie decided to give a drink to","Then, Robert and Jamie were working at the office. Danielle decided to give a drink to","Then, Robert and Jamie were working at the office. Robert decided to give a drink to",7866,40742
972,"Then, Nathan and Shannon had a long argument, and afterwards Nathan said to","Then, Nathan and Shannon had a long argument, and afterwards Bryan said to","Then, Nathan and Shannon had a long argument, and afterwards Shannon said to",54673,32743
