,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
574,"Then, Kyle and Jamie were thinking about going to the station. Jamie wanted to give a ring to","Then, Kyle and Jamie were thinking about going to the station. Rebecca wanted to give a ring to","Then, Kyle and Jamie were thinking about going to the station. Kyle wanted to give a ring to",25856,27283
121,"Then, Katherine and Rachel were working at the school. Katherine decided to give a bone to","Then, Katherine and Rachel were working at the school. Matthew decided to give a bone to","Then, Katherine and Rachel were working at the school. Rachel decided to give a bone to",22739,37497
369,"Then, William and Rachel had a long argument, and afterwards Rachel said to","Then, William and Rachel had a long argument, and afterwards Jennifer said to","Then, William and Rachel had a long argument, and afterwards William said to",7252,22739
273,"Then, Jennifer and Matthew were thinking about going to the hospital. Jennifer wanted to give a bone to","Then, Jennifer and Matthew were thinking about going to the hospital. Christine wanted to give a bone to","Then, Jennifer and Matthew were thinking about going to the hospital. Matthew wanted to give a bone to",18322,26355
259,"Then, Michael and James had a long argument, and afterwards James said to","Then, Michael and James had a long argument, and afterwards Jamie said to","Then, Michael and James had a long argument, and afterwards Michael said to",6277,5490
407,"Then, Richard and Kyle had a lot of fun at the house. Kyle gave a necklace to","Then, Richard and Kyle had a lot of fun at the house. Katie gave a necklace to","Then, Richard and Kyle had a lot of fun at the house. Richard gave a necklace to",7727,25856
152,"When Elizabeth and Angela got a computer at the hospital, Angela decided to give it to","When Elizabeth and Angela got a computer at the hospital, Timothy decided to give it to","When Elizabeth and Angela got a computer at the hospital, Elizabeth decided to give it to",12694,29804
326,"Then, Nicholas and Kelly had a lot of fun at the station. Nicholas gave a drink to","Then, Nicholas and Kelly had a lot of fun at the station. Andrea gave a drink to","Then, Nicholas and Kelly had a lot of fun at the station. Kelly gave a drink to",14943,26876
191,"Then, Bryan and Lindsay had a long argument, and afterwards Lindsay said to","Then, Bryan and Lindsay had a long argument, and afterwards Brian said to","Then, Bryan and Lindsay had a long argument, and afterwards Bryan said to",30397,44056
439,"Then, Charles and Sara had a lot of fun at the store. Charles gave a drink to","Then, Charles and Sara had a lot of fun at the store. Gregory gave a drink to","Then, Charles and Sara had a lot of fun at the store. Sara gave a drink to",31336,8444
216,"Then, Nathan and Jamie were thinking about going to the office. Jamie wanted to give a ring to","Then, Nathan and Jamie were thinking about going to the office. Sarah wanted to give a ring to","Then, Nathan and Jamie were thinking about going to the office. Nathan wanted to give a ring to",23662,27283
269,"Then, Jacob and Erin had a long argument, and afterwards Erin said to","Then, Jacob and Erin had a long argument, and afterwards Amy said to","Then, Jacob and Erin had a long argument, and afterwards Jacob said to",14737,46604
698,"Then, Christina and Patrick went to the hospital. Christina gave a ring to","Then, Christina and Patrick went to the hospital. Jeffrey gave a ring to","Then, Christina and Patrick went to the hospital. Patrick gave a ring to",15435,47831
232,"Then, Katherine and Katie were thinking about going to the school. Katherine wanted to give a bone to","Then, Katherine and Katie were thinking about going to the school. Kelly wanted to give a bone to","Then, Katherine and Katie were thinking about going to the school. Katie wanted to give a bone to",37073,37497
149,"Then, Crystal and Joshua went to the restaurant. Joshua gave a necklace to","Then, Crystal and Joshua went to the restaurant. Charles gave a necklace to","Then, Crystal and Joshua went to the restaurant. Crystal gave a necklace to",29509,29092
444,"Then, Lisa and Aaron had a long argument, and afterwards Aaron said to","Then, Lisa and Aaron had a long argument, and afterwards Timothy said to","Then, Lisa and Aaron had a long argument, and afterwards Lisa said to",22707,22234
614,"Then, Kelly and Heather were thinking about going to the house. Kelly wanted to give a snack to","Then, Kelly and Heather were thinking about going to the house. Rebecca wanted to give a snack to","Then, Kelly and Heather were thinking about going to the house. Heather wanted to give a snack to",37083,14943
24,"Then, Bradley and James had a lot of fun at the garden. Bradley gave a necklace to","Then, Bradley and James had a lot of fun at the garden. Anthony gave a necklace to","Then, Bradley and James had a lot of fun at the garden. James gave a necklace to",5490,27991
827,"After Kenneth and Mark went to the school, Mark gave a necklace to","After Kenneth and Mark went to the school, Robert gave a necklace to","After Kenneth and Mark went to the school, Kenneth gave a necklace to",31270,4744
662,"Then, Stephen and Katie went to the hospital. Stephen gave a computer to","Then, Stephen and Katie went to the hospital. Heather gave a computer to","Then, Stephen and Katie went to the hospital. Katie gave a computer to",37073,12167
71,"After Emily and Kyle went to the hospital, Kyle gave a snack to","After Emily and Kyle went to the hospital, Mary gave a snack to","After Emily and Kyle went to the hospital, Emily gave a snack to",24504,25856
941,"After Katie and Alexander went to the garden, Katie gave a ring to","After Katie and Alexander went to the garden, Jacob gave a ring to","After Katie and Alexander went to the garden, Alexander gave a ring to",13651,37073
262,"When Thomas and Travis got a drink at the station, Thomas decided to give it to","When Thomas and Travis got a drink at the station, Erin decided to give it to","When Thomas and Travis got a drink at the station, Travis decided to give it to",35382,7195
181,"Then, Patrick and Michael had a lot of fun at the office. Patrick gave a drink to","Then, Patrick and Michael had a lot of fun at the office. Christopher gave a drink to","Then, Patrick and Michael had a lot of fun at the office. Michael gave a drink to",6277,15435
680,"After Tyler and Jennifer went to the restaurant, Jennifer gave a ring to","After Tyler and Jennifer went to the restaurant, Bradley gave a ring to","After Tyler and Jennifer went to the restaurant, Tyler gave a ring to",26953,26355
926,"Then, Christopher and Lindsey had a long argument, and afterwards Lindsey said to","Then, Christopher and Lindsey had a long argument, and afterwards Mark said to","Then, Christopher and Lindsey had a long argument, and afterwards Christopher said to",19717,50178
822,"After Nathan and Nicole went to the station, Nicole gave a basketball to","After Nathan and Nicole went to the station, Robert gave a basketball to","After Nathan and Nicole went to the station, Nathan gave a basketball to",23662,37930
578,"Then, Amy and Michael were working at the station. Amy decided to give a ring to","Then, Amy and Michael were working at the station. Bryan decided to give a ring to","Then, Amy and Michael were working at the station. Michael decided to give a ring to",6277,22138
812,"Then, Christina and Ashley had a long argument, and afterwards Ashley said to","Then, Christina and Ashley had a long argument, and afterwards John said to","Then, Christina and Ashley had a long argument, and afterwards Christina said to",47831,33747
624,"Then, Alexander and James were thinking about going to the office. James wanted to give a ring to","Then, Alexander and James were thinking about going to the office. Mary wanted to give a ring to","Then, Alexander and James were thinking about going to the office. Alexander wanted to give a ring to",13651,5490
224,"Then, Daniel and Jesse were working at the station. Daniel decided to give a bone to","Then, Daniel and Jesse were working at the station. Mary decided to give a bone to","Then, Daniel and Jesse were working at the station. Jesse decided to give a bone to",31472,10213
434,"Then, Jeremy and Anthony had a lot of fun at the restaurant. Anthony gave a computer to","Then, Jeremy and Anthony had a lot of fun at the restaurant. Melissa gave a computer to","Then, Jeremy and Anthony had a lot of fun at the restaurant. Jeremy gave a computer to",25413,16358
360,"Then, Allison and Steven had a lot of fun at the restaurant. Allison gave a necklace to","Then, Allison and Steven had a lot of fun at the restaurant. Michelle gave a necklace to","Then, Allison and Steven had a lot of fun at the restaurant. Steven gave a necklace to",19436,45664
555,"Then, Andrew and Bryan had a lot of fun at the restaurant. Andrew gave a snack to","Then, Andrew and Bryan had a lot of fun at the restaurant. Melissa gave a snack to","Then, Andrew and Bryan had a lot of fun at the restaurant. Bryan gave a snack to",30397,11116
310,"After Joseph and Scott went to the hospital, Scott gave a bone to","After Joseph and Scott went to the hospital, Thomas gave a bone to","After Joseph and Scott went to the hospital, Joseph gave a bone to",10092,7493
8,"Then, Sean and Michelle went to the station. Sean gave a drink to","Then, Sean and Michelle went to the station. Rachel gave a drink to","Then, Sean and Michelle went to the station. Michelle gave a drink to",28331,22723
818,"When Christine and Brian got a bone at the hospital, Brian decided to give it to","When Christine and Brian got a bone at the hospital, Nicholas decided to give it to","When Christine and Brian got a bone at the hospital, Christine decided to give it to",36449,14468
323,"Then, Stephanie and Rebecca had a long argument, and afterwards Rebecca said to","Then, Stephanie and Rebecca had a long argument, and afterwards Joseph said to","Then, Stephanie and Rebecca had a long argument, and afterwards Stephanie said to",38150,31959
462,"When Robert and Sean got a kiss at the hospital, Robert decided to give it to","When Robert and Sean got a kiss at the hospital, Christina decided to give it to","When Robert and Sean got a kiss at the hospital, Sean decided to give it to",22723,6911
531,"Then, Kyle and Christine went to the restaurant. Kyle gave a kiss to","Then, Kyle and Christine went to the restaurant. James gave a kiss to","Then, Kyle and Christine went to the restaurant. Christine gave a kiss to",36449,25856
816,"Then, Jeffrey and Katie had a long argument, and afterwards Katie said to","Then, Jeffrey and Katie had a long argument, and afterwards David said to","Then, Jeffrey and Katie had a long argument, and afterwards Jeffrey said to",30274,37073
527,"Then, Mark and Patrick went to the house. Patrick gave a bone to","Then, Mark and Patrick went to the house. Kevin gave a bone to","Then, Mark and Patrick went to the house. Mark gave a bone to",4744,15435
489,"Then, Katherine and Michael had a lot of fun at the office. Katherine gave a computer to","Then, Katherine and Michael had a lot of fun at the office. Rebecca gave a computer to","Then, Katherine and Michael had a lot of fun at the office. Michael gave a computer to",6277,37497
954,"Then, Elizabeth and Lauren were thinking about going to the house. Lauren wanted to give a bone to","Then, Elizabeth and Lauren were thinking about going to the house. Emily wanted to give a bone to","Then, Elizabeth and Lauren were thinking about going to the house. Elizabeth wanted to give a bone to",12694,33821
235,"Then, Rebecca and Charles were working at the school. Rebecca decided to give a basketball to","Then, Rebecca and Charles were working at the school. Patrick decided to give a basketball to","Then, Rebecca and Charles were working at the school. Charles decided to give a basketball to",8444,31959
533,"Then, Kenneth and Sean went to the office. Kenneth gave a kiss to","Then, Kenneth and Sean went to the office. Justin gave a kiss to","Then, Kenneth and Sean went to the office. Sean gave a kiss to",22723,31270
656,"Then, Stephen and Laura had a lot of fun at the house. Stephen gave a snack to","Then, Stephen and Laura had a lot of fun at the house. Melissa gave a snack to","Then, Stephen and Laura had a lot of fun at the house. Laura gave a snack to",21960,12167
585,"When Travis and Christina got a necklace at the house, Travis decided to give it to","When Travis and Christina got a necklace at the house, Lindsay decided to give it to","When Travis and Christina got a necklace at the house, Christina decided to give it to",47831,35382
270,"Then, Robert and Mark had a lot of fun at the station. Mark gave a snack to","Then, Robert and Mark had a lot of fun at the station. Samuel gave a snack to","Then, Robert and Mark had a lot of fun at the station. Robert gave a snack to",6911,4744
33,"After Charles and Nicholas went to the store, Nicholas gave a kiss to","After Charles and Nicholas went to the store, Cody gave a kiss to","After Charles and Nicholas went to the store, Charles gave a kiss to",8444,26876
993,"Then, Charles and Travis were working at the office. Travis decided to give a drink to","Then, Charles and Travis were working at the office. Amy decided to give a drink to","Then, Charles and Travis were working at the office. Charles decided to give a drink to",8444,35382
39,"When Elizabeth and Joshua got a bone at the garden, Joshua decided to give it to","When Elizabeth and Joshua got a bone at the garden, Eric decided to give it to","When Elizabeth and Joshua got a bone at the garden, Elizabeth decided to give it to",12694,29092
147,"Then, Crystal and David had a lot of fun at the house. Crystal gave a bone to","Then, Crystal and David had a lot of fun at the house. William gave a bone to","Then, Crystal and David had a lot of fun at the house. David gave a bone to",5119,29509
767,"Then, Travis and Laura were thinking about going to the office. Laura wanted to give a snack to","Then, Travis and Laura were thinking about going to the office. Andrew wanted to give a snack to","Then, Travis and Laura were thinking about going to the office. Travis wanted to give a snack to",35382,21960
532,"Then, Michelle and Jennifer went to the restaurant. Michelle gave a snack to","Then, Michelle and Jennifer went to the restaurant. Matthew gave a snack to","Then, Michelle and Jennifer went to the restaurant. Jennifer gave a snack to",26355,28331
418,"Then, Cody and Ryan were working at the house. Cody decided to give a snack to","Then, Cody and Ryan were working at the house. Erin decided to give a snack to","Then, Cody and Ryan were working at the house. Ryan decided to give a snack to",13114,48545
650,"Then, Paul and Kevin went to the office. Kevin gave a drink to","Then, Paul and Kevin went to the office. Sara gave a drink to","Then, Paul and Kevin went to the office. Paul gave a drink to",5171,15273
234,"Then, Anthony and Ryan had a long argument, and afterwards Ryan said to","Then, Anthony and Ryan had a long argument, and afterwards Matthew said to","Then, Anthony and Ryan had a long argument, and afterwards Anthony said to",16358,13114
825,"Then, Gregory and Rebecca were working at the house. Gregory decided to give a necklace to","Then, Gregory and Rebecca were working at the house. Justin decided to give a necklace to","Then, Gregory and Rebecca were working at the house. Rebecca decided to give a necklace to",31959,28991
458,"Then, Mark and Katie were thinking about going to the office. Mark wanted to give a bone to","Then, Mark and Katie were thinking about going to the office. Lindsey wanted to give a bone to","Then, Mark and Katie were thinking about going to the office. Katie wanted to give a bone to",37073,4744
393,"When Mark and Gregory got a drink at the station, Mark decided to give it to","When Mark and Gregory got a drink at the station, David decided to give it to","When Mark and Gregory got a drink at the station, Gregory decided to give it to",28991,4744
318,"Then, Mary and Katherine were working at the restaurant. Mary decided to give a computer to","Then, Mary and Katherine were working at the restaurant. Robert decided to give a computer to","Then, Mary and Katherine were working at the restaurant. Katherine decided to give a computer to",37497,6393
708,"When Jesse and Stephen got a necklace at the office, Stephen decided to give it to","When Jesse and Stephen got a necklace at the office, Melissa decided to give it to","When Jesse and Stephen got a necklace at the office, Jesse decided to give it to",31472,12167
529,"Then, Stephen and Kyle went to the school. Kyle gave a drink to","Then, Stephen and Kyle went to the school. Adam gave a drink to","Then, Stephen and Kyle went to the school. Stephen gave a drink to",12167,25856
679,"Then, Angela and Brandon had a long argument, and afterwards Angela said to","Then, Angela and Brandon had a long argument, and afterwards Jennifer said to","Then, Angela and Brandon had a long argument, and afterwards Brandon said to",29040,29804
146,"Then, Paul and Katherine had a lot of fun at the garden. Katherine gave a ring to","Then, Paul and Katherine had a lot of fun at the garden. Timothy gave a ring to","Then, Paul and Katherine had a lot of fun at the garden. Paul gave a ring to",5171,37497
861,"After Jamie and Megan went to the house, Megan gave a computer to","After Jamie and Megan went to the house, Jonathan gave a computer to","After Jamie and Megan went to the house, Jamie gave a computer to",27283,45867
960,"Then, Sarah and Katherine were working at the hospital. Katherine decided to give a necklace to","Then, Sarah and Katherine were working at the hospital. Steven decided to give a necklace to","Then, Sarah and Katherine were working at the hospital. Sarah decided to give a necklace to",15458,37497
576,"Then, Anthony and Lindsay were working at the school. Anthony decided to give a basketball to","Then, Anthony and Lindsay were working at the school. Jonathan decided to give a basketball to","Then, Anthony and Lindsay were working at the school. Lindsay decided to give a basketball to",44056,16358
749,"Then, Ryan and Scott were working at the garden. Scott decided to give a necklace to","Then, Ryan and Scott were working at the garden. Jesse decided to give a necklace to","Then, Ryan and Scott were working at the garden. Ryan decided to give a necklace to",13114,7493
845,"Then, Paul and Stephen had a lot of fun at the restaurant. Stephen gave a drink to","Then, Paul and Stephen had a lot of fun at the restaurant. Katherine gave a drink to","Then, Paul and Stephen had a lot of fun at the restaurant. Paul gave a drink to",5171,12167
509,"Then, Rachel and Nicholas went to the store. Nicholas gave a bone to","Then, Rachel and Nicholas went to the store. Jessica gave a bone to","Then, Rachel and Nicholas went to the store. Rachel gave a bone to",22739,26876
377,"After Kyle and Jose went to the store, Jose gave a drink to","After Kyle and Jose went to the store, Heather gave a drink to","After Kyle and Jose went to the store, Kyle gave a drink to",25856,7924
790,"When Samuel and Matthew got a kiss at the store, Samuel decided to give it to","When Samuel and Matthew got a kiss at the store, Allison decided to give it to","When Samuel and Matthew got a kiss at the store, Matthew decided to give it to",18322,20628
289,"After Christina and Alexander went to the station, Christina gave a basketball to","After Christina and Alexander went to the station, Robert gave a basketball to","After Christina and Alexander went to the station, Alexander gave a basketball to",13651,47831
558,"When Mary and Anthony got a kiss at the store, Mary decided to give it to","When Mary and Anthony got a kiss at the store, Lisa decided to give it to","When Mary and Anthony got a kiss at the store, Anthony decided to give it to",16358,6393
161,"Then, Michael and Jennifer had a long argument, and afterwards Michael said to","Then, Michael and Jennifer had a long argument, and afterwards Eric said to","Then, Michael and Jennifer had a long argument, and afterwards Jennifer said to",26355,6277
233,"Then, Michelle and Rachel had a long argument, and afterwards Rachel said to","Then, Michelle and Rachel had a long argument, and afterwards Thomas said to","Then, Michelle and Rachel had a long argument, and afterwards Michelle said to",28331,22739
383,"Then, Laura and Allison were thinking about going to the office. Laura wanted to give a drink to","Then, Laura and Allison were thinking about going to the office. Tyler wanted to give a drink to","Then, Laura and Allison were thinking about going to the office. Allison wanted to give a drink to",45664,21960
114,"Then, Gregory and Crystal had a lot of fun at the garden. Crystal gave a snack to","Then, Gregory and Crystal had a lot of fun at the garden. Melissa gave a snack to","Then, Gregory and Crystal had a lot of fun at the garden. Gregory gave a snack to",28991,29509
573,"Then, Jesse and Elizabeth were working at the house. Jesse decided to give a drink to","Then, Jesse and Elizabeth were working at the house. Nicole decided to give a drink to","Then, Jesse and Elizabeth were working at the house. Elizabeth decided to give a drink to",12694,31472
828,"Then, Jessica and Jonathan had a long argument, and afterwards Jessica said to","Then, Jessica and Jonathan had a long argument, and afterwards Christina said to","Then, Jessica and Jonathan had a long argument, and afterwards Jonathan said to",18985,29489
852,"After John and Amy went to the garden, John gave a kiss to","After John and Amy went to the garden, Jesse gave a kiss to","After John and Amy went to the garden, Amy gave a kiss to",22138,2516
781,"Then, Crystal and Jeffrey had a lot of fun at the school. Jeffrey gave a kiss to","Then, Crystal and Jeffrey had a lot of fun at the school. Laura gave a kiss to","Then, Crystal and Jeffrey had a lot of fun at the school. Crystal gave a kiss to",29509,30274
464,"When Mary and Angela got a drink at the restaurant, Angela decided to give it to","When Mary and Angela got a drink at the restaurant, Nicholas decided to give it to","When Mary and Angela got a drink at the restaurant, Mary decided to give it to",6393,29804
266,"Then, Thomas and Melissa had a long argument, and afterwards Thomas said to","Then, Thomas and Melissa had a long argument, and afterwards Alexander said to","Then, Thomas and Melissa had a long argument, and afterwards Melissa said to",38994,7195
335,"Then, Katie and Stephen had a long argument, and afterwards Stephen said to","Then, Katie and Stephen had a long argument, and afterwards Erin said to","Then, Katie and Stephen had a long argument, and afterwards Katie said to",37073,12167
587,"Then, Christine and Brandon were working at the hospital. Brandon decided to give a basketball to","Then, Christine and Brandon were working at the hospital. Stephen decided to give a basketball to","Then, Christine and Brandon were working at the hospital. Christine decided to give a basketball to",36449,29040
734,"Then, Bryan and Paul had a lot of fun at the hospital. Bryan gave a bone to","Then, Bryan and Paul had a lot of fun at the hospital. Erin gave a bone to","Then, Bryan and Paul had a lot of fun at the hospital. Paul gave a bone to",5171,30397
661,"After Jessica and Brandon went to the hospital, Jessica gave a computer to","After Jessica and Brandon went to the hospital, Joshua gave a computer to","After Jessica and Brandon went to the hospital, Brandon gave a computer to",29040,29489
657,"Then, Richard and Brandon were working at the house. Richard decided to give a computer to","Then, Richard and Brandon were working at the house. Nicholas decided to give a computer to","Then, Richard and Brandon were working at the house. Brandon decided to give a computer to",29040,7727
696,"Then, Nathan and Patrick had a long argument, and afterwards Nathan said to","Then, Nathan and Patrick had a long argument, and afterwards Angela said to","Then, Nathan and Patrick had a long argument, and afterwards Patrick said to",15435,23662
751,"After Jose and Joseph went to the station, Joseph gave a drink to","After Jose and Joseph went to the station, Ashley gave a drink to","After Jose and Joseph went to the station, Jose gave a drink to",7924,10092
935,"When Ryan and Paul got a necklace at the house, Ryan decided to give it to","When Ryan and Paul got a necklace at the house, Gregory decided to give it to","When Ryan and Paul got a necklace at the house, Paul decided to give it to",5171,13114
535,"Then, Mary and Jamie had a long argument, and afterwards Jamie said to","Then, Mary and Jamie had a long argument, and afterwards Adam said to","Then, Mary and Jamie had a long argument, and afterwards Mary said to",6393,27283
536,"Then, Amanda and Benjamin had a long argument, and afterwards Amanda said to","Then, Amanda and Benjamin had a long argument, and afterwards Lindsay said to","Then, Amanda and Benjamin had a long argument, and afterwards Benjamin said to",19046,33811
127,"After Patrick and Scott went to the garden, Scott gave a necklace to","After Patrick and Scott went to the garden, Nathan gave a necklace to","After Patrick and Scott went to the garden, Patrick gave a necklace to",15435,7493
249,"Then, Melissa and Sarah had a lot of fun at the station. Melissa gave a ring to","Then, Melissa and Sarah had a lot of fun at the station. Elizabeth gave a ring to","Then, Melissa and Sarah had a lot of fun at the station. Sarah gave a ring to",15458,38994
493,"When Christina and Kevin got a necklace at the school, Kevin decided to give it to","When Christina and Kevin got a necklace at the school, Kelly decided to give it to","When Christina and Kevin got a necklace at the school, Christina decided to give it to",47831,15273
891,"Then, Thomas and Jose had a lot of fun at the garden. Jose gave a kiss to","Then, Thomas and Jose had a lot of fun at the garden. Kelly gave a kiss to","Then, Thomas and Jose had a lot of fun at the garden. Thomas gave a kiss to",7195,7924
691,"Then, Tyler and William had a lot of fun at the house. William gave a snack to","Then, Tyler and William had a lot of fun at the house. Benjamin gave a snack to","Then, Tyler and William had a lot of fun at the house. Tyler gave a snack to",26953,7252
690,"Then, Katherine and David were working at the store. David decided to give a ring to","Then, Katherine and David were working at the store. Bradley decided to give a ring to","Then, Katherine and David were working at the store. Katherine decided to give a ring to",37497,5119
404,"When Ryan and Jeffrey got a snack at the garden, Jeffrey decided to give it to","When Ryan and Jeffrey got a snack at the garden, Samuel decided to give it to","When Ryan and Jeffrey got a snack at the garden, Ryan decided to give it to",13114,30274
59,"Then, Megan and Kenneth were working at the store. Kenneth decided to give a basketball to","Then, Megan and Kenneth were working at the store. Laura decided to give a basketball to","Then, Megan and Kenneth were working at the store. Megan decided to give a basketball to",45867,31270
47,"When Bradley and Stephen got a snack at the restaurant, Stephen decided to give it to","When Bradley and Stephen got a snack at the restaurant, Nicholas decided to give it to","When Bradley and Stephen got a snack at the restaurant, Bradley decided to give it to",27991,12167
785,"Then, Laura and Jesse had a long argument, and afterwards Laura said to","Then, Laura and Jesse had a long argument, and afterwards Christopher said to","Then, Laura and Jesse had a long argument, and afterwards Jesse said to",31472,21960
856,"Then, Aaron and Christopher had a long argument, and afterwards Christopher said to","Then, Aaron and Christopher had a long argument, and afterwards Nicole said to","Then, Aaron and Christopher had a long argument, and afterwards Aaron said to",22234,19717
440,"Then, Kelly and John went to the school. Kelly gave a necklace to","Then, Kelly and John went to the school. Amanda gave a necklace to","Then, Kelly and John went to the school. John gave a necklace to",2516,14943
855,"When Steven and James got a kiss at the office, James decided to give it to","When Steven and James got a kiss at the office, Ashley decided to give it to","When Steven and James got a kiss at the office, Steven decided to give it to",19436,5490
312,"After Katherine and Charles went to the school, Charles gave a kiss to","After Katherine and Charles went to the school, Nicole gave a kiss to","After Katherine and Charles went to the school, Katherine gave a kiss to",37497,8444
239,"Then, Michelle and Alexander had a lot of fun at the school. Michelle gave a computer to","Then, Michelle and Alexander had a lot of fun at the school. Robert gave a computer to","Then, Michelle and Alexander had a lot of fun at the school. Alexander gave a computer to",13651,28331
485,"After Andrea and Aaron went to the school, Andrea gave a necklace to","After Andrea and Aaron went to the school, Daniel gave a necklace to","After Andrea and Aaron went to the school, Aaron gave a necklace to",22234,35944
759,"After Amanda and Allison went to the hospital, Allison gave a bone to","After Amanda and Allison went to the hospital, Brandon gave a bone to","After Amanda and Allison went to the hospital, Amanda gave a bone to",33811,45664
991,"Then, Jamie and Lindsay had a lot of fun at the restaurant. Jamie gave a ring to","Then, Jamie and Lindsay had a lot of fun at the restaurant. James gave a ring to","Then, Jamie and Lindsay had a lot of fun at the restaurant. Lindsay gave a ring to",44056,27283
424,"Then, Melissa and Andrew had a lot of fun at the station. Melissa gave a snack to","Then, Melissa and Andrew had a lot of fun at the station. Brian gave a snack to","Then, Melissa and Andrew had a lot of fun at the station. Andrew gave a snack to",11116,38994
945,"When David and James got a bone at the station, James decided to give it to","When David and James got a bone at the station, Gregory decided to give it to","When David and James got a bone at the station, David decided to give it to",5119,5490
887,"When Lindsey and Christopher got a drink at the garden, Christopher decided to give it to","When Lindsey and Christopher got a drink at the garden, Megan decided to give it to","When Lindsey and Christopher got a drink at the garden, Lindsey decided to give it to",50178,19717
81,"When Christine and Jason got a computer at the garden, Jason decided to give it to","When Christine and Jason got a computer at the garden, Amy decided to give it to","When Christine and Jason got a computer at the garden, Christine decided to give it to",36449,16553
477,"When Christina and Nicole got a computer at the store, Christina decided to give it to","When Christina and Nicole got a computer at the store, Ashley decided to give it to","When Christina and Nicole got a computer at the store, Nicole decided to give it to",37930,47831
76,"Then, Shannon and Rachel were thinking about going to the school. Shannon wanted to give a bone to","Then, Shannon and Rachel were thinking about going to the school. Sean wanted to give a bone to","Then, Shannon and Rachel were thinking about going to the school. Rachel wanted to give a bone to",22739,35175
209,"Then, Brandon and Emily had a lot of fun at the garden. Brandon gave a drink to","Then, Brandon and Emily had a lot of fun at the garden. Amy gave a drink to","Then, Brandon and Emily had a lot of fun at the garden. Emily gave a drink to",24504,29040
433,"After Kevin and John went to the station, John gave a necklace to","After Kevin and John went to the station, Lisa gave a necklace to","After Kevin and John went to the station, Kevin gave a necklace to",15273,2516
50,"When Timothy and Joseph got a kiss at the school, Joseph decided to give it to","When Timothy and Joseph got a kiss at the school, Mary decided to give it to","When Timothy and Joseph got a kiss at the school, Timothy decided to give it to",32905,10092
70,"After Angela and Nicole went to the store, Nicole gave a snack to","After Angela and Nicole went to the store, Stephanie gave a snack to","After Angela and Nicole went to the store, Angela gave a snack to",29804,37930
673,"Then, Christina and Rachel had a lot of fun at the hospital. Rachel gave a snack to","Then, Christina and Rachel had a lot of fun at the hospital. Laura gave a snack to","Then, Christina and Rachel had a lot of fun at the hospital. Christina gave a snack to",47831,22739
985,"Then, Lauren and Steven went to the office. Lauren gave a basketball to","Then, Lauren and Steven went to the office. Tyler gave a basketball to","Then, Lauren and Steven went to the office. Steven gave a basketball to",19436,33821
980,"Then, Christopher and Anthony were thinking about going to the school. Christopher wanted to give a kiss to","Then, Christopher and Anthony were thinking about going to the school. John wanted to give a kiss to","Then, Christopher and Anthony were thinking about going to the school. Anthony wanted to give a kiss to",16358,19717
600,"Then, Steven and Adam were working at the station. Adam decided to give a ring to","Then, Steven and Adam were working at the station. Tyler decided to give a ring to","Then, Steven and Adam were working at the station. Steven decided to give a ring to",19436,13187
129,"Then, Benjamin and Christopher had a lot of fun at the school. Benjamin gave a ring to","Then, Benjamin and Christopher had a lot of fun at the school. Mary gave a ring to","Then, Benjamin and Christopher had a lot of fun at the school. Christopher gave a ring to",19717,19046
863,"Then, Lauren and Jeffrey went to the school. Lauren gave a necklace to","Then, Lauren and Jeffrey went to the school. Nicholas gave a necklace to","Then, Lauren and Jeffrey went to the school. Jeffrey gave a necklace to",30274,33821
917,"Then, Jacob and Paul had a long argument, and afterwards Jacob said to","Then, Jacob and Paul had a long argument, and afterwards Rebecca said to","Then, Jacob and Paul had a long argument, and afterwards Paul said to",5171,14737
207,"After John and Brian went to the house, John gave a snack to","After John and Brian went to the house, Crystal gave a snack to","After John and Brian went to the house, Brian gave a snack to",14468,2516
817,"Then, Jacob and Amber were thinking about going to the hospital. Jacob wanted to give a kiss to","Then, Jacob and Amber were thinking about going to the hospital. Allison wanted to give a kiss to","Then, Jacob and Amber were thinking about going to the hospital. Amber wanted to give a kiss to",41131,14737
317,"After Jacob and Scott went to the restaurant, Scott gave a bone to","After Jacob and Scott went to the restaurant, Kenneth gave a bone to","After Jacob and Scott went to the restaurant, Jacob gave a bone to",14737,7493
860,"Then, James and Emily were working at the hospital. James decided to give a drink to","Then, James and Emily were working at the hospital. Kelly decided to give a drink to","Then, James and Emily were working at the hospital. Emily decided to give a drink to",24504,5490
19,"Then, Lindsay and Travis were thinking about going to the restaurant. Lindsay wanted to give a ring to","Then, Lindsay and Travis were thinking about going to the restaurant. Bradley wanted to give a ring to","Then, Lindsay and Travis were thinking about going to the restaurant. Travis wanted to give a ring to",35382,44056
150,"When Kenneth and Robert got a snack at the hospital, Robert decided to give it to","When Kenneth and Robert got a snack at the hospital, Lauren decided to give it to","When Kenneth and Robert got a snack at the hospital, Kenneth decided to give it to",31270,6911
575,"Then, Thomas and Richard were thinking about going to the house. Richard wanted to give a ring to","Then, Thomas and Richard were thinking about going to the house. Allison wanted to give a ring to","Then, Thomas and Richard were thinking about going to the house. Thomas wanted to give a ring to",7195,7727
194,"Then, Crystal and Sarah were thinking about going to the station. Sarah wanted to give a drink to","Then, Crystal and Sarah were thinking about going to the station. Robert wanted to give a drink to","Then, Crystal and Sarah were thinking about going to the station. Crystal wanted to give a drink to",29509,15458
